style,tip
top:275px;left:373px;,"3rd quarter, 6:16.0 remaining<br>Bilal Coulibaly missed 3-pointer from 28 ft<br>Washington trails 76-81"
top:186px;left:286px;,"3rd quarter, 5:43.0 remaining<br>Tre Johnson made 2-pointer from 16 ft<br>Washington now trails 78-81"
top:158px;left:390px;,"3rd quarter, 4:58.0 remaining<br>Bub Carrington missed 2-pointer from 20 ft<br>Washington trails 78-84"
top:106px;left:262px;,"3rd quarter, 4:40.0 remaining<br>Anthony Gill missed 2-pointer from 8 ft<br>Washington trails 78-84"
top:248px;left:72px;,"3rd quarter, 4:13.0 remaining<br>Bub Carrington made 3-pointer from 27 ft<br>Washington now trails 81-84"
top:58px;left:243px;,"3rd quarter, 3:46.0 remaining<br>Sharife Cooper missed 2-pointer from 3 ft<br>Washington trails 81-84"
top:55px;left:272px;,"3rd quarter, 3:41.0 remaining<br>Will Riley made 2-pointer from 4 ft<br>Washington now trails 83-84"
top:49px;left:240px;,"3rd quarter, 3:18.0 remaining<br>Sharife Cooper made 2-pointer from 2 ft<br>Washington now trails 85-86"
top:63px;left:473px;,"3rd quarter, 2:48.0 remaining<br>Justin Champagnie missed 3-pointer from 23 ft<br>Washington trails 85-86"
top:117px;left:353px;,"3rd quarter, 2:27.0 remaining<br>Leaky Black missed 2-pointer from 14 ft<br>Washington trails 85-86"
top:129px;left:189px;,"3rd quarter, 1:51.0 remaining<br>Sharife Cooper made 2-pointer from 11 ft<br>Washington now trails 87-89"
top:192px;left:33px;,"3rd quarter, 1:37.0 remaining<br>Will Riley made 3-pointer from 26 ft<br>Washington now leads 90-89"
top:76px;left:242px;,"3rd quarter, 1:01.0 remaining<br>Anthony Gill made 2-pointer from 5 ft<br>Washington now tied 92-92"
top:38px;left:241px;,"3rd quarter, 0:27.0 remaining<br>Leaky Black made 2-pointer from 1 ft<br>Washington now leads 94-92"
top:80px;left:220px;,"4th quarter, 11:39.0 remaining<br>Will Riley missed 2-pointer from 5 ft<br>Washington leads 94-92"
top:42px;left:243px;,"4th quarter, 11:13.0 remaining<br>Anthony Gill made 2-pointer from 1 ft<br>Washington now leads 96-93"
top:301px;left:222px;,"4th quarter, 10:42.0 remaining<br>Justin Champagnie missed 3-pointer from 27 ft<br>Washington leads 96-95"
top:235px;left:46px;,"4th quarter, 10:06.0 remaining<br>Will Riley missed 3-pointer from 28 ft<br>Washington leads 96-95"
top:43px;left:236px;,"4th quarter, 8:43.0 remaining<br>Will Riley made 2-pointer from 1 ft<br>Washington now leads 101-99"
top:254px;left:82px;,"4th quarter, 8:17.0 remaining<br>Jaden Hardy made 3-pointer from 27 ft<br>Washington now leads 104-99"
top:281px;left:92px;,"4th quarter, 7:44.0 remaining<br>Jaden Hardy missed 3-pointer from 29 ft<br>Washington leads 104-102"
top:34px;left:230px;,"4th quarter, 7:33.0 remaining<br>Justin Champagnie made 2-pointer from 1 ft<br>Washington now leads 106-102"
top:216px;left:33px;,"4th quarter, 6:50.0 remaining<br>Jaden Hardy made 3-pointer from 28 ft<br>Washington now leads 109-104"
top:37px;left:257px;,"4th quarter, 6:18.0 remaining<br>Anthony Gill made 2-pointer from 2 ft<br>Washington now leads 111-106"
top:260px;left:105px;,"4th quarter, 5:56.0 remaining<br>Anthony Gill missed 3-pointer from 27 ft<br>Washington leads 111-108"
top:163px;left:238px;,"4th quarter, 5:30.0 remaining<br>Will Riley missed 2-pointer from 13 ft<br>Washington tied 111-111"
top:127px;left:371px;,"4th quarter, 4:59.0 remaining<br>Leaky Black missed 2-pointer from 16 ft<br>Washington trails 111-113"
top:173px;left:134px;,"4th quarter, 4:20.0 remaining<br>Will Riley made 2-pointer from 18 ft<br>Washington now trails 113-115"
top:35px;left:228px;,"4th quarter, 3:42.0 remaining<br>Leaky Black missed 2-pointer from 1 ft<br>Washington trails 113-117"
top:248px;left:87px;,"4th quarter, 2:32.0 remaining<br>Jaden Hardy made 3-pointer from 27 ft<br>Washington now trails 116-122"
top:42px;left:232px;,"4th quarter, 1:59.0 remaining<br>Anthony Gill made 2-pointer from 1 ft<br>Washington now trails 118-125"
top:81px;left:249px;,"4th quarter, 1:29.0 remaining<br>Justin Champagnie missed 2-pointer from 5 ft<br>Washington trails 118-125"
top:212px;left:439px;,"4th quarter, 0:26.0 remaining<br>Jaden Hardy made 3-pointer from 27 ft<br>Washington now trails 123-127"
top:291px;left:316px;,"4th quarter, 0:14.0 remaining<br>Will Riley made 3-pointer from 27 ft<br>Washington now trails 126-129"
