style,tip
top:257px;left:90px;,"4th quarter, 10:09.0 remaining<br>Jamal Murray missed 3-pointer from 27 ft<br>Denver trails 98-107"
top:30px;left:240px;,"4th quarter, 10:07.0 remaining<br>Peyton Watson missed 2-pointer from 0 ft<br>Denver trails 98-107"
top:282px;left:323px;,"4th quarter, 9:30.0 remaining<br>Spencer Jones missed 3-pointer from 26 ft<br>Denver trails 98-107"
top:285px;left:340px;,"4th quarter, 9:15.0 remaining<br>Tim Hardaway Jr. made 3-pointer from 27 ft<br>Denver now trails 101-107"
top:64px;left:261px;,"4th quarter, 8:39.0 remaining<br>Peyton Watson missed 2-pointer from 4 ft<br>Denver trails 101-110"
top:26px;left:244px;,"4th quarter, 8:36.0 remaining<br>Bruce Brown missed 2-pointer from 1 ft<br>Denver trails 101-110"
top:72px;left:217px;,"4th quarter, 8:21.0 remaining<br>Peyton Watson missed 2-pointer from 5 ft<br>Denver trails 101-110"
top:43px;left:12px;,"4th quarter, 8:19.0 remaining<br>Tim Hardaway Jr. made 3-pointer from 23 ft<br>Denver now trails 104-110"
top:98px;left:249px;,"4th quarter, 7:45.0 remaining<br>Bruce Brown made 2-pointer from 7 ft<br>Denver now trails 106-112"
top:49px;left:228px;,"4th quarter, 6:35.0 remaining<br>Nikola JokiÄ made 2-pointer from 2 ft<br>Denver now trails 109-120"
top:284px;left:253px;,"4th quarter, 6:09.0 remaining<br>Tim Hardaway Jr. made 3-pointer from 25 ft<br>Denver now trails 112-120"
top:241px;left:85px;,"4th quarter, 5:19.0 remaining<br>Jamal Murray made 3-pointer from 26 ft<br>Denver now trails 117-124"
top:39px;left:237px;,"4th quarter, 4:49.0 remaining<br>Aaron Gordon made 2-pointer from 1 ft<br>Denver now trails 119-124"
top:241px;left:388px;,"4th quarter, 4:25.0 remaining<br>Cameron Johnson missed 3-pointer from 26 ft<br>Denver trails 119-124"
top:30px;left:240px;,"4th quarter, 4:23.0 remaining<br>Nikola JokiÄ missed 2-pointer from 0 ft<br>Denver trails 119-124"
top:269px;left:347px;,"4th quarter, 4:07.0 remaining<br>Tim Hardaway Jr. missed 3-pointer from 26 ft<br>Denver trails 119-124"
top:57px;left:7px;,"4th quarter, 3:30.0 remaining<br>Cameron Johnson missed 3-pointer from 23 ft<br>Denver trails 121-126"
top:43px;left:252px;,"4th quarter, 2:59.0 remaining<br>Nikola JokiÄ missed 2-pointer from 2 ft<br>Denver trails 121-126"
top:128px;left:232px;,"4th quarter, 2:55.0 remaining<br>Nikola JokiÄ made 2-pointer from 10 ft<br>Denver now trails 123-126"
top:78px;left:466px;,"4th quarter, 2:20.0 remaining<br>Cameron Johnson made 3-pointer from 23 ft<br>Denver now tied 126-126"
top:259px;left:135px;,"4th quarter, 1:15.0 remaining<br>Jamal Murray made 3-pointer from 25 ft<br>Denver now leads 129-126"
top:75px;left:466px;,"4th quarter, 0:50.0 remaining<br>Tim Hardaway Jr. missed 3-pointer from 23 ft<br>Denver tied 129-129"
top:41px;left:468px;,"4th quarter, 0:45.0 remaining<br>Cameron Johnson made 3-pointer from 23 ft<br>Denver now leads 132-129"
top:198px;left:30px;,"4th quarter, 0:18.0 remaining<br>Jamal Murray made 3-pointer from 27 ft<br>Denver now leads 135-129"
