date,home_team,away_team,winning_team,home_pts,home_fg,home_fga,home_fg_pct,home_fg3,home_fg3a,home_fg3_pct,home_fg2,home_fg2a,home_fg2_pct,home_ft,home_fta,home_ft_pct,home_orb,home_drb,home_trb,home_ast,home_stl,home_blk,home_tov,home_pf,home_ortg,home_drtg,home_pace,home_ftr,home_3ptar,home_ts,home_trb_pct,home_ast_pct,home_stl_pct,home_blk_pct,home_efg_pct,home_tov_pct,home_orb_pct,home_ft_rate,home_ast_tov,home_ast_ratio,home_elo,away_pts,away_fg,away_fga,away_fg_pct,away_fg3,away_fg3a,away_fg3_pct,away_fg2,away_fg2a,away_fg2_pct,away_ft,away_fta,away_ft_pct,away_orb,away_drb,away_trb,away_ast,away_stl,away_blk,away_tov,away_pf,away_ortg,away_drtg,away_pace,away_ftr,away_3ptar,away_ts,away_trb_pct,away_ast_pct,away_stl_pct,away_blk_pct,away_efg_pct,away_tov_pct,away_orb_pct,away_ft_rate,away_ast_tov,away_ast_ratio,away_elo
2014-01-11,Toronto Raptors,Brooklyn Nets,0,98.21,35.92,81.14,0.44,7.74,21.69,0.35,28.18,59.45,0.48,18.62,24.02,0.78,10.4,30.77,41.17,20.88,7.2,4.74,14.43,21.61,105.17,102.82,92.37,0.3,0.27,0.54,50.97,58.34,7.67,7.54,0.49,13.59,24.51,0.23,1.5,0.29,1600.67,96.6,34.4,76.98,0.45,7.95,21.64,0.35,26.45,55.34,0.48,19.85,25.95,0.77,9.39,29.3,38.69,20.01,7.57,3.68,14.46,21.22,105.2,108.41,91.25,0.34,0.28,0.55,52.03,57.53,8.22,6.47,0.5,14.0,22.66,0.26,1.47,0.29,1445.43
2014-01-11,Washington Wizards,Houston Rockets,1,97.68,37.53,83.26,0.45,7.32,19.52,0.38,30.21,63.73,0.48,15.31,20.19,0.76,11.33,31.96,43.3,22.43,8.0,4.69,14.84,20.14,105.17,105.49,91.76,0.25,0.24,0.53,48.55,59.59,8.57,7.94,0.5,13.86,26.69,0.19,1.62,0.3,1509.44,104.28,37.44,79.87,0.47,8.7,26.36,0.33,28.74,53.51,0.54,20.7,30.17,0.7,11.1,33.32,44.43,19.48,7.31,5.42,14.71,19.31,109.86,107.23,94.83,0.38,0.33,0.56,49.05,51.32,7.61,8.18,0.53,13.64,26.28,0.26,1.4,0.27,1618.31
2014-01-11,Detroit Pistons,Phoenix Suns,0,97.56,37.81,86.27,0.44,6.0,19.09,0.3,31.82,67.18,0.47,15.94,24.72,0.65,14.41,30.95,45.36,20.6,8.0,5.13,15.48,20.53,102.1,108.39,94.91,0.29,0.22,0.5,49.12,54.77,8.35,8.27,0.47,13.74,30.46,0.19,1.44,0.28,1341.56,103.93,38.4,85.07,0.45,9.78,26.7,0.37,28.62,58.37,0.49,17.35,23.28,0.74,11.76,31.95,43.72,19.25,8.82,5.42,15.01,21.63,108.16,105.4,96.11,0.28,0.31,0.55,50.84,49.91,9.13,8.32,0.51,13.53,26.37,0.21,1.36,0.26,1576.78
2014-01-11,Philadelphia 76ers,New York Knicks,1,102.04,39.11,88.88,0.44,7.13,21.85,0.33,31.97,67.04,0.48,16.69,22.95,0.72,11.43,33.19,44.63,22.83,9.31,4.52,16.68,22.44,100.18,109.18,100.52,0.26,0.24,0.52,51.96,58.34,9.08,7.33,0.48,14.43,23.9,0.19,1.45,0.29,1316.91,95.64,36.13,82.52,0.44,8.8,23.68,0.37,27.34,58.84,0.47,14.58,19.23,0.76,10.39,29.47,39.86,20.73,8.72,4.27,12.57,22.21,105.39,107.67,89.98,0.24,0.29,0.53,51.98,57.69,9.6,8.05,0.49,12.15,23.93,0.18,1.77,0.3,1448.76
2014-01-11,Chicago Bulls,Charlotte Bobcats,0,90.64,33.56,79.79,0.42,5.36,16.44,0.33,28.2,63.34,0.45,18.16,24.03,0.75,11.99,32.35,44.34,21.56,7.09,5.4,15.85,19.01,99.25,100.07,90.42,0.31,0.21,0.5,48.59,63.77,7.82,8.46,0.46,14.93,27.91,0.23,1.48,0.3,1495.65,95.11,35.83,82.65,0.43,5.87,16.03,0.37,29.96,66.62,0.45,17.56,23.85,0.74,9.2,33.22,42.43,19.71,6.21,4.48,12.79,17.61,100.51,104.74,93.12,0.29,0.19,0.51,52.08,55.12,6.57,7.35,0.47,12.13,20.44,0.22,1.68,0.29,1384.06
2014-01-11,Oklahoma City Thunder,Milwaukee Bucks,0,106.39,39.37,82.59,0.48,7.34,20.91,0.36,32.03,61.67,0.52,20.31,24.83,0.81,10.34,35.68,46.02,22.37,8.01,6.08,14.9,22.49,110.6,101.49,95.95,0.3,0.25,0.57,46.96,56.57,8.3,9.97,0.52,13.77,25.22,0.25,1.63,0.29,1763.83,93.82,35.84,83.24,0.43,6.8,21.14,0.32,29.04,62.11,0.47,15.35,20.16,0.76,11.12,30.73,41.85,20.76,7.21,5.58,15.34,20.24,99.73,108.16,91.71,0.24,0.25,0.51,52.39,57.92,7.68,8.92,0.47,14.3,24.71,0.19,1.47,0.29,1265.53
2014-01-11,Dallas Mavericks,New Orleans Pelicans,0,100.99,39.67,84.93,0.47,7.7,21.73,0.35,31.97,63.2,0.51,13.94,17.89,0.77,9.39,29.92,39.31,23.62,9.96,4.18,12.9,19.46,107.34,107.39,93.75,0.22,0.26,0.55,53.44,59.02,10.54,7.1,0.51,12.2,22.09,0.17,1.96,0.31,1543.47,100.81,39.14,85.08,0.46,6.02,16.38,0.36,33.12,68.71,0.48,16.52,21.81,0.76,12.67,30.56,43.23,22.23,8.06,5.76,13.65,21.89,107.8,110.91,92.48,0.26,0.19,0.53,50.36,57.08,8.57,9.8,0.5,12.63,28.35,0.2,1.74,0.3,1480.09
2014-01-11,Denver Nuggets,Orlando Magic,0,103.4,38.16,83.91,0.45,7.77,22.38,0.34,30.38,61.53,0.49,19.31,25.99,0.75,12.59,33.49,46.07,22.74,7.64,6.17,15.71,22.38,107.36,106.49,96.14,0.31,0.27,0.54,48.15,59.3,7.92,9.37,0.5,14.18,28.92,0.23,1.52,0.29,1512.36,93.65,35.46,82.85,0.43,7.09,21.01,0.34,28.37,61.83,0.46,15.63,20.94,0.75,9.69,33.24,42.93,20.08,7.34,4.23,14.23,19.44,98.93,106.32,93.47,0.25,0.26,0.51,51.77,56.32,7.72,6.91,0.47,13.36,21.27,0.19,1.5,0.29,1303.86
2014-01-11,Portland Trail Blazers,Boston Celtics,0,110.6,40.45,89.35,0.45,10.54,27.43,0.38,29.91,61.92,0.49,19.16,23.04,0.83,13.14,34.22,47.36,25.28,5.56,4.86,14.0,19.67,113.87,108.62,96.32,0.26,0.31,0.56,47.92,62.51,5.74,6.71,0.51,12.31,28.66,0.22,1.96,0.32,1648.97,95.71,36.12,82.19,0.44,6.65,19.56,0.33,29.47,62.62,0.47,16.82,22.33,0.76,10.69,31.39,42.08,20.52,6.32,4.4,15.58,22.11,102.1,107.39,93.9,0.27,0.24,0.52,50.4,56.8,6.69,6.92,0.48,14.52,24.79,0.21,1.38,0.28,1378.37
2014-01-12,Memphis Grizzlies,Atlanta Hawks,0,98.1,38.54,85.01,0.45,5.14,14.15,0.34,33.4,70.86,0.47,15.88,21.47,0.73,13.69,30.7,44.39,21.67,7.75,4.08,13.02,20.2,108.12,107.29,89.94,0.26,0.17,0.52,47.18,56.21,8.53,7.27,0.48,12.1,31.19,0.19,1.83,0.29,1510.43,101.71,37.61,83.33,0.45,9.87,26.73,0.37,27.74,56.6,0.49,16.61,20.74,0.8,9.75,32.11,41.85,25.3,8.6,4.38,15.49,19.39,105.77,104.22,94.1,0.25,0.32,0.55,51.89,67.44,8.9,6.95,0.51,14.41,22.41,0.2,1.76,0.32,1516.17
2014-01-12,Sacramento Kings,Cleveland Cavaliers,0,104.3,38.2,83.94,0.46,6.86,19.36,0.36,31.34,64.59,0.49,21.05,27.76,0.76,12.09,32.17,44.26,20.09,7.82,3.99,15.31,22.7,107.29,111.29,96.21,0.33,0.23,0.54,49.02,52.69,8.04,6.51,0.5,13.69,27.21,0.25,1.49,0.27,1368.92,96.2,36.41,86.14,0.42,7.42,20.19,0.36,28.99,65.94,0.44,15.95,21.36,0.75,12.53,33.53,46.05,19.45,6.27,4.61,15.23,20.07,100.79,104.64,92.82,0.25,0.24,0.5,48.81,53.51,6.55,7.4,0.47,13.74,27.25,0.19,1.41,0.27,1345.44
2014-01-12,San Antonio Spurs,Minnesota Timberwolves,0,106.57,41.18,84.23,0.49,8.3,21.63,0.38,32.89,62.6,0.53,15.91,20.62,0.77,10.0,32.77,42.77,25.69,7.68,4.74,14.48,17.61,111.65,104.8,94.92,0.25,0.26,0.57,49.39,62.31,7.99,7.22,0.54,13.43,24.44,0.19,2.06,0.31,1700.93,108.01,39.04,89.02,0.44,8.03,22.48,0.35,31.0,66.54,0.47,21.89,28.03,0.78,13.88,32.45,46.33,23.47,9.06,3.15,13.92,17.01,110.3,105.63,97.56,0.32,0.25,0.53,48.12,60.03,9.22,4.99,0.49,12.03,29.73,0.25,1.86,0.31,1581.6
2014-01-13,Toronto Raptors,Milwaukee Bucks,0,99.08,35.92,81.64,0.44,7.96,22.39,0.35,27.97,59.24,0.47,19.27,24.52,0.78,10.52,31.61,42.13,21.22,7.0,5.08,14.42,22.16,105.34,101.99,93.07,0.3,0.28,0.54,50.64,59.33,7.42,7.96,0.49,13.51,24.55,0.24,1.53,0.3,1608.4,92.51,35.33,83.59,0.42,6.83,21.2,0.32,28.5,62.39,0.46,15.03,19.73,0.76,11.43,30.81,42.24,20.42,7.14,5.48,15.08,20.84,98.94,107.51,91.17,0.24,0.25,0.5,52.1,57.74,7.65,8.91,0.47,14.07,25.06,0.18,1.46,0.29,1253.91
2014-01-13,Boston Celtics,Houston Rockets,1,95.92,36.29,82.16,0.44,6.67,19.52,0.34,29.62,62.64,0.47,16.66,21.93,0.77,10.68,31.84,42.53,20.46,6.31,4.65,15.71,22.32,102.27,107.08,93.93,0.27,0.24,0.52,50.23,56.4,6.69,7.27,0.48,14.65,24.9,0.2,1.36,0.28,1376.36,102.63,36.85,79.31,0.47,8.53,25.94,0.33,28.32,53.36,0.53,20.4,29.67,0.7,11.09,33.27,44.35,19.17,7.03,5.14,14.87,19.22,108.67,106.69,94.27,0.38,0.33,0.56,48.97,51.33,7.35,7.83,0.52,13.89,26.41,0.26,1.37,0.27,1603.66
2014-01-13,New York Knicks,Phoenix Suns,0,96.16,36.68,82.57,0.45,8.84,23.71,0.37,27.84,58.86,0.47,13.95,18.63,0.74,10.37,29.76,40.12,21.07,8.66,4.08,12.39,22.01,106.23,107.56,89.83,0.23,0.29,0.53,51.38,57.74,9.56,7.69,0.5,12.02,24.05,0.17,1.83,0.3,1482.1,103.63,38.39,85.58,0.45,9.87,26.9,0.37,28.53,58.68,0.49,16.98,22.76,0.74,11.98,31.89,43.87,19.19,8.49,5.48,14.4,21.71,108.42,106.13,95.62,0.27,0.31,0.54,50.97,49.76,8.82,8.37,0.51,13.0,26.51,0.2,1.48,0.27,1559.32
2014-01-13,Chicago Bulls,Washington Wizards,1,90.05,33.01,78.69,0.42,5.39,16.47,0.33,27.61,62.22,0.44,18.64,24.92,0.75,11.77,32.44,44.21,21.37,6.99,5.34,15.6,19.02,99.18,99.35,89.92,0.33,0.21,0.5,48.87,64.5,7.74,8.35,0.46,14.81,27.47,0.24,1.49,0.3,1507.28,95.62,36.78,82.99,0.44,7.18,19.09,0.38,29.6,63.89,0.47,14.89,20.35,0.74,11.09,32.01,43.1,21.82,7.97,4.87,14.74,20.49,102.96,105.03,91.96,0.25,0.23,0.52,49.28,58.98,8.54,8.11,0.49,13.81,25.85,0.18,1.58,0.29,1497.98
2014-01-13,New Orleans Pelicans,San Antonio Spurs,1,99.75,38.8,84.77,0.46,5.75,15.66,0.36,33.05,69.11,0.48,16.41,21.57,0.76,12.87,30.04,42.91,21.68,7.9,5.78,13.94,21.52,107.25,111.87,92.03,0.26,0.18,0.53,50.41,56.07,8.43,10.01,0.49,12.91,28.83,0.2,1.67,0.29,1451.86,106.96,41.14,83.73,0.49,8.35,21.53,0.38,32.78,62.2,0.53,16.33,20.91,0.77,10.16,33.43,43.59,25.63,7.52,4.61,14.68,17.15,112.34,104.41,94.74,0.25,0.26,0.58,48.54,62.23,7.85,7.0,0.54,13.64,25.17,0.2,2.02,0.31,1714.53
2014-01-13,Dallas Mavericks,Orlando Magic,0,101.13,39.73,84.62,0.47,8.08,22.13,0.36,31.65,62.49,0.51,13.59,17.59,0.76,9.53,29.8,39.33,24.14,9.9,4.36,12.86,19.22,108.11,106.89,93.29,0.21,0.26,0.55,53.26,60.23,10.53,7.22,0.52,12.23,22.76,0.16,2.0,0.31,1571.69,92.98,34.92,82.66,0.42,7.06,21.32,0.33,27.86,61.33,0.45,16.08,21.47,0.75,9.8,32.93,42.73,19.76,7.39,4.07,14.03,19.38,98.49,106.59,93.25,0.26,0.26,0.51,52.16,56.29,7.81,6.62,0.47,13.2,21.2,0.2,1.49,0.29,1284.87
2014-01-13,Utah Jazz,Denver Nuggets,0,95.58,36.48,81.84,0.45,7.19,19.11,0.37,29.29,62.73,0.47,15.42,19.5,0.8,10.41,31.28,41.69,21.15,7.04,5.36,14.3,20.02,104.69,109.38,90.92,0.24,0.23,0.53,50.68,58.01,7.7,8.54,0.49,13.63,24.1,0.19,1.61,0.29,1449.87,103.09,38.04,84.3,0.45,8.18,22.94,0.35,29.87,61.36,0.49,18.82,25.26,0.75,12.57,33.96,46.53,22.79,7.61,6.03,15.56,22.62,107.04,105.31,96.16,0.3,0.27,0.54,47.98,59.66,7.89,9.18,0.5,14.04,28.66,0.23,1.54,0.3,1547.66
2014-01-14,Charlotte Bobcats,New York Knicks,0,94.9,35.91,82.76,0.43,6.01,16.25,0.37,29.9,66.51,0.45,17.06,23.13,0.74,8.78,33.06,41.84,19.95,6.45,4.66,12.65,17.55,100.09,105.93,93.41,0.28,0.2,0.51,52.78,55.66,6.8,7.52,0.47,12.03,19.5,0.21,1.71,0.29,1373.01,96.54,36.83,82.33,0.45,8.67,23.26,0.37,28.16,59.06,0.48,14.22,18.93,0.74,10.27,29.63,39.9,21.47,8.81,3.94,12.4,21.76,106.71,107.18,89.91,0.23,0.28,0.53,51.28,58.55,9.73,7.41,0.5,12.04,24.09,0.17,1.85,0.3,1496.45
2014-01-14,Indiana Pacers,Sacramento Kings,0,95.97,35.71,79.41,0.45,6.99,20.42,0.34,28.71,58.99,0.49,17.57,22.22,0.79,9.79,34.45,44.24,20.3,7.72,5.16,15.91,20.17,103.88,96.21,92.2,0.28,0.26,0.54,47.14,56.62,8.34,8.15,0.49,15.12,24.35,0.22,1.36,0.28,1699.93,104.42,38.44,83.64,0.46,6.6,18.96,0.35,31.84,64.68,0.49,20.95,27.3,0.77,12.03,32.98,45.01,20.29,7.77,3.95,15.32,22.69,107.86,110.03,95.9,0.33,0.23,0.55,48.35,52.82,8.02,6.51,0.5,13.76,27.45,0.25,1.48,0.27,1387.91
2014-01-14,Memphis Grizzlies,Oklahoma City Thunder,0,98.47,38.74,85.21,0.46,5.21,14.22,0.34,33.53,71.0,0.47,15.79,21.61,0.72,13.79,31.11,44.89,21.71,7.35,4.4,12.71,19.59,108.64,107.67,89.9,0.26,0.17,0.52,47.14,56.03,8.09,7.75,0.49,11.81,31.32,0.19,1.89,0.3,1527.89,105.2,38.74,82.79,0.47,7.29,21.12,0.35,31.46,61.68,0.51,20.42,24.9,0.82,10.19,35.81,46.0,21.59,8.02,6.34,14.69,22.39,109.3,101.7,96.03,0.3,0.26,0.56,47.4,55.21,8.31,10.42,0.51,13.57,24.66,0.25,1.59,0.28,1728.53
2014-01-14,Los Angeles Lakers,Cleveland Cavaliers,1,99.73,36.34,82.58,0.44,8.53,25.39,0.33,27.81,57.19,0.48,18.52,24.6,0.76,10.27,32.47,42.75,21.42,6.56,5.9,15.59,20.07,103.43,109.43,96.52,0.3,0.31,0.53,52.84,58.52,6.78,8.94,0.49,14.23,22.79,0.22,1.48,0.29,1354.87,97.24,36.99,85.98,0.43,7.36,19.77,0.37,29.63,66.21,0.45,15.9,21.27,0.75,12.29,33.68,45.97,19.43,6.38,4.35,14.76,20.06,102.23,105.16,92.8,0.25,0.23,0.51,48.42,52.78,6.7,6.99,0.47,13.37,27.11,0.19,1.46,0.27,1379.89
2014-01-15,Orlando Magic,Chicago Bulls,1,93.0,35.08,82.86,0.42,6.83,21.22,0.32,28.25,61.64,0.46,16.02,21.47,0.75,9.66,32.89,42.56,19.99,7.16,4.08,13.79,19.31,98.43,107.84,93.39,0.26,0.26,0.5,52.48,56.68,7.56,6.65,0.47,12.98,20.88,0.2,1.53,0.29,1277.12,90.93,33.29,78.64,0.42,5.46,16.38,0.33,27.83,62.26,0.45,18.9,25.11,0.75,11.67,32.5,44.17,21.67,6.95,5.53,15.27,19.03,100.37,100.01,89.77,0.33,0.21,0.51,48.49,64.81,7.71,8.61,0.46,14.54,27.51,0.25,1.55,0.31,1516.12
2014-01-15,Philadelphia 76ers,Charlotte Bobcats,0,102.21,39.28,89.36,0.44,7.2,22.03,0.33,32.07,67.32,0.48,16.45,22.67,0.72,11.57,32.98,44.55,22.92,9.5,4.45,16.63,22.24,100.38,109.12,100.56,0.25,0.25,0.52,52.43,58.33,9.27,7.2,0.48,14.36,24.07,0.18,1.46,0.29,1290.45,95.08,36.03,82.58,0.44,5.9,15.91,0.37,30.13,66.67,0.45,17.11,22.82,0.75,8.58,32.78,41.36,19.85,6.32,4.82,12.35,17.8,100.75,106.58,93.08,0.28,0.19,0.51,53.09,55.2,6.69,7.7,0.47,11.81,19.16,0.21,1.74,0.29,1364.17
2014-01-15,Washington Wizards,Miami Heat,0,96.29,36.95,83.74,0.44,7.04,19.14,0.37,29.91,64.61,0.46,15.36,21.12,0.73,11.52,31.85,43.38,21.86,8.14,4.74,14.61,21.19,103.15,105.6,92.47,0.25,0.23,0.52,49.16,58.87,8.68,7.93,0.49,13.59,26.42,0.18,1.59,0.3,1480.45,104.22,39.33,77.11,0.51,7.86,21.5,0.37,31.47,55.61,0.57,17.71,23.54,0.75,7.01,29.97,36.98,22.75,9.31,4.06,14.47,18.68,111.4,105.46,92.8,0.31,0.28,0.6,52.37,57.93,9.91,7.22,0.56,14.2,18.6,0.23,1.61,0.3,1708.07
2014-01-15,Boston Celtics,Toronto Raptors,0,96.48,36.77,82.94,0.45,6.53,19.21,0.33,30.23,63.72,0.48,16.41,21.71,0.76,11.3,31.44,42.73,20.78,6.45,4.62,15.25,22.31,103.25,108.21,93.61,0.26,0.23,0.52,50.33,56.52,6.86,7.18,0.49,14.21,25.97,0.2,1.46,0.28,1371.57,99.11,35.75,81.47,0.44,8.19,22.59,0.36,27.56,58.88,0.47,19.41,24.77,0.78,10.88,31.7,42.57,20.9,7.05,5.13,14.25,22.09,106.0,101.43,92.6,0.31,0.28,0.54,50.2,58.62,7.53,8.21,0.49,13.37,25.25,0.24,1.52,0.29,1621.42
2014-01-15,Milwaukee Bucks,Memphis Grizzlies,1,91.85,35.04,83.31,0.42,7.15,21.75,0.33,27.89,61.56,0.46,14.62,19.32,0.75,11.55,30.66,42.21,20.38,7.11,5.41,15.11,20.95,98.63,107.83,91.02,0.23,0.26,0.5,52.46,58.21,7.65,8.79,0.47,14.15,25.18,0.18,1.45,0.29,1251.91,98.98,39.0,85.11,0.46,5.26,14.29,0.35,33.74,70.82,0.48,15.72,21.4,0.73,13.44,31.09,44.53,21.97,7.73,4.49,12.71,19.38,108.92,107.61,90.16,0.26,0.17,0.52,47.23,56.28,8.48,7.98,0.49,11.83,30.72,0.19,1.9,0.3,1544.98
2014-01-15,Minnesota Timberwolves,Sacramento Kings,1,108.73,39.6,88.9,0.45,8.11,22.26,0.36,31.49,66.64,0.47,21.41,27.5,0.78,13.74,33.05,46.79,24.0,8.81,3.27,13.93,16.94,111.14,105.14,97.49,0.31,0.25,0.54,47.43,60.46,8.97,5.17,0.49,12.08,29.69,0.24,1.89,0.31,1592.66,105.68,38.66,83.47,0.46,7.14,19.65,0.36,31.52,63.82,0.5,21.22,27.48,0.77,11.99,33.3,45.29,20.33,7.65,4.22,15.23,22.7,109.25,108.33,95.87,0.33,0.24,0.55,47.84,52.65,7.91,6.98,0.51,13.71,27.61,0.26,1.48,0.27,1417.99
2014-01-15,New Orleans Pelicans,Houston Rockets,1,100.2,38.68,84.36,0.46,5.92,15.92,0.36,32.76,68.44,0.48,16.93,22.07,0.77,12.88,30.38,43.26,21.69,7.76,5.44,14.29,22.28,107.64,112.28,92.15,0.27,0.19,0.53,49.67,56.27,8.29,9.52,0.49,13.21,29.14,0.2,1.64,0.29,1445.12,103.18,36.87,78.94,0.47,8.47,25.37,0.33,28.41,53.57,0.53,20.97,30.41,0.7,10.98,33.45,44.43,19.25,7.01,5.17,15.18,19.55,108.81,106.41,94.66,0.39,0.32,0.56,49.11,51.57,7.31,7.8,0.52,14.14,26.25,0.27,1.34,0.27,1621.18
2014-01-15,San Antonio Spurs,Utah Jazz,0,106.84,41.19,83.16,0.5,8.42,21.03,0.41,32.78,62.13,0.53,16.03,20.49,0.78,9.94,33.83,43.77,25.99,7.42,4.99,15.03,17.27,112.37,103.8,94.63,0.25,0.25,0.58,48.42,63.01,7.75,7.44,0.55,14.05,24.94,0.2,1.99,0.31,1728.72,95.98,36.65,81.78,0.45,7.3,19.1,0.38,29.35,62.68,0.47,15.38,19.98,0.78,10.27,30.95,41.23,21.14,6.84,5.18,14.07,19.77,105.04,110.18,91.01,0.25,0.23,0.53,51.06,57.72,7.48,8.23,0.5,13.42,23.71,0.19,1.63,0.29,1415.42
2014-01-15,Phoenix Suns,Los Angeles Lakers,0,103.91,38.31,86.12,0.45,10.02,27.37,0.37,28.29,58.76,0.48,17.28,22.94,0.74,12.23,31.79,44.02,19.59,8.49,5.31,14.21,21.74,108.49,106.36,95.81,0.27,0.32,0.54,51.31,50.97,8.8,8.06,0.5,12.8,26.67,0.2,1.52,0.27,1545.69,98.74,35.74,82.59,0.43,8.22,24.78,0.32,27.52,57.8,0.48,19.03,24.97,0.77,10.34,32.72,43.06,21.06,6.22,5.59,15.97,20.45,101.99,110.11,96.98,0.3,0.3,0.53,52.98,58.6,6.41,8.45,0.48,14.49,22.62,0.23,1.42,0.29,1348.12
2014-01-15,Portland Trail Blazers,Cleveland Cavaliers,0,110.59,40.74,89.87,0.45,10.47,27.7,0.37,30.27,62.17,0.49,18.65,22.41,0.83,13.05,34.29,47.34,25.46,5.6,5.13,13.52,19.35,114.12,108.12,96.15,0.25,0.31,0.56,47.89,62.52,5.8,7.21,0.51,11.89,28.51,0.21,2.1,0.32,1653.29,96.19,36.66,85.7,0.43,7.32,19.82,0.37,29.34,65.88,0.45,15.55,21.39,0.73,11.87,33.27,45.14,19.67,6.36,4.31,14.76,20.24,100.96,106.68,93.09,0.25,0.23,0.51,49.19,54.1,6.68,7.0,0.47,13.41,26.18,0.18,1.47,0.28,1349.82
2014-01-15,Golden State Warriors,Denver Nuggets,1,104.01,39.65,85.62,0.46,9.04,25.07,0.36,30.61,60.55,0.51,15.67,21.36,0.73,11.64,36.21,47.85,23.2,7.71,5.32,17.12,21.86,106.61,100.19,96.96,0.25,0.29,0.55,46.51,58.15,7.83,8.34,0.52,15.25,26.72,0.19,1.42,0.29,1686.66,104.23,38.42,84.46,0.45,8.41,23.29,0.36,30.01,61.17,0.49,18.98,25.34,0.75,12.53,34.21,46.73,23.25,7.45,6.04,15.18,22.56,108.35,105.05,96.07,0.3,0.28,0.55,47.67,60.2,7.74,9.27,0.5,13.72,28.59,0.23,1.63,0.3,1555.41
2014-01-15,Los Angeles Clippers,Dallas Mavericks,0,104.16,37.76,82.14,0.46,7.92,23.9,0.33,29.84,58.24,0.51,20.71,28.11,0.73,9.8,32.99,42.79,23.53,8.47,4.78,13.68,20.58,108.17,102.19,95.4,0.35,0.29,0.55,51.19,62.56,8.74,7.52,0.51,12.67,22.54,0.26,1.87,0.31,1659.56,101.68,39.1,83.59,0.47,8.27,22.5,0.36,30.83,61.08,0.5,15.2,19.29,0.77,9.19,29.51,38.7,23.92,9.97,4.27,12.89,19.5,108.6,107.38,93.39,0.24,0.27,0.55,53.93,60.76,10.59,7.09,0.52,12.28,21.91,0.19,1.97,0.31,1578.44
2014-01-16,Atlanta Hawks,Brooklyn Nets,1,100.57,37.27,83.66,0.45,9.88,27.2,0.36,27.38,56.46,0.49,16.16,20.05,0.81,10.02,31.76,41.78,25.31,8.6,4.37,15.31,19.32,105.19,103.6,93.61,0.24,0.33,0.55,51.91,68.16,8.97,7.07,0.51,14.26,22.83,0.2,1.77,0.32,1530.83,97.15,34.8,77.68,0.45,7.88,21.56,0.35,26.92,56.12,0.48,19.67,25.62,0.77,9.66,29.74,39.4,20.07,7.54,3.68,14.39,21.2,105.66,108.04,90.34,0.33,0.28,0.55,51.5,57.11,8.18,6.5,0.5,13.87,23.28,0.26,1.48,0.28,1476.59
2014-01-16,Indiana Pacers,New York Knicks,0,95.73,35.83,79.57,0.45,6.91,19.82,0.35,28.92,59.75,0.49,17.15,22.05,0.78,9.87,35.42,45.29,20.67,7.62,4.84,15.87,20.31,103.52,94.46,92.41,0.28,0.25,0.54,46.64,57.44,8.23,7.66,0.49,15.07,24.41,0.22,1.38,0.28,1711.39,96.71,36.71,82.24,0.45,8.53,22.98,0.37,28.18,59.25,0.48,14.76,19.51,0.75,10.37,30.38,40.75,20.75,8.45,4.03,12.79,22.28,106.45,106.66,89.74,0.24,0.28,0.53,51.06,56.67,9.31,7.48,0.5,12.33,24.29,0.18,1.76,0.29,1506.71
2014-01-16,Houston Rockets,Oklahoma City Thunder,1,103.13,36.84,78.95,0.47,8.34,24.9,0.34,28.49,54.06,0.53,21.11,30.78,0.69,10.92,33.51,44.43,19.49,6.97,5.37,15.06,19.36,108.44,105.5,94.96,0.39,0.32,0.56,49.35,52.3,7.25,7.94,0.52,14.02,25.94,0.27,1.36,0.27,1633.02,105.06,38.55,83.15,0.46,7.49,21.46,0.36,31.06,61.69,0.5,20.47,25.06,0.81,10.96,35.84,46.8,21.73,7.86,6.41,14.89,21.95,109.59,101.47,95.67,0.3,0.26,0.56,47.03,55.96,8.17,10.7,0.51,13.66,26.02,0.25,1.57,0.29,1730.52
2014-01-17,New York Knicks,Los Angeles Clippers,1,96.86,36.84,82.12,0.45,8.4,22.69,0.37,28.44,59.43,0.48,14.78,19.47,0.75,9.95,30.17,40.12,20.73,8.2,4.31,12.58,22.38,106.69,107.49,89.74,0.24,0.28,0.54,51.23,56.43,9.04,7.9,0.5,12.16,23.45,0.18,1.79,0.29,1479.25,105.4,38.29,82.94,0.46,7.82,23.82,0.32,30.47,59.12,0.52,21.01,28.39,0.74,10.06,33.64,43.7,23.57,9.0,5.31,13.37,20.67,108.92,100.95,95.87,0.35,0.29,0.55,50.79,61.88,9.23,8.28,0.51,12.33,22.9,0.26,1.91,0.31,1666.31
2014-01-17,Orlando Magic,Charlotte Bobcats,1,92.65,34.97,82.39,0.43,6.85,21.41,0.32,28.12,60.99,0.46,15.86,21.19,0.75,9.57,32.63,42.2,19.81,7.26,3.87,13.89,19.28,98.52,108.71,93.01,0.26,0.26,0.51,52.45,56.35,7.71,6.34,0.47,13.14,20.87,0.19,1.51,0.29,1271.42,95.92,36.14,82.16,0.44,5.91,15.8,0.37,30.23,66.36,0.46,17.72,23.44,0.75,8.29,32.69,40.98,19.95,6.14,4.64,11.83,18.0,101.96,107.01,92.9,0.29,0.19,0.52,52.78,55.29,6.5,7.42,0.48,11.34,18.72,0.22,1.91,0.29,1391.63
