1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
Time,Sacramento,Unnamed: 2_level_1,Score,Unnamed: 4_level_1,Brooklyn
12:00.0,Jump ball: M. Raynaud vs. N. Claxton (P. Achiuwa gains possession),Jump ball: M. Raynaud vs. N. Claxton (P. Achiuwa gains possession),Jump ball: M. Raynaud vs. N. Claxton (P. Achiuwa gains possession),Jump ball: M. Raynaud vs. N. Claxton (P. Achiuwa gains possession),Jump ball: M. Raynaud vs. N. Claxton (P. Achiuwa gains possession)
8:21.0,,,83-97,,Turnover by E. Liddell (offensive foul)
8:21.0,,,83-97,,C. Johnson enters the game for E. Liddell
8:02.0,N. Clifford misses 2-pt jump shot from 10 ft,,83-97,,
8:02.0,Offensive rebound by Team,,83-97,,
8:02.0,,,83-97,,Loose ball foul by N. Traor̩ (drawn by P. Achiuwa)
7:54.0,Turnover by K. Hayes (bad pass),,83-97,,
7:46.0,,,83-97,,Personal foul by K. Hayes (drawn by B. Saraf)
7:36.0,,,83-97,,O. Agbaji misses 3-pt jump shot from 22 ft
7:36.0,,,83-97,,Offensive rebound by Team
7:36.0,Loose ball foul by D. Jeffries (drawn by C. Johnson),,83-97,,
7:30.0,,,83-99,+2,N. Traor̩ makes 2-pt layup from 1 ft
7:30.0,Sacramento full timeout,,83-99,,
7:30.0,D. Carter enters the game for K. Hayes,,83-99,,
7:30.0,D. Plowden enters the game for D. Jeffries,,83-99,,
7:30.0,M. Raynaud enters the game for D. McDermott,,83-99,,
7:30.0,,,83-99,,E. Liddell enters the game for B. Saraf
7:16.0,Turnover by N. Clifford (traveling),,83-99,,
7:01.0,,,83-102,+3,N. Traor̩ makes 3-pt jump shot from 25 ft (assist by C. Johnson)
6:43.0,M. Raynaud misses 2-pt hook shot from 6 ft,,83-102,,
6:40.0,,,83-102,,Defensive rebound by E. Liddell
6:37.0,,,83-102,,Personal foul by M. Raynaud (drawn by E. Liddell)
6:28.0,,,83-102,,O. Agbaji misses 3-pt jump shot from 26 ft
6:23.0,,,83-102,,Offensive rebound by C. Johnson
6:23.0,,,83-102,,C. Johnson misses 2-pt layup at rim
6:23.0,Defensive rebound by M. Raynaud,,83-102,,
6:20.0,Turnover by N. Clifford (bad pass),,83-102,,
6:06.0,,,83-105,+3,D. Powell makes 3-pt jump shot from 24 ft (assist by N. Traor̩)
5:52.0,D. Plowden makes 2-pt layup from 1 ft (assist by D. Carter),+2,85-105,,
5:41.0,,,85-108,+3,D. Powell makes 3-pt jump shot from 25 ft
5:20.0,D. Plowden misses 3-pt jump shot from 25 ft,,85-108,,
5:17.0,,,85-108,,Defensive rebound by O. Agbaji
5:13.0,,,85-108,,Turnover by N. Traor̩ (bad pass)
5:13.0,,,85-108,,B. Saraf enters the game for O. Agbaji
5:13.0,Sacramento full timeout,,85-108,,
5:13.0,,,85-108,,O. Agbaji enters the game for B. Saraf
5:13.0,Instant Replay (Challenge: Ruling Stands),,85-108,,
5:13.0,,,85-108,,B. Saraf enters the game for O. Agbaji
4:58.0,Personal foul by C. Johnson (drawn by N. Clifford),,85-108,,
4:56.0,D. Plowden misses 3-pt jump shot from 26 ft,,85-108,,
4:52.0,Offensive rebound by P. Achiuwa,,85-108,,
4:50.0,P. Achiuwa makes 2-pt dunk at rim,+2,87-108,,
4:20.0,,,87-108,,N. Traor̩ misses 3-pt jump shot from 25 ft
4:15.0,Defensive rebound by N. Clifford,,87-108,,
4:12.0,D. Carter misses 2-pt layup from 3 ft,,87-108,,
4:08.0,Offensive rebound by P. Achiuwa,,87-108,,
4:08.0,P. Achiuwa misses 2-pt layup at rim,,87-108,,
4:07.0,,,87-108,,Defensive rebound by N. Traor̩
4:04.0,,,87-108,,C. Johnson misses 3-pt jump shot from 22 ft
4:04.0,Defensive rebound by D. Carter,,87-108,,
3:56.0,Offensive foul by M. Raynaud (drawn by N. Traor̩),,87-108,,
3:56.0,Turnover by M. Raynaud (offensive foul),,87-108,,
3:56.0,Violation by Team (delay of game),,87-108,,
3:43.0,,,87-108,,B. Saraf misses 2-pt layup from 2 ft
3:41.0,Defensive rebound by M. Raynaud,,87-108,,
3:30.0,N. Clifford misses 3-pt jump shot from 27 ft,,87-108,,
3:27.0,,,87-108,,Defensive rebound by C. Johnson
3:13.0,,,87-108,,N. Traor̩ misses 3-pt jump shot from 24 ft
3:10.0,,,87-108,,Offensive rebound by B. Saraf
3:04.0,,,87-108,,B. Saraf misses 2-pt hook shot from 6 ft
3:02.0,Defensive rebound by D. Carter,,87-108,,
2:59.0,D. Carter makes 2-pt layup from 2 ft,+2,89-108,,
2:59.0,Shooting foul by N. Traor̩ (drawn by D. Carter),,89-108,,
2:59.0,D. Carter makes free throw 1 of 1,+1,90-108,,
2:45.0,,,90-108,,D. Powell misses 3-pt jump shot from 25 ft
2:38.0,,,90-108,,Offensive rebound by E. Liddell
2:38.0,,,90-108,,E. Liddell misses 2-pt dunk at rim
2:38.0,Defensive rebound by D. Plowden,,90-108,,
2:35.0,Shooting foul by E. Liddell (drawn by M. Raynaud),,90-108,,
2:35.0,,,90-108,,O. Agbaji enters the game for E. Liddell
2:35.0,M. Raynaud misses free throw 1 of 2,,90-108,,
2:35.0,Offensive rebound by Team,,90-108,,
2:35.0,M. Raynaud makes free throw 2 of 2,+1,91-108,,
2:22.0,,,91-110,+2,D. Powell makes 2-pt jump shot from 22 ft
1:58.0,Turnover by N. Clifford (bad pass; steal by D. Powell),,91-110,,
1:54.0,,,91-112,+2,C. Johnson makes 2-pt layup at rim (assist by B. Saraf)
1:45.0,D. Carter makes 3-pt jump shot from 27 ft,+3,94-112,,
1:28.0,,,94-112,,O. Agbaji misses 3-pt jump shot from 23 ft
1:26.0,,,94-112,,Offensive rebound by Team
1:24.0,,,94-112,,N. Traor̩ misses 3-pt jump shot from 25 ft
1:19.0,Defensive rebound by N. Clifford,,94-112,,
1:10.0,Turnover by P. Achiuwa (lost ball; steal by C. Johnson),,94-112,,
0:56.0,,,94-112,,D. Powell misses 3-pt jump shot from 25 ft
0:52.0,,,94-112,,Offensive rebound by C. Johnson
0:52.0,,,94-114,+2,D. Powell makes 2-pt dunk from 1 ft (assist by C. Johnson)
0:44.0,D. Carter makes 3-pt jump shot from 26 ft,+3,97-114,,
0:30.0,,,97-116,+2,C. Johnson makes 2-pt layup from 2 ft (assist by D. Powell)
0:23.0,D. Carter misses 2-pt layup from 3 ft,,97-116,,
0:22.0,Offensive rebound by D. Carter,,97-116,,
0:22.0,D. Carter makes 2-pt layup at rim,+2,99-116,,
0:05.0,,,99-116,,Turnover by N. Traor̩ (lost ball; steal by D. Plowden)
0:00.0,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter
