1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
9:39.0,,,97-97,,Loose ball foul by M. Diabat̩ (drawn by A. Drummond)
9:27.0,Offensive foul by P. George (drawn by C. White),,97-97,,
9:27.0,Turnover by P. George (offensive foul),,97-97,,
9:15.0,,,97-97,,Personal foul by P. George (drawn by B. Miller)
9:01.0,,,97-97,,C. White misses 2-pt layup from 6 ft (block by A. Drummond)
8:59.0,Defensive rebound by T. Maxey,,97-97,,
8:51.0,T. Maxey makes 2-pt layup from 6 ft,+2,99-97,,
8:42.0,,,99-97,,B. Miller misses 3-pt jump shot from 26 ft
8:38.0,Defensive rebound by A. Drummond,,99-97,,
8:21.0,Turnover by T. Maxey (lost ball; steal by C. White),,99-97,,
8:18.0,,,99-97,,L. Ball misses 3-pt jump shot from 25 ft
8:11.0,Defensive rebound by K. Oubre,,99-97,,
7:54.0,T. Maxey misses 3-pt jump shot from 27 ft,,99-97,,
7:51.0,,,99-97,,Defensive rebound by B. Miller
7:47.0,,,99-97,,Personal foul by P. George (drawn by L. Ball)
7:47.0,V. Edgecombe enters the game for P. George,,99-97,,
7:47.0,,,99-97,,K. Knueppel enters the game for C. White
7:31.0,,,99-97,,Shooting foul by A. Drummond (drawn by G. Williams)
7:31.0,,,99-97,,G. Williams misses free throw 1 of 2
7:31.0,,,99-97,,Offensive rebound by Team
7:31.0,,,99-97,,G. Williams misses free throw 2 of 2
7:29.0,Defensive rebound by K. Oubre,,99-97,,
7:18.0,K. Oubre makes 2-pt dunk from 3 ft (assist by T. Maxey),+2,101-97,,
7:18.0,Shooting foul by M. Diabat̩ (drawn by K. Oubre),,101-97,,
7:18.0,K. Oubre misses free throw 1 of 1,,101-97,,
7:17.0,,,101-97,,Defensive rebound by G. Williams
7:17.0,Loose ball foul by A. Drummond (drawn by B. Miller),,101-97,,
7:17.0,Instant Replay (Challenge: Stands),,101-97,,
7:17.0,Philadelphia full timeout,,101-97,,
6:54.0,,,101-97,,Shooting foul by K. Oubre (drawn by B. Miller)
6:54.0,,,101-98,+1,B. Miller makes free throw 1 of 3
6:54.0,,,101-98,,B. Miller misses free throw 2 of 3
6:54.0,,,101-98,,Offensive rebound by Team
6:54.0,,,101-98,,R. Kalkbrenner enters the game for M. Diabat̩
6:54.0,,,101-99,+1,B. Miller makes free throw 3 of 3
6:42.0,T. Maxey misses 2-pt jump shot from 19 ft,,101-99,,
6:35.0,Offensive rebound by A. Drummond,,101-99,,
6:35.0,A. Drummond misses 2-pt layup at rim,,101-99,,
6:35.0,,,101-99,,Defensive rebound by G. Williams
6:31.0,,,101-102,+3,K. Knueppel makes 3-pt jump shot from 23 ft (assist by L. Ball)
6:10.0,T. Maxey makes 2-pt layup from 6 ft,+2,103-102,,
5:59.0,,,103-102,,L. Ball misses 3-pt jump shot from 25 ft
5:54.0,Defensive rebound by T. Maxey,,103-102,,
5:49.0,T. Maxey misses 2-pt layup from 5 ft,,103-102,,
5:46.0,Offensive rebound by V. Edgecombe,,103-102,,
5:46.0,V. Edgecombe misses 2-pt layup at rim,,103-102,,
5:46.0,,,103-102,,Defensive rebound by B. Miller
5:42.0,,,103-105,+3,L. Ball makes 3-pt jump shot from 23 ft (assist by K. Knueppel)
5:40.0,Philadelphia full timeout,,103-105,,
5:40.0,J. Embiid enters the game for A. Drummond,,103-105,,
5:40.0,P. George enters the game for Q. Grimes,,103-105,,
5:40.0,,,103-105,,M. Bridges enters the game for R. Kalkbrenner
5:27.0,V. Edgecombe makes 3-pt jump shot from 25 ft,+3,106-105,,
5:16.0,,,106-105,,L. Ball misses 3-pt jump shot from 27 ft
5:13.0,Defensive rebound by P. George,,106-105,,
5:10.0,V. Edgecombe misses 2-pt layup from 5 ft,,106-105,,
5:10.0,,,106-105,,Defensive rebound by B. Miller
4:57.0,,,106-105,,G. Williams misses 3-pt jump shot from 25 ft
4:54.0,Defensive rebound by J. Embiid,,106-105,,
4:41.0,J. Embiid makes 2-pt jump shot from 18 ft (assist by T. Maxey),+2,108-105,,
4:28.0,,,108-105,,K. Knueppel misses 3-pt jump shot from 26 ft
4:25.0,Defensive rebound by P. George,,108-105,,
4:13.0,J. Embiid misses 2-pt jump shot from 13 ft,,108-105,,
4:10.0,,,108-105,,Defensive rebound by M. Bridges
4:04.0,,,108-108,+3,L. Ball makes 3-pt jump shot from 25 ft
3:40.0,Shooting foul by B. Miller (drawn by K. Oubre),,108-108,,
3:40.0,K. Oubre makes free throw 1 of 2,+1,109-108,,
3:40.0,,,109-108,,Charlotte full timeout
3:40.0,K. Oubre makes free throw 2 of 2,+1,110-108,,
3:20.0,,,110-108,,G. Williams misses 2-pt layup from 6 ft (block by J. Embiid)
3:17.0,Defensive rebound by T. Maxey,,110-108,,
3:09.0,P. George misses 3-pt jump shot from 25 ft,,110-108,,
3:07.0,,,110-108,,Defensive rebound by M. Bridges
2:51.0,,,110-111,+3,M. Bridges makes 3-pt jump shot from 27 ft (assist by L. Ball)
2:28.0,J. Embiid misses 2-pt jump shot from 21 ft,,110-111,,
2:26.0,,,110-111,,Defensive rebound by M. Bridges
2:17.0,,,110-111,,M. Bridges misses 3-pt jump shot from 25 ft
2:13.0,Defensive rebound by P. George,,110-111,,
2:06.0,K. Oubre misses 3-pt jump shot from 23 ft,,110-111,,
2:02.0,,,110-111,,Defensive rebound by B. Miller
1:46.0,,,110-111,,K. Knueppel misses 3-pt jump shot from 25 ft
1:43.0,Defensive rebound by J. Embiid,,110-111,,
1:39.0,Personal foul by G. Williams (drawn by P. George),,110-111,,
1:39.0,P. George makes free throw 1 of 2,+1,111-111,,
1:39.0,P. George makes free throw 2 of 2,+1,112-111,,
1:24.0,,,112-114,+3,L. Ball makes 3-pt jump shot from 27 ft
1:08.0,Personal foul by M. Bridges (drawn by J. Embiid),,112-114,,
1:08.0,,,112-114,,Charlotte full timeout
1:08.0,,,112-114,,Instant Replay (Challenge: Stands)
1:08.0,J. Embiid makes free throw 1 of 2,+1,113-114,,
1:08.0,J. Embiid misses free throw 2 of 2,,113-114,,
1:06.0,Offensive rebound by Team,,113-114,,
1:04.0,P. George makes 3-pt jump shot from 23 ft (assist by T. Maxey),+3,116-114,,
0:48.0,,,116-114,,Turnover by L. Ball (bad pass; steal by P. George)
0:31.0,Shooting foul by L. Ball (drawn by T. Maxey),,116-114,,
0:31.0,T. Maxey misses free throw 1 of 2,,116-114,,
0:31.0,Offensive rebound by Team,,116-114,,
0:31.0,,,116-114,,M. Diabat̩ enters the game for G. Williams
0:31.0,T. Maxey makes free throw 2 of 2,+1,117-114,,
0:19.0,,,117-114,,L. Ball misses 3-pt jump shot from 31 ft
0:17.0,,,117-114,,Offensive rebound by Team
0:07.0,,,117-114,,B. Miller misses 3-pt jump shot from 23 ft (block by J. Embiid)
0:07.0,,,117-114,,Offensive rebound by Team
0:07.0,,,117-114,,Charlotte full timeout
0:07.0,,,117-114,,S. James enters the game for M. Bridges
0:07.0,,,117-114,,G. Williams enters the game for M. Diabat̩
0:04.0,,,117-114,,L. Ball misses 3-pt jump shot from 23 ft
0:01.0,Defensive rebound by P. George,,117-114,,
0:01.0,Personal take foul by G. Williams (drawn by P. George),,117-114,,
0:01.0,P. George misses free throw 1 of 2,,117-114,,
0:01.0,Offensive rebound by Team,,117-114,,
0:01.0,,,117-114,,M. Diabat̩ enters the game for S. James
0:01.0,,,117-114,,R. Kalkbrenner enters the game for K. Knueppel
0:01.0,P. George makes free throw 2 of 2,+1,118-114,,
0:00.0,,,118-114,,Team misses heave shot
0:00.0,,,118-114,,Offensive rebound by Team
0:00.0,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter
