1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
10:57.0,,,68-119,+3,J. Walter makes 3-pt jump shot from 23 ft (assist by J. Shead)
10:40.0,Turnover by J. Cain (bad pass; steal by J. Shead),,68-119,,
10:38.0,,,68-121,+2,J. Shead makes 2-pt dunk from 1 ft
10:38.0,Orlando full timeout,,68-121,,
10:38.0,J. Carter enters the game for J. Cain,,68-121,,
10:38.0,,,68-121,,M. Fultz enters the game for S. Mamukelashvili
10:38.0,,,68-121,,T. Jackson-Davis enters the game for J. Poeltl
10:38.0,,,68-121,,A. Lawson enters the game for J. Shead
10:38.0,,,68-121,,J. Mogbo enters the game for J. Walter
10:27.0,J. Richardson misses 3-pt jump shot from 24 ft,,68-121,,
10:24.0,,,68-121,,Defensive rebound by G. Dick
10:15.0,,,68-121,,Turnover by G. Dick (bad pass; steal by J. Carter)
10:05.0,M. Wagner misses 2-pt layup from 4 ft,,68-121,,
10:03.0,,,68-121,,Defensive rebound by G. Dick
9:51.0,,,68-123,+2,J. Mogbo makes 2-pt jump shot from 6 ft (assist by M. Fultz)
9:46.0,M. Wagner makes 2-pt dunk from 1 ft (assist by J. Carter),+2,70-123,,
9:31.0,,,70-126,+3,A. Lawson makes 3-pt jump shot from 23 ft (assist by J. Mogbo)
9:08.0,Turnover by J. Howard (bad pass; steal by J. Mogbo),,70-126,,
9:06.0,,,70-126,,Turnover by T. Jackson-Davis (bad pass)
8:57.0,M. Wagner makes 2-pt layup from 1 ft (assist by J. Richardson),+2,72-126,,
8:43.0,,,72-128,+2,T. Jackson-Davis makes 2-pt layup at rim (assist by J. Mogbo)
8:34.0,Personal foul by T. Jackson-Davis (drawn by M. Wagner),,72-128,,
8:28.0,J. Howard makes 2-pt layup from 2 ft (assist by N. Penda),+2,74-128,,
8:16.0,,,74-128,,A. Lawson misses 3-pt jump shot from 25 ft
8:14.0,Defensive rebound by J. Richardson,,74-128,,
8:07.0,M. Wagner misses 3-pt jump shot from 27 ft,,74-128,,
8:03.0,,,74-128,,Defensive rebound by T. Jackson-Davis
7:58.0,,,74-128,,G. Dick misses 3-pt jump shot from 25 ft
7:55.0,Defensive rebound by M. Wagner,,74-128,,
7:47.0,J. Howard makes 3-pt jump shot from 25 ft (assist by J. Richardson),+3,77-128,,
7:33.0,,,77-128,,M. Fultz misses 2-pt jump shot from 17 ft
7:30.0,Defensive rebound by M. Wagner,,77-128,,
7:18.0,N. Penda makes 3-pt jump shot from 24 ft (assist by M. Wagner),+3,80-128,,
7:17.0,,,80-128,,Toronto full timeout
7:17.0,,,80-128,,A. Martin enters the game for A. Lawson
7:07.0,,,80-130,+2,T. Jackson-Davis makes 2-pt dunk from 1 ft
6:47.0,J. Howard misses 3-pt jump shot from 26 ft,,80-130,,
6:44.0,,,80-130,,Defensive rebound by J. Mogbo
6:29.0,,,80-132,+2,G. Dick makes 2-pt jump shot from 13 ft (assist by T. Jackson-Davis)
6:18.0,J. Howard makes 2-pt dunk from 1 ft (assist by J. Richardson),+2,82-132,,
6:07.0,Violation by Team (kicked ball),,82-132,,
6:03.0,,,82-132,,G. Dick misses 2-pt jump shot from 15 ft
6:00.0,Defensive rebound by J. Richardson,,82-132,,
5:55.0,J. Howard misses 2-pt jump shot from 6 ft (block by A. Martin),,82-132,,
5:52.0,,,82-132,,Defensive rebound by M. Fultz
5:38.0,,,82-132,,G. Dick misses 2-pt layup from 7 ft
5:36.0,Defensive rebound by M. Wagner,,82-132,,
5:31.0,J. Howard makes 2-pt layup at rim (assist by J. Carter),+2,84-132,,
5:09.0,,,84-132,,J. Mogbo misses 3-pt jump shot from 23 ft
5:06.0,Defensive rebound by N. Penda,,84-132,,
4:57.0,J. Richardson misses 3-pt jump shot from 26 ft,,84-132,,
4:53.0,,,84-132,,Defensive rebound by J. Mogbo
4:39.0,,,84-132,,A. Martin misses 3-pt jump shot from 26 ft
4:36.0,Defensive rebound by J. Richardson,,84-132,,
4:26.0,M. Wagner makes 3-pt jump shot from 26 ft (assist by N. Penda),+3,87-132,,
4:08.0,,,87-132,,M. Fultz misses 2-pt jump shot from 14 ft
4:05.0,Defensive rebound by N. Penda,,87-132,,
3:53.0,J. Howard misses 3-pt jump shot from 24 ft,,87-132,,
3:49.0,,,87-132,,Defensive rebound by J. Mogbo
3:42.0,,,87-132,,G. Dick misses 2-pt jump shot from 8 ft
3:40.0,Defensive rebound by N. Penda,,87-132,,
3:30.0,J. Carter misses 3-pt jump shot from 25 ft,,87-132,,
3:26.0,,,87-132,,Defensive rebound by A. Martin
3:17.0,,,87-132,,Shooting foul by N. Penda (drawn by A. Martin)
3:17.0,,,87-132,,A. Martin misses free throw 1 of 2
3:17.0,,,87-132,,Offensive rebound by Team
3:17.0,,,87-132,,G. Temple enters the game for M. Fultz
3:17.0,,,87-133,+1,A. Martin makes free throw 2 of 2
3:04.0,N. Penda misses 3-pt jump shot from 24 ft,,87-133,,
3:01.0,,,87-133,,Defensive rebound by J. Mogbo
2:50.0,,,87-135,+2,G. Dick makes 2-pt layup at rim (assist by A. Martin)
2:32.0,M. Wagner misses 2-pt layup from 2 ft (block by T. Jackson-Davis),,87-135,,
2:29.0,,,87-135,,Defensive rebound by J. Mogbo
2:27.0,,,87-137,+2,G. Dick makes 2-pt dunk from 1 ft (assist by J. Mogbo)
2:27.0,Orlando full timeout,,87-137,,
2:10.0,Turnover by J. Carter (lost ball; steal by A. Martin),,87-137,,
2:04.0,,,87-137,,G. Temple misses 3-pt jump shot from 26 ft
2:02.0,Defensive rebound by M. Wagner,,87-137,,
1:48.0,Turnover by N. Penda (bad pass; steal by T. Jackson-Davis),,87-137,,
1:30.0,,,87-139,+2,G. Dick makes 2-pt layup at rim (assist by T. Jackson-Davis)
1:17.0,J. Howard misses 2-pt jump shot from 14 ft,,87-139,,
1:14.0,,,87-139,,Defensive rebound by J. Mogbo
1:05.0,,,87-139,,T. Jackson-Davis misses 2-pt layup from 1 ft
1:02.0,,,87-139,,Offensive rebound by A. Martin
1:00.0,Violation by Team (kicked ball),,87-139,,
0:50.0,,,87-139,,A. Martin misses 3-pt jump shot from 27 ft
0:48.0,Defensive rebound by Team,,87-139,,
0:37.0,J. Richardson misses 2-pt jump shot from 13 ft,,87-139,,
0:35.0,,,87-139,,Defensive rebound by A. Martin
0:12.0,,,87-139,,Turnover by Team (shot clock)
0:00.0,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter
