Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Box Score,OT,Attend.,LOG,Arena,Notes
Sun Jan 24 2021,10:00p,New York Knicks,113,Portland Trail Blazers,116,Box Score,,Box Score,,0,2:20
Mon Jan 25 2021,7:00p,Philadelphia 76ers,104,Detroit Pistons,119,Box Score,,Box Score,,0,2:20
Mon Jan 25 2021,7:00p,Toronto Raptors,114,Indiana Pacers,129,Box Score,,Box Score,,0,2:27
Mon Jan 25 2021,7:00p,Charlotte Hornets,108,Orlando Magic,117,Box Score,,Box Score,,"3,167",2:14
Mon Jan 25 2021,7:30p,Miami Heat,85,Brooklyn Nets,98,Box Score,,Box Score,,0,2:08
Mon Jan 25 2021,8:00p,Los Angeles Lakers,115,Cleveland Cavaliers,108,Box Score,,Box Score,,0,2:22
Mon Jan 25 2021,8:30p,Denver Nuggets,117,Dallas Mavericks,113,Box Score,,Box Score,,0,2:20
Mon Jan 25 2021,9:00p,Boston Celtics,119,Chicago Bulls,103,Box Score,,Box Score,,0,2:03
Mon Jan 25 2021,10:00p,Minnesota Timberwolves,108,Golden State Warriors,130,Box Score,,Box Score,,0,2:20
Mon Jan 25 2021,10:00p,Oklahoma City Thunder,125,Portland Trail Blazers,122,Box Score,,Box Score,,0,2:17
Tue Jan 26 2021,7:30p,Los Angeles Clippers,99,Atlanta Hawks,108,Box Score,,Box Score,,"1,180",2:11
Tue Jan 26 2021,8:00p,Washington Wizards,88,Houston Rockets,107,Box Score,,Box Score,,"2,996",2:13
Tue Jan 26 2021,9:00p,New York Knicks,94,Utah Jazz,108,Box Score,,Box Score,,"1,932",2:10
Wed Jan 27 2021,7:00p,Indiana Pacers,116,Charlotte Hornets,106,Box Score,,Box Score,,0,2:04
Wed Jan 27 2021,7:00p,Detroit Pistons,107,Cleveland Cavaliers,122,Box Score,,Box Score,,"1,944",2:11
Wed Jan 27 2021,7:00p,Sacramento Kings,121,Orlando Magic,107,Box Score,,Box Score,,"3,216",2:10
Wed Jan 27 2021,7:30p,Brooklyn Nets,132,Atlanta Hawks,128,Box Score,,Box Score,OT,"1,008",2:33
Wed Jan 27 2021,7:30p,Denver Nuggets,109,Miami Heat,82,Box Score,,Box Score,,0,2:02
Wed Jan 27 2021,7:30p,Los Angeles Lakers,106,Philadelphia 76ers,107,Box Score,,Box Score,,0,2:37
Wed Jan 27 2021,7:30p,Milwaukee Bucks,115,Toronto Raptors,108,Box Score,,Box Score,,0,2:17
Wed Jan 27 2021,8:30p,Boston Celtics,106,San Antonio Spurs,110,Box Score,,Box Score,,0,2:10
Wed Jan 27 2021,9:00p,Washington Wizards,106,New Orleans Pelicans,124,Box Score,,Box Score,,750,2:10
Wed Jan 27 2021,9:00p,Oklahoma City Thunder,102,Phoenix Suns,97,Box Score,,Box Score,,0,2:01
Wed Jan 27 2021,9:00p,Dallas Mavericks,104,Utah Jazz,116,Box Score,,Box Score,,0,2:05
Wed Jan 27 2021,10:00p,Minnesota Timberwolves,111,Golden State Warriors,123,Box Score,,Box Score,,0,2:26
Thu Jan 28 2021,7:30p,Portland Trail Blazers,101,Houston Rockets,104,Box Score,,Box Score,,"3,154",2:13
Thu Jan 28 2021,8:00p,Los Angeles Lakers,92,Detroit Pistons,107,Box Score,,Box Score,,0,2:13
Thu Jan 28 2021,8:00p,Los Angeles Clippers,109,Miami Heat,105,Box Score,,Box Score,,0,2:14
Thu Jan 28 2021,10:00p,Golden State Warriors,93,Phoenix Suns,114,Box Score,,Box Score,,0,2:05
Fri Jan 29 2021,7:00p,Indiana Pacers,105,Charlotte Hornets,108,Box Score,,Box Score,,0,2:04
Fri Jan 29 2021,7:00p,Atlanta Hawks,116,Washington Wizards,100,Box Score,,Box Score,,0,2:19
Fri Jan 29 2021,7:30p,Milwaukee Bucks,126,New Orleans Pelicans,131,Box Score,,Box Score,,"1,440",2:19
Fri Jan 29 2021,7:30p,Cleveland Cavaliers,81,New York Knicks,102,Box Score,,Box Score,,0,2:06
Fri Jan 29 2021,7:30p,Sacramento Kings,126,Toronto Raptors,124,Box Score,,Box Score,,0,2:30
Fri Jan 29 2021,8:00p,Philadelphia 76ers,118,Minnesota Timberwolves,94,Box Score,,Box Score,,0,2:13
Fri Jan 29 2021,8:00p,Brooklyn Nets,147,Oklahoma City Thunder,125,Box Score,,Box Score,,0,2:07
Fri Jan 29 2021,8:00p,Los Angeles Clippers,116,Orlando Magic,90,Box Score,,Box Score,,"3,763",2:02
Fri Jan 29 2021,8:30p,Denver Nuggets,109,San Antonio Spurs,119,Box Score,,Box Score,,0,2:09
Fri Jan 29 2021,10:00p,Dallas Mavericks,101,Utah Jazz,120,Box Score,,Box Score,,"1,932",2:25
Sat Jan 30 2021,8:00p,Portland Trail Blazers,123,Chicago Bulls,122,Box Score,,Box Score,,0,2:06
Sat Jan 30 2021,8:00p,Milwaukee Bucks,114,Charlotte Hornets,126,Box Score,,Box Score,,0,2:15
Sat Jan 30 2021,8:00p,Sacramento Kings,104,Miami Heat,105,Box Score,,Box Score,,0,2:13
Sat Jan 30 2021,8:00p,Houston Rockets,126,New Orleans Pelicans,112,Box Score,,Box Score,,"1,440",2:08
Sat Jan 30 2021,8:30p,Los Angeles Lakers,96,Boston Celtics,95,Box Score,,Box Score,,0,2:08
Sat Jan 30 2021,8:30p,Memphis Grizzlies,129,San Antonio Spurs,112,Box Score,,Box Score,,0,2:09
Sat Jan 30 2021,9:00p,Phoenix Suns,111,Dallas Mavericks,105,Box Score,,Box Score,,0,2:12
Sat Jan 30 2021,10:00p,Detroit Pistons,91,Golden State Warriors,118,Box Score,,Box Score,,0,2:04
Sun Jan 31 2021,1:00p,Los Angeles Clippers,129,New York Knicks,115,Box Score,,Box Score,,0,2:15
Sun Jan 31 2021,3:30p,Utah Jazz,117,Denver Nuggets,128,Box Score,,Box Score,,0,2:18
Sun Jan 31 2021,7:00p,Philadelphia 76ers,119,Indiana Pacers,110,Box Score,,Box Score,,0,2:19
Sun Jan 31 2021,7:00p,Orlando Magic,102,Toronto Raptors,115,Box Score,,Box Score,,0,2:14
Sun Jan 31 2021,7:00p,Brooklyn Nets,146,Washington Wizards,149,Box Score,,Box Score,,0,2:23
Sun Jan 31 2021,8:00p,Cleveland Cavaliers,104,Minnesota Timberwolves,109,Box Score,,Box Score,,0,2:06
Mon Feb 01 2021,7:30p,Los Angeles Lakers,107,Atlanta Hawks,99,Box Score,,Box Score,,"1,341",2:19
Mon Feb 01 2021,7:30p,Charlotte Hornets,129,Miami Heat,121,Box Score,,Box Score,OT,0,2:34
Mon Feb 01 2021,8:00p,New York Knicks,102,Chicago Bulls,110,Box Score,,Box Score,,0,2:12
Mon Feb 01 2021,8:00p,Minnesota Timberwolves,98,Cleveland Cavaliers,100,Box Score,,Box Score,,0,2:14
Mon Feb 01 2021,8:00p,Portland Trail Blazers,106,Milwaukee Bucks,134,Box Score,,Box Score,,0,1:59
Mon Feb 01 2021,8:00p,Sacramento Kings,118,New Orleans Pelicans,109,Box Score,,Box Score,,"1,440",2:17
Mon Feb 01 2021,8:00p,Houston Rockets,136,Oklahoma City Thunder,106,Box Score,,Box Score,,0,1:59
Mon Feb 01 2021,8:30p,Phoenix Suns,109,Dallas Mavericks,108,Box Score,,Box Score,,0,2:13
Mon Feb 01 2021,8:30p,Memphis Grizzlies,133,San Antonio Spurs,102,Box Score,,Box Score,,0,2:02
Tue Feb 02 2021,7:00p,Toronto Raptors,123,Orlando Magic,108,Box Score,,Box Score,,"3,211",2:06
Tue Feb 02 2021,7:30p,Los Angeles Clippers,120,Brooklyn Nets,124,Box Score,,Box Score,,0,2:21
Tue Feb 02 2021,8:00p,Memphis Grizzlies,116,Indiana Pacers,134,Box Score,,Box Score,,0,2:16
Tue Feb 02 2021,8:00p,Portland Trail Blazers,132,Washington Wizards,121,Box Score,,Box Score,,0,2:11
Tue Feb 02 2021,10:00p,Boston Celtics,111,Golden State Warriors,107,Box Score,,Box Score,,0,2:28
Tue Feb 02 2021,10:00p,Detroit Pistons,105,Utah Jazz,117,Box Score,,Box Score,,"3,902",2:16
Wed Feb 03 2021,7:00p,Philadelphia 76ers,118,Charlotte Hornets,111,Box Score,,Box Score,,0,2:17
Wed Feb 03 2021,7:00p,Indiana Pacers,110,Milwaukee Bucks,130,Box Score,,Box Score,,0,2:03
Wed Feb 03 2021,7:30p,Dallas Mavericks,122,Atlanta Hawks,116,Box Score,,Box Score,,"1,259",2:18
Wed Feb 03 2021,8:00p,New York Knicks,107,Chicago Bulls,103,Box Score,,Box Score,,0,2:03
Wed Feb 03 2021,8:00p,Los Angeles Clippers,121,Cleveland Cavaliers,99,Box Score,,Box Score,,"1,944",2:01
Wed Feb 03 2021,8:00p,Washington Wizards,103,Miami Heat,100,Box Score,,Box Score,,0,2:10
Wed Feb 03 2021,8:00p,Houston Rockets,87,Oklahoma City Thunder,104,Box Score,,Box Score,,0,2:03
Wed Feb 03 2021,8:30p,Minnesota Timberwolves,108,San Antonio Spurs,111,Box Score,,Box Score,,0,2:08
Wed Feb 03 2021,9:30p,Phoenix Suns,101,New Orleans Pelicans,123,Box Score,,Box Score,,"1,440",2:14
Wed Feb 03 2021,10:00p,Boston Celtics,111,Sacramento Kings,116,Box Score,,Box Score,,0,2:19
Thu Feb 04 2021,7:30p,Utah Jazz,112,Atlanta Hawks,91,Box Score,,Box Score,,"1,261",2:03
Thu Feb 04 2021,7:30p,Golden State Warriors,147,Dallas Mavericks,116,Box Score,,Box Score,,0,2:20
Thu Feb 04 2021,8:00p,Portland Trail Blazers,121,Philadelphia 76ers,105,Box Score,,Box Score,,0,2:12
Thu Feb 04 2021,9:00p,Houston Rockets,115,Memphis Grizzlies,103,Box Score,,Box Score,,"1,762",2:12
Thu Feb 04 2021,10:00p,Denver Nuggets,93,Los Angeles Lakers,114,Box Score,,Box Score,,0,2:19
Fri Feb 05 2021,7:00p,New Orleans Pelicans,114,Indiana Pacers,113,Box Score,,Box Score,,0,2:30
Fri Feb 05 2021,7:00p,Chicago Bulls,119,Orlando Magic,123,Box Score,,Box Score,,"3,535",2:18
Fri Feb 05 2021,7:30p,Toronto Raptors,123,Brooklyn Nets,117,Box Score,,Box Score,,0,2:26
Fri Feb 05 2021,7:30p,Milwaukee Bucks,123,Cleveland Cavaliers,105,Box Score,,Box Score,,"2,720",2:10
Fri Feb 05 2021,8:00p,Utah Jazz,138,Charlotte Hornets,121,Box Score,,Box Score,,0,2:13
Fri Feb 05 2021,8:00p,Washington Wizards,95,Miami Heat,122,Box Score,,Box Score,,0,2:13
Fri Feb 05 2021,8:00p,Minnesota Timberwolves,106,Oklahoma City Thunder,103,Box Score,,Box Score,,0,2:01
Fri Feb 05 2021,9:00p,Detroit Pistons,92,Phoenix Suns,109,Box Score,,Box Score,,0,2:18
Fri Feb 05 2021,10:00p,Boston Celtics,119,Los Angeles Clippers,115,Box Score,,Box Score,,0,2:18
Sat Feb 06 2021,1:00p,Portland Trail Blazers,99,New York Knicks,110,Box Score,,Box Score,,0,2:09
Sat Feb 06 2021,5:00p,Denver Nuggets,114,Sacramento Kings,119,Box Score,,Box Score,,0,2:12
Sat Feb 06 2021,7:00p,Chicago Bulls,118,Orlando Magic,92,Box Score,,Box Score,,"3,880",2:02
Sat Feb 06 2021,8:00p,Toronto Raptors,121,Atlanta Hawks,132,Box Score,,Box Score,,991,2:18
Sat Feb 06 2021,8:00p,Milwaukee Bucks,124,Cleveland Cavaliers,99,Box Score,,Box Score,,"2,720",2:09
Sat Feb 06 2021,8:00p,San Antonio Spurs,111,Houston Rockets,106,Box Score,,Box Score,,"3,313",2:20
Sat Feb 06 2021,8:00p,Minnesota Timberwolves,118,Oklahoma City Thunder,120,Box Score,,Box Score,,0,2:10
Sat Feb 06 2021,8:00p,Brooklyn Nets,108,Philadelphia 76ers,124,Box Score,,Box Score,,0,2:06
Sat Feb 06 2021,8:30p,Golden State Warriors,132,Dallas Mavericks,134,Box Score,,Box Score,,0,2:26
Sat Feb 06 2021,9:00p,Memphis Grizzlies,109,New Orleans Pelicans,118,Box Score,,Box Score,,"1,440",2:06
Sat Feb 06 2021,10:00p,Detroit Pistons,129,Los Angeles Lakers,135,Box Score,,Box Score,2OT,0,2:51
Sun Feb 07 2021,1:00p,Washington Wizards,97,Charlotte Hornets,119,Box Score,,Box Score,,0,2:19
Sun Feb 07 2021,1:00p,Utah Jazz,103,Indiana Pacers,95,Box Score,,Box Score,,0,2:11
Sun Feb 07 2021,1:00p,Miami Heat,109,New York Knicks,103,Box Score,,Box Score,,0,2:13
Sun Feb 07 2021,2:00p,Boston Celtics,91,Phoenix Suns,100,Box Score,,Box Score,,"1,493",2:00
Sun Feb 07 2021,3:00p,Sacramento Kings,113,Los Angeles Clippers,110,Box Score,,Box Score,,0,2:06
Mon Feb 08 2021,7:00p,Houston Rockets,94,Charlotte Hornets,119,Box Score,,Box Score,,0,2:11
Mon Feb 08 2021,8:00p,Washington Wizards,105,Chicago Bulls,101,Box Score,,Box Score,,0,2:21
Mon Feb 08 2021,8:00p,Toronto Raptors,128,Memphis Grizzlies,113,Box Score,,Box Score,,"1,844",2:22
Mon Feb 08 2021,8:30p,Minnesota Timberwolves,122,Dallas Mavericks,127,Box Score,,Box Score,,"1,000",2:25
Mon Feb 08 2021,8:30p,Golden State Warriors,100,San Antonio Spurs,105,Box Score,,Box Score,,0,2:17
Mon Feb 08 2021,9:00p,Cleveland Cavaliers,113,Phoenix Suns,119,Box Score,,Box Score,,"1,485",2:13
Mon Feb 08 2021,9:30p,Milwaukee Bucks,125,Denver Nuggets,112,Box Score,,Box Score,,0,2:05
Mon Feb 08 2021,10:00p,Oklahoma City Thunder,112,Los Angeles Lakers,119,Box Score,,Box Score,OT,0,2:32
Tue Feb 09 2021,7:00p,Brooklyn Nets,111,Detroit Pistons,122,Box Score,,Box Score,,0,2:06
Tue Feb 09 2021,7:30p,New York Knicks,96,Miami Heat,98,Box Score,,Box Score,,0,2:24
Tue Feb 09 2021,7:30p,Houston Rockets,101,New Orleans Pelicans,130,Box Score,,Box Score,,"1,900",2:21
Tue Feb 09 2021,8:30p,Golden State Warriors,114,San Antonio Spurs,91,Box Score,,Box Score,,0,2:11
Tue Feb 09 2021,10:00p,Orlando Magic,97,Portland Trail Blazers,106,Box Score,,Box Score,,0,2:05
Tue Feb 09 2021,10:00p,Philadelphia 76ers,119,Sacramento Kings,111,Box Score,,Box Score,,0,2:21
Tue Feb 09 2021,10:00p,Boston Celtics,108,Utah Jazz,122,Box Score,,Box Score,,"3,902",2:26
Wed Feb 10 2021,7:00p,Toronto Raptors,137,Washington Wizards,115,Box Score,,Box Score,,0,2:08
Wed Feb 10 2021,7:30p,Atlanta Hawks,117,Dallas Mavericks,118,Box Score,,Box Score,,"1,000",2:22
Wed Feb 10 2021,8:00p,Indiana Pacers,94,Brooklyn Nets,104,Box Score,,Box Score,,0,2:08
Wed Feb 10 2021,8:00p,Charlotte Hornets,114,Memphis Grizzlies,130,Box Score,,Box Score,,"1,830",2:09
Wed Feb 10 2021,8:00p,Los Angeles Clippers,119,Minnesota Timberwolves,112,Box Score,,Box Score,,0,2:22
Wed Feb 10 2021,9:00p,New Orleans Pelicans,116,Chicago Bulls,129,Box Score,,Box Score,,0,2:05
Wed Feb 10 2021,9:00p,Cleveland Cavaliers,95,Denver Nuggets,133,Box Score,,Box Score,,0,2:03
Wed Feb 10 2021,10:00p,Oklahoma City Thunder,113,Los Angeles Lakers,114,Box Score,,Box Score,OT,0,2:35
Wed Feb 10 2021,10:00p,Milwaukee Bucks,124,Phoenix Suns,125,Box Score,,Box Score,,"1,491",2:22
Thu Feb 11 2021,7:30p,Toronto Raptors,106,Boston Celtics,120,Box Score,,Box Score,,0,2:12
Thu Feb 11 2021,7:30p,Miami Heat,101,Houston Rockets,94,Box Score,,Box Score,,"3,251",2:16
Thu Feb 11 2021,8:00p,Indiana Pacers,111,Detroit Pistons,95,Box Score,,Box Score,,0,2:00
Thu Feb 11 2021,10:00p,Orlando Magic,105,Golden State Warriors,111,Box Score,,Box Score,,0,2:07
Thu Feb 11 2021,10:00p,Philadelphia 76ers,114,Portland Trail Blazers,118,Box Score,,Box Score,,0,2:28
Fri Feb 12 2021,7:00p,Minnesota Timberwolves,114,Charlotte Hornets,120,Box Score,,Box Score,,0,2:12
Fri Feb 12 2021,7:00p,New York Knicks,109,Washington Wizards,91,Box Score,,Box Score,,0,2:13
Fri Feb 12 2021,7:30p,San Antonio Spurs,125,Atlanta Hawks,114,Box Score,,Box Score,,"1,451",2:10
Fri Feb 12 2021,7:30p,New Orleans Pelicans,130,Dallas Mavericks,143,Box Score,,Box Score,,"1,514",2:17
Fri Feb 12 2021,8:00p,Detroit Pistons,108,Boston Celtics,102,Box Score,,Box Score,,0,2:24
Fri Feb 12 2021,8:00p,Los Angeles Clippers,125,Chicago Bulls,106,Box Score,,Box Score,,0,1:58
Fri Feb 12 2021,9:00p,Oklahoma City Thunder,95,Denver Nuggets,97,Box Score,,Box Score,,0,2:07
Fri Feb 12 2021,9:00p,Milwaukee Bucks,115,Utah Jazz,129,Box Score,,Box Score,,"3,902",2:22
Fri Feb 12 2021,10:00p,Memphis Grizzlies,105,Los Angeles Lakers,115,Box Score,,Box Score,,0,2:25
Fri Feb 12 2021,10:00p,Cleveland Cavaliers,110,Portland Trail Blazers,129,Box Score,,Box Score,,0,2:12
Fri Feb 12 2021,10:00p,Orlando Magic,123,Sacramento Kings,112,Box Score,,Box Score,,0,2:01
Sat Feb 13 2021,3:00p,Philadelphia 76ers,111,Phoenix Suns,120,Box Score,,Box Score,,"1,652",2:13
Sat Feb 13 2021,7:30p,Indiana Pacers,125,Atlanta Hawks,113,Box Score,,Box Score,,"1,393",2:10
Sat Feb 13 2021,8:00p,Houston Rockets,99,New York Knicks,121,Box Score,,Box Score,,0,2:06
Sat Feb 13 2021,8:30p,Brooklyn Nets,134,Golden State Warriors,117,Box Score,,Box Score,,0,2:08
Sat Feb 13 2021,9:00p,Miami Heat,94,Utah Jazz,112,Box Score,,Box Score,,"3,902",2:09
Sun Feb 14 2021,1:00p,Boston Celtics,91,Washington Wizards,104,Box Score,,Box Score,,0,2:19
Sun Feb 14 2021,7:00p,San Antonio Spurs,122,Charlotte Hornets,110,Box Score,,Box Score,,0,2:06
Sun Feb 14 2021,7:00p,New Orleans Pelicans,112,Detroit Pistons,123,Box Score,,Box Score,,0,2:18
Sun Feb 14 2021,7:00p,Minnesota Timberwolves,116,Toronto Raptors,112,Box Score,,Box Score,,0,2:26
Sun Feb 14 2021,7:30p,Portland Trail Blazers,121,Dallas Mavericks,118,Box Score,,Box Score,,"2,211",2:30
Sun Feb 14 2021,8:00p,Milwaukee Bucks,109,Oklahoma City Thunder,114,Box Score,,Box Score,,0,2:03
Sun Feb 14 2021,9:00p,Orlando Magic,90,Phoenix Suns,109,Box Score,,Box Score,,"1,732",1:54
Sun Feb 14 2021,10:00p,Los Angeles Lakers,105,Denver Nuggets,122,Box Score,,Box Score,,0,2:21
Sun Feb 14 2021,10:00p,Cleveland Cavaliers,111,Los Angeles Clippers,128,Box Score,,Box Score,,0,2:13
Sun Feb 14 2021,10:00p,Memphis Grizzlies,124,Sacramento Kings,110,Box Score,,Box Score,,0,2:14
Mon Feb 15 2021,7:00p,Chicago Bulls,120,Indiana Pacers,112,Box Score,,Box Score,OT,0,2:32
Mon Feb 15 2021,7:00p,Houston Rockets,119,Washington Wizards,131,Box Score,,Box Score,,0,2:17
Mon Feb 15 2021,7:30p,Atlanta Hawks,112,New York Knicks,123,Box Score,,Box Score,,0,2:18
Mon Feb 15 2021,9:00p,Philadelphia 76ers,123,Utah Jazz,134,Box Score,,Box Score,,"3,902",2:15
Mon Feb 15 2021,10:00p,Cleveland Cavaliers,98,Golden State Warriors,129,Box Score,,Box Score,,,2:13
Mon Feb 15 2021,10:00p,Miami Heat,118,Los Angeles Clippers,125,Box Score,,Box Score,,0,2:14
Mon Feb 15 2021,10:00p,Brooklyn Nets,136,Sacramento Kings,125,Box Score,,Box Score,,0,2:02
Tue Feb 16 2021,7:00p,Denver Nuggets,99,Boston Celtics,112,Box Score,,Box Score,,0,2:08
Tue Feb 16 2021,8:00p,New Orleans Pelicans,144,Memphis Grizzlies,113,Box Score,,Box Score,,"1,982",2:11
Tue Feb 16 2021,8:00p,Toronto Raptors,124,Milwaukee Bucks,113,Box Score,,Box Score,,250,2:16
Tue Feb 16 2021,8:00p,Los Angeles Lakers,112,Minnesota Timberwolves,104,Box Score,,Box Score,,0,2:13
Tue Feb 16 2021,8:00p,Portland Trail Blazers,115,Oklahoma City Thunder,104,Box Score,,Box Score,,0,2:07
Tue Feb 16 2021,10:30p,Brooklyn Nets,128,Phoenix Suns,124,Box Score,,Box Score,,"3,181",2:08
Wed Feb 17 2021,7:00p,New York Knicks,89,Orlando Magic,107,Box Score,,Box Score,,"4,249",2:04
Wed Feb 17 2021,7:30p,Atlanta Hawks,122,Boston Celtics,114,Box Score,,Box Score,,0,2:22
Wed Feb 17 2021,7:30p,Houston Rockets,113,Philadelphia 76ers,118,Box Score,,Box Score,,0,2:23
Wed Feb 17 2021,8:00p,Detroit Pistons,102,Chicago Bulls,105,Box Score,,Box Score,,0,2:15
Wed Feb 17 2021,8:00p,Indiana Pacers,134,Minnesota Timberwolves,128,Box Score,,Box Score,OT,0,2:35
Wed Feb 17 2021,8:00p,Denver Nuggets,128,Washington Wizards,130,Box Score,,Box Score,,0,2:18
Wed Feb 17 2021,9:00p,Oklahoma City Thunder,113,Memphis Grizzlies,122,Box Score,,Box Score,,0,2:16
Wed Feb 17 2021,9:00p,Portland Trail Blazers,126,New Orleans Pelicans,124,Box Score,,Box Score,,"1,940",2:15
Wed Feb 17 2021,10:00p,Miami Heat,112,Golden State Warriors,120,Box Score,,Box Score,OT,,2:30
Wed Feb 17 2021,10:00p,Utah Jazz,114,Los Angeles Clippers,96,Box Score,,Box Score,,,2:02
Thu Feb 18 2021,7:30p,Toronto Raptors,110,Milwaukee Bucks,96,Box Score,,Box Score,,500,2:29
Thu Feb 18 2021,10:00p,Brooklyn Nets,109,Los Angeles Lakers,98,Box Score,,Box Score,,0,2:12
Thu Feb 18 2021,10:00p,Miami Heat,118,Sacramento Kings,110,Box Score,,Box Score,,0,2:00
Fri Feb 19 2021,7:00p,Denver Nuggets,120,Cleveland Cavaliers,103,Box Score,,Box Score,,"2,720",2:08
Fri Feb 19 2021,7:00p,Golden State Warriors,120,Orlando Magic,124,Box Score,,Box Score,,"4,287",2:09
Fri Feb 19 2021,7:30p,Atlanta Hawks,109,Boston Celtics,121,Box Score,,Box Score,,0,2:07
Fri Feb 19 2021,7:30p,Chicago Bulls,105,Philadelphia 76ers,112,Box Score,,Box Score,,0,2:17
Fri Feb 19 2021,8:00p,Detroit Pistons,95,Memphis Grizzlies,109,Box Score,,Box Score,,"1,795",2:10
Fri Feb 19 2021,8:00p,Oklahoma City Thunder,85,Milwaukee Bucks,98,Box Score,,Box Score,,750,2:09
Fri Feb 19 2021,8:00p,Phoenix Suns,132,New Orleans Pelicans,114,Box Score,,Box Score,,"1,940",2:05
Fri Feb 19 2021,9:00p,Toronto Raptors,86,Minnesota Timberwolves,81,Box Score,,Box Score,,0,2:10
Fri Feb 19 2021,10:00p,Utah Jazz,112,Los Angeles Clippers,116,Box Score,,Box Score,,0,2:25
Sat Feb 20 2021,8:00p,Golden State Warriors,100,Charlotte Hornets,102,Box Score,,Box Score,,0,2:08
Sat Feb 20 2021,8:30p,Miami Heat,96,Los Angeles Lakers,94,Box Score,,Box Score,,0,2:21
Sat Feb 20 2021,9:00p,Sacramento Kings,114,Chicago Bulls,122,Box Score,,Box Score,,0,2:17
Sat Feb 20 2021,9:00p,Phoenix Suns,128,Memphis Grizzlies,97,Box Score,,Box Score,,"1,994",1:57
Sat Feb 20 2021,10:00p,Washington Wizards,118,Portland Trail Blazers,111,Box Score,,Box Score,,0,2:15
Sun Feb 21 2021,3:30p,Boston Celtics,115,New Orleans Pelicans,120,Box Score,,Box Score,OT,"1,940",2:59
Sun Feb 21 2021,7:00p,Oklahoma City Thunder,117,Cleveland Cavaliers,101,Box Score,,Box Score,,"2,720",2:04
Sun Feb 21 2021,7:00p,Minnesota Timberwolves,99,New York Knicks,103,Box Score,,Box Score,,0,2:23
Sun Feb 21 2021,7:00p,Detroit Pistons,96,Orlando Magic,105,Box Score,,Box Score,,"4,002",2:08
Sun Feb 21 2021,7:00p,Philadelphia 76ers,103,Toronto Raptors,110,Box Score,,Box Score,,0,2:23
Sun Feb 21 2021,7:30p,Denver Nuggets,115,Atlanta Hawks,123,Box Score,,Box Score,,"1,362",2:15
Sun Feb 21 2021,8:00p,Brooklyn Nets,112,Los Angeles Clippers,108,Box Score,,Box Score,,,2:17
Sun Feb 21 2021,9:00p,Sacramento Kings,115,Milwaukee Bucks,128,Box Score,,Box Score,,"1,800",2:20
Mon Feb 22 2021,8:00p,Chicago Bulls,120,Houston Rockets,100,Box Score,,Box Score,,"3,025",2:03
Mon Feb 22 2021,8:30p,Memphis Grizzlies,92,Dallas Mavericks,102,Box Score,,Box Score,,"2,099",2:08
Mon Feb 22 2021,9:00p,Miami Heat,108,Oklahoma City Thunder,94,Box Score,,Box Score,,0,2:08
Mon Feb 22 2021,9:00p,Portland Trail Blazers,100,Phoenix Suns,132,Box Score,,Box Score,,"3,213",2:01
Mon Feb 22 2021,9:00p,Charlotte Hornets,110,Utah Jazz,132,Box Score,,Box Score,,"3,902",2:12
Mon Feb 22 2021,10:00p,Washington Wizards,127,Los Angeles Lakers,124,Box Score,,Box Score,OT,0,2:37
Tue Feb 23 2021,7:00p,Atlanta Hawks,111,Cleveland Cavaliers,112,Box Score,,Box Score,,"2,720",2:07
Tue Feb 23 2021,7:00p,Detroit Pistons,105,Orlando Magic,93,Box Score,,Box Score,,"3,631",2:04
Tue Feb 23 2021,7:30p,Sacramento Kings,118,Brooklyn Nets,127,Box Score,,Box Score,,324,2:08
Tue Feb 23 2021,7:30p,Boston Celtics,107,Dallas Mavericks,110,Box Score,,Box Score,,"3,338",2:25
Tue Feb 23 2021,7:30p,Golden State Warriors,114,New York Knicks,106,Box Score,,Box Score,,"1,981",2:16
Tue Feb 23 2021,7:30p,Philadelphia 76ers,109,Toronto Raptors,102,Box Score,,Box Score,,0,2:23
Tue Feb 23 2021,8:00p,Minnesota Timberwolves,112,Milwaukee Bucks,139,Box Score,,Box Score,,"1,800",2:03
Tue Feb 23 2021,10:00p,Portland Trail Blazers,106,Denver Nuggets,111,Box Score,,Box Score,,0,2:14
Tue Feb 23 2021,10:00p,Washington Wizards,116,Los Angeles Clippers,135,Box Score,,Box Score,,0,2:07
Wed Feb 24 2021,7:30p,Boston Celtics,112,Atlanta Hawks,127,Box Score,,Box Score,,"1,537",2:06
Wed Feb 24 2021,7:30p,Houston Rockets,96,Cleveland Cavaliers,112,Box Score,,Box Score,,"2,720",1:59
Wed Feb 24 2021,7:30p,Golden State Warriors,111,Indiana Pacers,107,Box Score,,Box Score,,0,2:27
Wed Feb 24 2021,8:00p,Minnesota Timberwolves,126,Chicago Bulls,133,Box Score,,Box Score,OT,0,2:25
Wed Feb 24 2021,8:00p,Toronto Raptors,108,Miami Heat,116,Box Score,,Box Score,,0,2:26
Wed Feb 24 2021,8:00p,Detroit Pistons,118,New Orleans Pelicans,128,Box Score,,Box Score,,"2,700",2:06
Wed Feb 24 2021,8:00p,San Antonio Spurs,99,Oklahoma City Thunder,102,Box Score,,Box Score,,0,2:01
Wed Feb 24 2021,9:00p,Charlotte Hornets,124,Phoenix Suns,121,Box Score,,Box Score,,"3,296",2:25
