date,home_id,away_id,opening_total,spread,ml_home,ml_away,season_id,implied_prob_home,implied_prob_away
2010-12-11,CHA,BOS,189.0,6.0,250,-300,2010-11,0.2857142857142857,0.75
2010-12-11,ATL,IND,193.0,3.5,-165,145,2010-11,0.6226415094339622,0.40816326530612246
2010-12-11,LAC,MEM,198.0,1.0,-110,-110,2010-11,0.5238095238095238,0.5238095238095238
2010-12-12,PHI,NOP,187.5,0.0,-105,-115,2010-11,0.5121951219512195,0.5348837209302325
2010-12-10,GSW,MIA,204.0,9.0,380,-480,2010-11,0.20833333333333334,0.8275862068965517
2010-12-10,UTA,ORL,193.0,2.5,-160,140,2010-11,0.6153846153846154,0.4166666666666667
2010-12-10,SAS,ATL,196.0,8.0,-420,330,2010-11,0.8076923076923077,0.23255813953488372
2010-12-10,MIL,HOU,196.0,3.5,-170,150,2010-11,0.6296296296296297,0.4
2010-12-10,CHI,LAL,200.0,0.0,110,-130,2010-11,0.47619047619047616,0.5652173913043478
2010-12-10,MIN,DET,200.0,2.5,-170,150,2010-11,0.6296296296296297,0.4
2010-12-10,NOP,OKC,197.0,3.0,-155,135,2010-11,0.6078431372549019,0.425531914893617
2010-12-10,IND,CHA,192.5,6.0,-280,240,2010-11,0.7368421052631579,0.29411764705882354
2010-12-10,PHX,POR,205.0,5.5,-200,170,2010-11,0.6666666666666666,0.37037037037037035
2011-01-19,SAC,POR,195.5,2.0,105,-125,2010-11,0.4878048780487805,0.5555555555555556
2010-12-17,NOP,UTA,189.0,1.0,105,-125,2010-11,0.4878048780487805,0.5555555555555556
2010-12-17,DAL,PHX,210.5,7.0,-340,280,2010-11,0.7727272727272727,0.2631578947368421
2010-12-26,DEN,PHI,205.0,4.0,-185,155,2010-11,0.6491228070175439,0.39215686274509803
2010-12-26,SAS,WAS,200.0,14.5,-1700,1000,2010-11,0.9444444444444444,0.09090909090909091
2010-12-26,IND,MEM,196.0,4.0,-210,175,2010-11,0.6774193548387096,0.36363636363636365
2010-12-26,NOP,ATL,183.5,3.5,-170,145,2010-11,0.6296296296296297,0.40816326530612246
2010-12-26,DET,CHI,189.0,4.5,175,-215,2010-11,0.36363636363636365,0.6825396825396826
2010-12-26,CLE,MIN,210.0,2.0,-135,115,2010-11,0.574468085106383,0.46511627906976744
2010-12-26,LAC,PHX,211.0,1.0,-110,-110,2010-11,0.5238095238095238,0.5238095238095238
2010-12-24,GSW,POR,198.0,3.0,-150,130,2010-11,0.6,0.43478260869565216
2010-12-24,OKC,DEN,213.5,6.5,-270,230,2010-11,0.7297297297297297,0.30303030303030304
2010-12-24,LAL,MIA,196.0,3.0,-170,150,2010-11,0.6296296296296297,0.4
2010-12-24,ORL,BOS,193.5,1.5,-140,120,2010-11,0.5833333333333334,0.45454545454545453
2010-12-24,NYK,CHI,207.0,1.5,-140,120,2010-11,0.5833333333333334,0.45454545454545453
2010-12-23,PHX,MIA,209.0,6.0,190,-230,2010-11,0.3448275862068966,0.696969696969697
2010-12-23,SAC,MIL,185.5,1.0,115,-135,2010-11,0.46511627906976744,0.574468085106383
2010-12-23,ORL,SAS,199.5,2.5,-130,110,2010-11,0.5652173913043478,0.47619047619047616
2010-12-27,BKN,ORL,189.0,6.5,230,-270,2010-11,0.30303030303030304,0.7297297297297297
2010-12-27,CHA,DET,187.0,5.0,-240,200,2010-11,0.7058823529411765,0.3333333333333333
2010-12-27,OKC,DAL,204.5,1.5,-135,115,2010-11,0.574468085106383,0.46511627906976744
2010-12-27,MIL,ATL,179.0,2.0,-135,115,2010-11,0.574468085106383,0.46511627906976744
2010-12-29,DET,BOS,189.0,6.5,220,-260,2010-11,0.3125,0.7222222222222222
2010-12-29,CHA,CLE,199.5,8.0,-330,270,2010-11,0.7674418604651163,0.2702702702702703
2010-12-29,ATL,GSW,201.0,7.5,-330,270,2010-11,0.7674418604651163,0.2702702702702703
2010-12-29,WAS,IND,194.0,0.0,-150,130,2010-11,0.6,0.43478260869565216
2010-12-28,DEN,POR,204.0,7.5,-320,260,2010-11,0.7619047619047619,0.2777777777777778
2010-12-28,SAS,LAL,199.0,3.0,-160,140,2010-11,0.6153846153846154,0.4166666666666667
2010-12-28,CHI,MIL,178.5,7.5,-500,400,2010-11,0.8333333333333334,0.2
2010-12-22,LAC,HOU,207.0,1.0,-120,100,2010-11,0.5454545454545454,0.5
2010-12-28,MIA,NYK,204.5,10.5,-475,375,2010-11,0.8260869565217391,0.21052631578947367
2010-12-28,IND,BOS,190.0,4.5,195,-235,2010-11,0.3389830508474576,0.7014925373134329
2010-12-27,GSW,PHI,204.0,4.0,-170,150,2010-11,0.6296296296296297,0.4
2010-12-27,SAC,LAC,194.0,1.5,-104,-106,2010-11,0.5098039215686274,0.5145631067961165
2010-12-27,UTA,POR,193.0,8.0,-370,305,2010-11,0.7872340425531915,0.24691358024691357
2010-12-27,HOU,WAS,204.0,10.0,-550,425,2010-11,0.8461538461538461,0.19047619047619047
2010-12-27,MIN,NOP,201.0,3.5,155,-175,2010-11,0.39215686274509803,0.6363636363636364
2010-12-27,MEM,TOR,208.5,5.0,-275,235,2010-11,0.7333333333333333,0.29850746268656714
2010-12-28,CLE,ORL,191.0,7.5,310,-380,2010-11,0.24390243902439024,0.7916666666666666
2010-12-17,HOU,MEM,203.0,4.0,-140,120,2010-11,0.5833333333333334,0.45454545454545453
2010-12-22,SAS,DEN,214.0,7.0,-375,305,2010-11,0.7894736842105263,0.24691358024691357
2010-12-22,NOP,BKN,182.0,9.0,-470,370,2010-11,0.8245614035087719,0.2127659574468085
2010-12-19,OKC,PHX,215.0,9.5,-650,500,2010-11,0.8666666666666667,0.16666666666666666
2010-12-19,DET,NOP,183.5,4.5,175,-210,2010-11,0.36363636363636365,0.6774193548387096
2010-12-19,SAC,HOU,203.5,3.5,145,-165,2010-11,0.40816326530612246,0.6226415094339622
2010-12-19,TOR,LAL,51.0,1.5,315,-385,2010-11,0.24096385542168675,0.7938144329896907
2010-12-19,BKN,ATL,1.0,43.5,145,-165,2010-11,0.40816326530612246,0.6226415094339622
2010-12-19,BOS,IND,47.0,2.0,-500,400,2010-11,0.8333333333333334,0.2
2010-12-18,POR,GSW,194.0,6.0,-230,190,2010-11,0.696969696969697,0.3448275862068966
2010-12-18,DEN,MIN,225.0,11.0,-820,620,2010-11,0.8913043478260869,0.1388888888888889
2010-12-18,MIL,UTA,189.0,1.0,-125,105,2010-11,0.5555555555555556,0.4878048780487805
2010-12-18,SAS,MEM,199.5,10.0,-1000,700,2010-11,0.9090909090909091,0.125
2010-12-18,CHI,LAC,190.0,10.0,-550,425,2010-11,0.8461538461538461,0.19047619047619047
2010-12-18,CLE,NYK,212.5,5.0,190,-230,2010-11,0.3448275862068966,0.696969696969697
2010-12-18,ORL,PHI,188.0,10.0,-300,250,2010-11,0.75,0.2857142857142857
2010-12-18,WAS,MIA,194.0,10.0,1000,-1500,2010-11,0.09090909090909091,0.9375
2010-12-17,POR,MIN,200.0,9.0,-475,375,2010-11,0.8260869565217391,0.21052631578947367
2010-12-20,ATL,ORL,187.0,1.0,130,-150,2010-11,0.43478260869565216,0.6
2010-12-20,IND,NOP,187.5,3.0,-165,145,2010-11,0.6226415094339622,0.40816326530612246
2010-12-20,CLE,UTA,196.5,7.5,240,-280,2010-11,0.29411764705882354,0.7368421052631579
2010-12-20,WAS,CHA,185.0,4.0,-155,135,2010-11,0.6078431372549019,0.425531914893617
2010-12-22,NYK,OKC,218.0,0.0,-120,100,2010-11,0.5454545454545454,0.5
2010-12-22,BOS,PHI,191.0,10.0,-450,350,2010-11,0.8181818181818182,0.2222222222222222
2010-12-22,WAS,CHI,194.0,2.0,145,-165,2010-11,0.40816326530612246,0.6226415094339622
2010-12-22,ATL,CLE,191.0,11.0,-550,425,2010-11,0.8461538461538461,0.19047619047619047
2010-12-22,TOR,DET,205.5,5.5,-210,175,2010-11,0.6774193548387096,0.36363636363636365
2010-12-21,LAL,MIL,189.0,12.0,-1250,850,2010-11,0.9259259259259259,0.10526315789473684
2010-12-21,SAC,GSW,205.0,3.0,-155,135,2010-11,0.6078431372549019,0.425531914893617
2010-12-22,MIN,UTA,208.0,6.0,220,-260,2010-11,0.3125,0.7222222222222222
2010-12-21,CHI,PHI,190.5,6.0,-230,190,2010-11,0.696969696969697,0.3448275862068966
2010-12-21,CHA,OKC,191.0,6.5,250,-300,2010-11,0.2857142857142857,0.75
2010-12-21,ORL,DAL,190.0,4.0,-145,125,2010-11,0.5918367346938775,0.4444444444444444
2010-12-20,GSW,HOU,212.0,1.5,120,-140,2010-11,0.45454545454545453,0.5833333333333334
2010-12-20,LAC,MIN,211.5,3.5,-220,180,2010-11,0.6875,0.35714285714285715
2010-12-20,POR,MIL,181.0,3.5,-155,135,2010-11,0.6078431372549019,0.425531914893617
2010-12-20,SAS,PHX,213.0,12.0,-850,625,2010-11,0.8947368421052632,0.13793103448275862
2010-12-20,MIA,DAL,191.5,6.0,-300,250,2010-11,0.75,0.2857142857142857
2010-12-21,MEM,BKN,187.5,8.0,-270,230,2010-11,0.7297297297297297,0.30303030303030304
2010-12-05,BKN,BOS,185.5,7.0,205,-245,2010-11,0.32786885245901637,0.7101449275362319
2011-04-19,BOS,NYK,193.0,6.5,-290,245,2010-11,0.7435897435897436,0.2898550724637681
2011-04-19,ORL,ATL,182.5,8.0,-575,435,2010-11,0.8518518518518519,0.18691588785046728
2011-05-12,ATL,CHI,179.0,3.5,145,-165,2010-11,0.40816326530612246,0.6226415094339622
2011-05-11,OKC,MEM,197.5,6.0,-260,220,2010-11,0.7222222222222222,0.3125
2011-05-11,MIA,BOS,181.5,6.5,-360,300,2010-11,0.782608695652174,0.25
2011-05-10,CHI,ATL,181.0,9.0,-460,360,2010-11,0.8214285714285714,0.21739130434782608
2011-05-09,MEM,OKC,198.0,2.5,-125,105,2010-11,0.5555555555555556,0.4878048780487805
2011-05-09,BOS,MIA,181.5,1.5,102,-113,2010-11,0.49504950495049505,0.5305164319248826
2011-05-13,MEM,OKC,195.5,2.0,-125,105,2010-11,0.5555555555555556,0.4878048780487805
2011-05-08,ATL,CHI,179.0,3.0,145,-165,2010-11,0.40816326530612246,0.6226415094339622
2011-05-07,BOS,MIA,183.0,3.0,-155,135,2010-11,0.6078431372549019,0.425531914893617
2011-05-07,MEM,OKC,202.0,3.5,-145,125,2010-11,0.5918367346938775,0.4444444444444444
2011-05-06,DAL,LAL,186.5,1.5,-125,105,2010-11,0.5555555555555556,0.4878048780487805
2011-05-06,ATL,CHI,178.0,3.0,120,-140,2010-11,0.45454545454545453,0.5833333333333334
2011-05-04,LAL,DAL,180.0,7.0,-370,305,2010-11,0.7872340425531915,0.24691358024691357
2011-05-04,CHI,ATL,180.0,8.5,-490,390,2010-11,0.8305084745762712,0.20408163265306123
2011-05-08,DAL,LAL,187.5,2.0,-125,105,2010-11,0.5555555555555556,0.4878048780487805
2011-05-03,OKC,MEM,199.0,6.5,-320,260,2010-11,0.7619047619047619,0.2777777777777778
2011-05-15,CHI,MIA,182.5,1.5,-125,105,2010-11,0.5555555555555556,0.4878048780487805
2011-05-17,DAL,OKC,192.0,5.0,-260,220,2010-11,0.7222222222222222,0.3125
2011-04-18,CHI,IND,191.0,11.5,-1100,816,2010-11,0.9166666666666666,0.1091703056768559
2011-06-12,MIA,DAL,189.0,5.5,-240,200,2010-11,0.7058823529411765,0.3333333333333333
2011-06-09,DAL,MIA,186.0,2.5,-130,110,2010-11,0.5652173913043478,0.47619047619047616
2011-06-05,DAL,MIA,188.0,3.0,-135,115,2010-11,0.574468085106383,0.46511627906976744
2011-06-02,MIA,DAL,186.0,4.5,-200,170,2010-11,0.6666666666666666,0.37037037037037035
2011-05-31,MIA,DAL,188.0,5.0,-200,170,2010-11,0.6666666666666666,0.37037037037037035
2011-05-15,OKC,MEM,193.0,6.5,-310,255,2010-11,0.7560975609756098,0.28169014084507044
2011-05-26,CHI,MIA,180.0,2.0,-165,145,2010-11,0.6226415094339622,0.40816326530612246
2011-05-24,MIA,CHI,179.5,5.0,-210,175,2010-11,0.6774193548387096,0.36363636363636365
2011-05-23,OKC,DAL,196.0,4.5,-175,155,2010-11,0.6363636363636364,0.39215686274509803
2011-05-22,MIA,CHI,179.0,5.5,-230,190,2010-11,0.696969696969697,0.3448275862068966
2011-05-21,OKC,DAL,202.0,3.0,-145,125,2010-11,0.5918367346938775,0.4444444444444444
2011-05-19,DAL,OKC,198.0,6.0,-240,200,2010-11,0.7058823529411765,0.3333333333333333
2011-05-18,CHI,MIA,181.5,1.5,-135,115,2010-11,0.574468085106383,0.46511627906976744
2011-05-25,DAL,OKC,199.0,6.5,-290,245,2010-11,0.7435897435897436,0.2898550724637681
2011-05-03,MIA,BOS,182.5,5.5,-220,180,2010-11,0.6875,0.35714285714285715
2011-06-07,DAL,MIA,186.5,3.0,-140,120,2010-11,0.5833333333333334,0.45454545454545453
2011-05-02,CHI,ATL,179.0,9.0,-550,425,2010-11,0.8461538461538461,0.19047619047619047
2011-04-23,DEN,OKC,204.5,5.5,-220,180,2010-11,0.6875,0.35714285714285715
2011-04-23,MEM,SAS,192.0,1.0,-130,110,2010-11,0.5652173913043478,0.47619047619047616
2011-04-23,POR,DAL,188.0,4.5,-190,165,2010-11,0.6551724137931034,0.37735849056603776
2011-04-23,IND,CHI,187.5,5.0,180,-220,2010-11,0.35714285714285715,0.6875
2011-04-22,NOP,LAL,184.0,4.5,190,-230,2010-11,0.3448275862068966,0.696969696969697
2011-04-22,ATL,ORL,181.0,1.5,110,-130,2010-11,0.47619047619047616,0.5652173913043478
2011-04-24,PHI,MIA,186.5,6.0,220,-260,2010-11,0.3125,0.7222222222222222
2011-04-22,NYK,BOS,191.5,2.0,-155,135,2010-11,0.6078431372549019,0.425531914893617
2011-04-21,PHI,MIA,187.0,4.5,180,-220,2010-11,0.35714285714285715,0.6875
2011-04-21,IND,CHI,189.0,4.0,165,-190,2010-11,0.37735849056603776,0.6551724137931034
2011-04-20,LAL,NOP,187.0,11.5,-1300,925,2010-11,0.9285714285714286,0.0975609756097561
2011-04-20,OKC,DEN,207.5,4.0,-200,170,2010-11,0.6666666666666666,0.37037037037037035
2011-04-19,DAL,POR,183.0,4.0,-175,155,2010-11,0.6363636363636364,0.39215686274509803
2011-05-02,LAL,DAL,189.0,6.0,-280,240,2010-11,0.7368421052631579,0.29411764705882354
2011-04-21,POR,DAL,186.0,5.5,-230,190,2010-11,0.696969696969697,0.3448275862068966
2011-04-24,NYK,BOS,194.0,2.0,145,-165,2010-11,0.40816326530612246,0.6226415094339622
2011-04-20,SAS,MEM,195.5,8.5,-370,305,2010-11,0.7872340425531915,0.24691358024691357
2011-04-24,NOP,LAL,183.0,5.5,245,-290,2010-11,0.2898550724637681,0.7435897435897436
2011-04-24,ATL,ORL,179.0,1.5,105,-125,2010-11,0.4878048780487805,0.5555555555555556
2011-05-01,MIA,BOS,182.5,4.5,-210,175,2010-11,0.6774193548387096,0.36363636363636365
2011-04-28,POR,DAL,182.0,4.5,-175,155,2010-11,0.6363636363636364,0.39215686274509803
2011-04-28,NOP,LAL,184.0,5.5,210,-250,2010-11,0.3225806451612903,0.7142857142857143
2011-04-28,ATL,ORL,178.5,2.0,110,-130,2010-11,0.47619047619047616,0.5652173913043478
2011-04-27,OKC,DEN,205.0,6.0,-320,260,2010-11,0.7619047619047619,0.2777777777777778
2011-04-27,SAS,MEM,189.0,6.5,-320,260,2010-11,0.7619047619047619,0.2777777777777778
2011-04-29,MEM,SAS,190.0,1.5,-160,140,2010-11,0.6153846153846154,0.4166666666666667
2011-04-26,LAL,NOP,183.0,10.5,-600,450,2010-11,0.8571428571428571,0.18181818181818182
2011-04-25,DAL,POR,186.5,4.5,-230,190,2010-11,0.696969696969697,0.3448275862068966
2011-04-27,MIA,PHI,186.5,10.5,-900,650,2010-11,0.9,0.13333333333333333
2011-04-25,MEM,SAS,189.0,1.0,-102,-108,2010-11,0.504950495049505,0.5192307692307693
2011-05-01,OKC,MEM,197.5,6.0,-290,245,2010-11,0.7435897435897436,0.2898550724637681
2011-04-25,DEN,OKC,205.0,3.5,-140,120,2010-11,0.5833333333333334,0.45454545454545453
2011-04-26,ORL,ATL,178.0,8.0,-350,290,2010-11,0.7777777777777778,0.2564102564102564
2011-04-26,CHI,IND,187.5,11.0,-550,425,2010-11,0.8461538461538461,0.19047619047619047
2012-03-24,LAC,MEM,190.5,3.5,-130,110,2011-12,0.5652173913043478,0.47619047619047616
2012-03-25,ATL,UTA,192.0,2.0,-110,-110,2011-12,0.5238095238095238,0.5238095238095238
2012-03-25,MIN,DEN,212.0,0.0,-125,105,2011-12,0.5555555555555556,0.4878048780487805
2012-03-25,CLE,PHX,199.5,3.0,155,-175,2011-12,0.39215686274509803,0.6363636363636364
2012-03-24,GSW,SAC,207.0,2.5,-125,105,2011-12,0.5555555555555556,0.4878048780487805
2012-03-24,MIL,IND,201.5,3.0,-185,165,2011-12,0.6491228070175439,0.37735849056603776
2012-03-24,CHI,TOR,184.0,13.5,-1100,750,2011-12,0.9166666666666666,0.11764705882352941
2012-03-24,NOP,SAS,190.5,6.0,175,-210,2011-12,0.36363636363636365,0.6774193548387096
2012-03-24,HOU,DAL,195.0,1.5,-150,130,2011-12,0.6,0.43478260869565216
2012-03-24,NYK,DET,195.0,10.5,-750,550,2011-12,0.8823529411764706,0.15384615384615385
2012-03-24,WAS,ATL,192.0,4.0,130,-150,2011-12,0.43478260869565216,0.6
2012-03-25,BOS,WAS,193.5,11.0,-550,425,2011-12,0.8461538461538461,0.19047619047619047
2012-03-23,UTA,DEN,208.0,2.5,-130,110,2011-12,0.5652173913043478,0.47619047619047616
2012-03-24,BKN,CHA,192.0,6.0,-250,210,2011-12,0.7142857142857143,0.3225806451612903
2012-03-26,CHA,BOS,184.0,7.0,230,-270,2011-12,0.30303030303030304,0.7297297297297297
2012-03-25,OKC,MIA,200.0,1.0,-125,105,2011-12,0.5555555555555556,0.4878048780487805
2012-03-25,POR,GSW,197.5,9.0,-600,450,2011-12,0.8571428571428571,0.18181818181818182
2012-03-25,LAL,MEM,193.0,6.5,-300,250,2011-12,0.75,0.2857142857142857
2012-03-26,TOR,ORL,183.0,5.0,210,-250,2011-12,0.3225806451612903,0.7142857142857143
2012-03-26,IND,MIA,193.0,3.0,150,-170,2011-12,0.4,0.6296296296296297
2012-03-26,WAS,DET,196.5,1.0,110,-130,2011-12,0.47619047619047616,0.5652173913043478
2012-03-26,NYK,MIL,209.0,6.0,-200,170,2011-12,0.6666666666666666,0.37037037037037035
2012-03-26,BKN,UTA,197.0,2.5,-130,110,2011-12,0.5652173913043478,0.47619047619047616
2012-03-26,CHI,DEN,199.0,8.0,-360,300,2011-12,0.782608695652174,0.25
2012-03-26,HOU,SAC,208.5,6.0,-260,220,2011-12,0.7222222222222222,0.3125
2012-03-26,LAC,NOP,181.5,9.5,-700,500,2011-12,0.875,0.16666666666666666
2012-03-27,PHI,CLE,186.0,10.0,-500,400,2011-12,0.8333333333333334,0.2
2012-03-23,LAL,POR,195.5,9.0,-550,425,2011-12,0.8461538461538461,0.19047619047619047
2012-03-27,MEM,MIN,200.0,5.5,-200,170,2011-12,0.6666666666666666,0.37037037037037035
2012-03-25,SAS,PHI,191.0,3.0,-145,125,2011-12,0.5918367346938775,0.4444444444444444
2012-03-23,SAS,DAL,200.0,4.5,-170,150,2011-12,0.6296296296296297,0.4
2012-03-21,OKC,LAC,198.0,8.0,-475,375,2011-12,0.8260869565217391,0.21052631578947367
2012-03-23,PHI,BOS,179.5,5.5,-310,255,2011-12,0.7560975609756098,0.28169014084507044
2012-03-27,MIL,ATL,198.5,2.0,-140,120,2011-12,0.5833333333333334,0.45454545454545453
2012-03-19,GSW,MIN,205.5,1.0,-125,105,2011-12,0.5555555555555556,0.4878048780487805
2012-03-20,IND,LAC,187.0,3.0,-165,145,2011-12,0.6226415094339622,0.40816326530612246
2012-03-20,MIA,PHX,198.0,11.5,-725,525,2011-12,0.8787878787878788,0.16
2012-03-20,NYK,TOR,198.0,8.5,-450,350,2011-12,0.8181818181818182,0.2222222222222222
2012-03-20,HOU,LAL,192.0,3.0,130,-150,2011-12,0.43478260869565216,0.6
2012-03-20,UTA,OKC,204.0,3.0,130,-150,2011-12,0.43478260869565216,0.6
2012-03-20,SAC,MEM,202.0,3.5,130,-150,2011-12,0.43478260869565216,0.6
2012-03-20,POR,MIL,203.0,4.5,-165,145,2011-12,0.6226415094339622,0.40816326530612246
2012-03-21,PHI,NYK,193.0,5.0,-170,150,2011-12,0.6296296296296297,0.4
2012-03-21,TOR,CHI,186.0,6.5,290,-350,2011-12,0.2564102564102564,0.7777777777777778
2012-03-21,ORL,PHX,192.5,8.0,-375,305,2011-12,0.7894736842105263,0.24691358024691357
2012-03-21,ATL,CLE,190.0,7.5,-330,270,2011-12,0.7674418604651163,0.2702702702702703
2012-03-21,BKN,WAS,203.5,5.0,-200,170,2011-12,0.6666666666666666,0.37037037037037035
2012-03-23,OKC,MIN,210.5,10.5,-650,475,2011-12,0.8666666666666667,0.17391304347826086
2012-03-21,NOP,GSW,188.0,2.0,-130,110,2011-12,0.5652173913043478,0.47619047619047616
2012-03-21,DEN,DET,202.0,9.0,-400,320,2011-12,0.8,0.23809523809523808
2012-03-21,DAL,LAL,188.0,4.5,-180,160,2011-12,0.6428571428571429,0.38461538461538464
2012-03-22,WAS,IND,199.5,7.0,250,-300,2011-12,0.2857142857142857,0.75
2012-03-22,MIL,BOS,200.5,3.5,-175,155,2011-12,0.6363636363636364,0.39215686274509803
2012-03-22,HOU,GSW,197.0,7.0,-350,290,2011-12,0.7777777777777778,0.2564102564102564
2012-03-22,NOP,LAC,181.5,3.5,165,-185,2011-12,0.37735849056603776,0.6491228070175439
2012-03-22,POR,MEM,194.0,0.0,100,-120,2011-12,0.5,0.5454545454545454
2012-03-22,SAC,UTA,210.5,1.0,-130,110,2011-12,0.5652173913043478,0.47619047619047616
2012-03-23,TOR,NYK,194.0,5.0,200,-240,2011-12,0.3333333333333333,0.7058823529411765
2012-03-23,CHA,MIL,200.0,6.5,260,-320,2011-12,0.2777777777777778,0.7619047619047619
2012-03-23,ORL,CLE,192.5,9.0,-500,400,2011-12,0.8333333333333334,0.2
2012-03-23,IND,PHX,195.5,5.5,-160,140,2011-12,0.6153846153846154,0.4166666666666667
2012-03-23,DET,MIA,194.0,9.0,350,-450,2011-12,0.2222222222222222,0.8181818181818182
2012-03-23,ATL,BKN,187.5,8.0,-300,250,2011-12,0.75,0.2857142857142857
2012-03-21,SAS,MIN,207.0,9.5,-550,425,2011-12,0.8461538461538461,0.19047619047619047
2012-03-27,DAL,HOU,193.0,6.5,-300,250,2011-12,0.75,0.2857142857142857
2012-03-31,SAS,IND,200.0,8.0,-380,310,2011-12,0.7916666666666666,0.24390243902439024
2012-03-27,POR,OKC,198.5,4.5,180,-220,2011-12,0.35714285714285715,0.6875
2012-03-31,LAC,UTA,192.0,6.0,-220,180,2011-12,0.6875,0.35714285714285715
2012-04-01,OKC,CHI,194.0,5.0,-275,235,2011-12,0.7333333333333333,0.29850746268656714
2012-04-01,BOS,MIA,186.5,3.0,165,-190,2011-12,0.37735849056603776,0.6551724137931034
2012-04-01,TOR,WAS,188.0,6.0,-280,240,2011-12,0.7368421052631579,0.29411764705882354
2012-04-01,ORL,DEN,200.5,5.5,-165,145,2011-12,0.6226415094339622,0.40816326530612246
2012-04-01,HOU,IND,193.5,3.5,-165,145,2011-12,0.6226415094339622,0.40816326530612246
2012-04-01,PHX,NOP,191.0,11.0,-700,500,2011-12,0.875,0.16666666666666666
2012-04-01,POR,MIN,196.0,1.5,-160,140,2011-12,0.6153846153846154,0.4166666666666667
2012-04-01,LAL,GSW,197.0,10.5,-720,520,2011-12,0.8780487804878049,0.16129032258064516
2012-04-02,WAS,MIL,204.5,6.0,260,-320,2011-12,0.2777777777777778,0.7619047619047619
2012-04-02,CHI,HOU,187.0,8.5,-380,310,2011-12,0.7916666666666666,0.24390243902439024
2012-04-02,OKC,MEM,198.0,8.0,-340,280,2011-12,0.7727272727272727,0.2631578947368421
2012-04-02,DAL,LAC,189.5,4.5,-185,165,2011-12,0.6491228070175439,0.37735849056603776
2012-04-02,SAC,MIN,215.0,2.0,-160,140,2011-12,0.6153846153846154,0.4166666666666667
2012-04-02,POR,UTA,197.0,2.5,-135,115,2011-12,0.574468085106383,0.46511627906976744
2012-04-03,CLE,SAS,201.0,9.5,465,-655,2011-12,0.17699115044247787,0.8675496688741722
2012-04-03,IND,NYK,190.5,5.0,-245,195,2011-12,0.7101449275362319,0.3389830508474576
2012-04-03,TOR,CHA,187.5,9.0,-635,445,2011-12,0.8639455782312925,0.1834862385321101
2012-04-03,DET,ORL,184.0,5.5,-105,-115,2011-12,0.5121951219512195,0.5348837209302325
2012-04-03,MIA,PHI,184.0,9.0,-325,265,2011-12,0.7647058823529411,0.273972602739726
2012-04-03,MEM,GSW,198.5,9.0,-320,260,2011-12,0.7619047619047619,0.2777777777777778
2012-04-03,SAC,PHX,215.0,1.0,125,-145,2011-12,0.4444444444444444,0.5918367346938775
2012-04-03,LAL,BKN,195.0,10.5,-435,345,2011-12,0.8130841121495327,0.2247191011235955
2012-04-04,WAS,IND,193.0,6.0,210,-250,2011-12,0.3225806451612903,0.7142857142857143
2012-04-04,PHI,TOR,183.0,8.5,-430,335,2011-12,0.8113207547169812,0.22988505747126436
2012-04-04,BOS,SAS,192.0,1.0,-107,-103,2011-12,0.5169082125603864,0.5073891625615764
2012-04-04,ATL,CHA,185.5,13.0,-1425,1000,2011-12,0.9344262295081968,0.09090909090909091
2012-04-04,MIA,OKC,197.0,3.0,-145,125,2011-12,0.5918367346938775,0.4444444444444444
2012-04-04,NOP,DEN,196.0,4.5,170,-200,2011-12,0.37037037037037035,0.6666666666666666
2012-03-31,SAC,BKN,209.0,6.5,-260,220,2011-12,0.7222222222222222,0.3125
2012-03-19,DEN,DAL,201.5,4.0,-185,165,2011-12,0.6491228070175439,0.37735849056603776
2012-03-31,MIL,MEM,203.0,1.5,-150,130,2011-12,0.6,0.43478260869565216
2012-03-31,DET,CHA,184.0,8.0,-350,290,2011-12,0.7777777777777778,0.2564102564102564
2012-03-27,GSW,LAL,198.0,5.5,310,-380,2011-12,0.24390243902439024,0.7916666666666666
2012-03-28,CHA,MIN,199.5,6.0,180,-220,2011-12,0.35714285714285715,0.6875
2012-03-28,CLE,DET,191.5,1.0,104,-115,2011-12,0.49019607843137253,0.5348837209302325
2012-03-28,NYK,ORL,189.0,1.5,110,-130,2011-12,0.47619047619047616,0.5652173913043478
2012-03-28,TOR,DEN,202.0,3.5,155,-175,2011-12,0.39215686274509803,0.6363636363636364
2012-03-28,BKN,IND,193.5,5.0,210,-250,2011-12,0.3225806451612903,0.7142857142857143
2012-03-28,BOS,UTA,190.5,4.5,-160,140,2011-12,0.6153846153846154,0.4166666666666667
2012-03-28,ATL,CHI,183.0,4.0,160,-180,2011-12,0.38461538461538464,0.6428571428571429
2012-03-28,SAC,SAS,212.0,4.0,155,-175,2011-12,0.39215686274509803,0.6363636363636364
2012-03-28,GSW,NOP,190.0,3.0,-140,120,2011-12,0.5833333333333334,0.45454545454545453
2012-03-28,LAC,PHX,195.5,6.0,-310,255,2011-12,0.7560975609756098,0.28169014084507044
2012-03-29,IND,WAS,194.5,10.0,-600,450,2011-12,0.8571428571428571,0.18181818181818182
2012-03-29,MIA,DAL,189.0,8.0,-400,320,2011-12,0.8,0.23809523809523808
2012-03-29,POR,NOP,185.0,8.5,-470,370,2011-12,0.8245614035087719,0.2127659574468085
2012-03-27,PHX,SAS,200.0,2.0,110,-130,2011-12,0.47619047619047616,0.5652173913043478
