1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
Time,Dallas,Unnamed: 2_level_1,Score,Unnamed: 4_level_1,Portland
12:00.0,Jump ball: D. Powell vs. D. Clingan (C. Flagg gains possession),Jump ball: D. Powell vs. D. Clingan (C. Flagg gains possession),Jump ball: D. Powell vs. D. Clingan (C. Flagg gains possession),Jump ball: D. Powell vs. D. Clingan (C. Flagg gains possession),Jump ball: D. Powell vs. D. Clingan (C. Flagg gains possession)
0:18.0,Violation by Team (def goaltending),,79-76,,
0:00.0,Turnover by R. Nembhard (lost ball; steal by S. Henderson),,79-76,,
0:00.0,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter
4th Q,4th Q,4th Q,4th Q,4th Q,4th Q
Time,Dallas,,Score,,Portland
12:00.0,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter
11:51.0,Personal foul by S. Cissoko (drawn by C. Flagg),,79-76,,
11:41.0,K. Thompson misses 2-pt jump shot from 18 ft,,79-76,,
11:38.0,,,79-76,,Defensive rebound by S. Henderson
11:34.0,,,79-76,,S. Cissoko misses 3-pt jump shot from 23 ft
11:31.0,Defensive rebound by R. Nembhard,,79-76,,
11:24.0,M. Christie misses 3-pt jump shot from 24 ft,,79-76,,
11:21.0,,,79-76,,Defensive rebound by D. Clingan
11:04.0,,,79-76,,S. Henderson misses 3-pt jump shot from 25 ft
11:02.0,Defensive rebound by M. Christie,,79-76,,
10:59.0,D. Powell makes 2-pt layup from 2 ft (assist by C. Flagg),+2,81-76,,
10:35.0,,,81-76,,S. Henderson misses 2-pt jump shot from 14 ft
10:33.0,,,81-76,,Offensive rebound by S. Cissoko
10:32.0,,,81-76,,S. Cissoko misses 2-pt layup from 4 ft
10:29.0,Defensive rebound by C. Flagg,,81-76,,
10:14.0,Personal foul by S. Cissoko (drawn by D. Powell),,81-76,,
10:14.0,,,81-76,,T. Camara enters the game for S. Cissoko
10:09.0,C. Flagg misses 2-pt jump shot from 9 ft,,81-76,,
10:08.0,,,81-76,,Defensive rebound by Team
9:53.0,,,81-76,,S. Henderson misses 3-pt jump shot from 25 ft
9:51.0,,,81-76,,Offensive rebound by D. Clingan
9:41.0,,,81-76,,Turnover by D. Clingan (bad pass; steal by M. Christie)
9:27.0,Turnover by D. Powell (bad pass; steal by S. Henderson),,81-76,,
9:18.0,,,81-76,,Turnover by D. Clingan (off goaltending)
9:18.0,N. Marshall enters the game for K. Thompson,,81-76,,
9:18.0,,,81-76,,J. Holiday enters the game for S. Henderson
9:01.0,Turnover by C. Flagg (traveling),,81-76,,
8:44.0,,,81-76,,Turnover by J. Holiday (lost ball; steal by C. Flagg)
8:42.0,Turnover by C. Flagg (out of bounds lost ball),,81-76,,
8:31.0,,,81-76,,Personal foul by R. Nembhard (drawn by J. Holiday)
8:31.0,M. Bagley enters the game for D. Powell,,81-76,,
8:31.0,,,81-76,,K. Murray enters the game for M. Thybulle
8:24.0,,,81-76,,Turnover by D. Avdija (bad pass)
8:06.0,Shooting foul by K. Murray (drawn by N. Marshall),,81-76,,
8:06.0,N. Marshall makes free throw 1 of 2,+1,82-76,,
8:06.0,N. Marshall makes free throw 2 of 2,+1,83-76,,
7:45.0,,,83-78,+2,J. Holiday makes 2-pt layup from 4 ft (assist by D. Avdija)
7:22.0,Turnover by N. Marshall (lost ball; steal by D. Avdija),,83-78,,
7:17.0,,,83-78,,J. Holiday misses 3-pt jump shot from 26 ft
7:14.0,Defensive rebound by M. Christie,,83-78,,
6:56.0,M. Christie misses 2-pt layup from 4 ft,,83-78,,
6:55.0,,,83-78,,Defensive rebound by D. Clingan
6:44.0,,,83-78,,D. Avdija misses 2-pt layup from 2 ft
6:42.0,Defensive rebound by R. Nembhard,,83-78,,
6:40.0,C. Flagg makes 2-pt dunk from 1 ft (assist by R. Nembhard),+2,85-78,,
6:40.0,,,85-78,,Portland full timeout
6:40.0,P. Washington enters the game for M. Christie,,85-78,,
6:40.0,B. Williams enters the game for R. Nembhard,,85-78,,
6:40.0,,,85-78,,S. Henderson enters the game for D. Avdija
6:40.0,,,85-78,,M. Thybulle enters the game for D. Clingan
6:17.0,,,85-81,+3,S. Henderson makes 3-pt jump shot from 26 ft
5:52.0,B. Williams makes 2-pt jump shot from 9 ft,+2,87-81,,
5:38.0,,,87-81,,Shooting foul by M. Bagley (drawn by M. Thybulle)
5:38.0,,,87-82,+1,M. Thybulle makes free throw 1 of 2
5:38.0,,,87-83,+1,M. Thybulle makes free throw 2 of 2
5:26.0,B. Williams makes 2-pt jump shot from 3 ft,+2,89-83,,
5:17.0,,,89-85,+2,M. Thybulle makes 2-pt layup from 2 ft (assist by S. Henderson)
5:02.0,Personal foul by T. Camara (drawn by C. Flagg),,89-85,,
5:02.0,,,89-85,,D. Avdija enters the game for K. Murray
5:02.0,,,89-85,,D. Clingan enters the game for M. Thybulle
4:48.0,N. Marshall makes 2-pt jump shot from 5 ft (assist by M. Bagley),+2,91-85,,
4:31.0,,,91-85,,J. Holiday misses 2-pt jump shot from 5 ft
4:30.0,Defensive rebound by C. Flagg,,91-85,,
4:16.0,N. Marshall misses 2-pt jump shot from 4 ft,,91-85,,
4:13.0,,,91-85,,Defensive rebound by T. Camara
4:13.0,,,91-85,,Turnover by D. Avdija (bad pass)
4:01.0,Shooting foul by D. Clingan (drawn by M. Bagley),,91-85,,
4:01.0,M. Bagley misses free throw 1 of 2,,91-85,,
4:01.0,Offensive rebound by Team,,91-85,,
4:01.0,M. Bagley makes free throw 2 of 2,+1,92-85,,
3:46.0,,,92-85,,Turnover by D. Avdija (lost ball; steal by M. Bagley)
3:42.0,Turnover by B. Williams (bad pass; steal by T. Camara),,92-85,,
3:32.0,,,92-87,+2,D. Avdija makes 2-pt layup from 2 ft (assist by T. Camara)
3:32.0,Dallas full timeout,,92-87,,
3:15.0,C. Flagg misses 2-pt jump shot from 17 ft,,92-87,,
3:13.0,,,92-87,,Defensive rebound by D. Avdija
3:07.0,,,92-89,+2,D. Avdija makes 2-pt layup from 2 ft (assist by J. Holiday)
2:43.0,M. Bagley misses 3-pt jump shot from 27 ft,,92-89,,
2:39.0,,,92-89,,Defensive rebound by S. Henderson
2:25.0,,,92-92,+3,J. Holiday makes 3-pt jump shot from 23 ft (assist by S. Henderson)
2:04.0,M. Bagley makes 2-pt layup from 1 ft (assist by B. Williams),+2,94-92,,
1:48.0,,,94-92,,D. Clingan misses 2-pt layup from 2 ft
1:45.0,Defensive rebound by M. Bagley,,94-92,,
1:23.0,N. Marshall misses 3-pt jump shot from 27 ft,,94-92,,
1:19.0,Offensive rebound by C. Flagg,,94-92,,
1:15.0,Offensive foul by M. Bagley (drawn by J. Holiday),,94-92,,
1:15.0,Turnover by M. Bagley (offensive foul),,94-92,,
0:58.0,,,94-92,,J. Holiday misses 3-pt jump shot from 25 ft
0:57.0,Defensive rebound by Team,,94-92,,
0:44.0,M. Bagley makes 2-pt dunk at rim (assist by B. Williams),+2,96-92,,
0:33.0,,,96-92,,Turnover by D. Avdija (bad pass; steal by C. Flagg)
0:27.0,Personal take foul by S. Henderson (drawn by B. Williams),,96-92,,
0:27.0,B. Williams makes free throw 1 of 2,+1,97-92,,
0:27.0,B. Williams misses free throw 2 of 2,,97-92,,
0:26.0,,,97-92,,Defensive rebound by Team
0:26.0,,,97-92,,Portland full timeout
0:26.0,,,97-92,,M. Thybulle enters the game for D. Clingan
0:22.0,,,97-92,,J. Holiday misses 3-pt jump shot from 25 ft
0:20.0,Defensive rebound by N. Marshall,,97-92,,
0:19.0,Personal take foul by D. Avdija (drawn by N. Marshall),,97-92,,
0:19.0,N. Marshall misses free throw 1 of 2,,97-92,,
0:19.0,Offensive rebound by Team,,97-92,,
0:19.0,N. Marshall makes free throw 2 of 2,+1,98-92,,
0:16.0,,,98-92,,Shooting foul by N. Marshall (drawn by D. Avdija)
0:16.0,,,98-92,,D. Avdija misses free throw 1 of 2
0:16.0,,,98-92,,Offensive rebound by Team
0:16.0,,,98-93,+1,D. Avdija makes free throw 2 of 2
0:15.0,Personal take foul by T. Camara (drawn by B. Williams),,98-93,,
0:15.0,B. Williams makes free throw 1 of 2,+1,99-93,,
0:15.0,B. Williams makes free throw 2 of 2,+1,100-93,,
0:11.0,,,100-93,,S. Henderson misses 3-pt jump shot from 31 ft
0:08.0,Defensive rebound by P. Washington,,100-93,,
0:00.0,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter
