style,tip
top:5px;left:3px;,"3rd quarter, 5:58.0 remaining<br>Svi Mykhailiuk made 3-pointer from 24 ft<br>Utah now trails 65-91"
top:310px;left:227px;,"3rd quarter, 5:25.0 remaining<br>Svi Mykhailiuk made 3-pointer from 28 ft<br>Utah now trails 68-93"
top:290px;left:293px;,"3rd quarter, 5:08.0 remaining<br>Kyle Filipowski made 3-pointer from 27 ft<br>Utah now trails 71-96"
top:31px;left:242px;,"3rd quarter, 4:30.0 remaining<br>Bez Mbeng made 2-pointer from 0 ft<br>Utah now trails 73-96"
top:111px;left:238px;,"3rd quarter, 3:29.0 remaining<br>Svi Mykhailiuk missed 2-pointer from 8 ft<br>Utah trails 74-99"
top:23px;left:247px;,"3rd quarter, 3:27.0 remaining<br>Svi Mykhailiuk made 2-pointer from 1 ft<br>Utah now trails 76-99"
top:38px;left:248px;,"3rd quarter, 2:34.0 remaining<br>Oscar Tshiebwe made 2-pointer from 1 ft<br>Utah now trails 78-101"
top:68px;left:259px;,"3rd quarter, 2:04.0 remaining<br>Kennedy Chandler missed 2-pointer from 4 ft<br>Utah trails 78-103"
top:34px;left:246px;,"3rd quarter, 1:16.0 remaining<br>Oscar Tshiebwe made 2-pointer from 1 ft<br>Utah now trails 81-108"
top:121px;left:318px;,"3rd quarter, 0:55.0 remaining<br>Kennedy Chandler made 2-pointer from 12 ft<br>Utah now trails 83-108"
top:41px;left:475px;,"3rd quarter, 0:25.0 remaining<br>John Konchar missed 3-pointer from 24 ft<br>Utah trails 83-108"
top:44px;left:483px;,"4th quarter, 11:34.0 remaining<br>Svi Mykhailiuk made 3-pointer from 24 ft<br>Utah now trails 86-108"
top:32px;left:248px;,"4th quarter, 11:11.0 remaining<br>Bez Mbeng made 2-pointer from 1 ft<br>Utah now trails 88-108"
top:34px;left:242px;,"4th quarter, 10:45.0 remaining<br>Oscar Tshiebwe missed 2-pointer from 0 ft<br>Utah trails 88-111"
top:219px;left:57px;,"4th quarter, 10:41.0 remaining<br>Cody Williams missed 3-pointer from 26 ft<br>Utah trails 88-111"
