style,tip
top:37px;left:479px;,"3rd quarter, 6:14.0 remaining<br>Royce O'Neale missed 3-pointer from 24 ft<br>Phoenix leads 91-62"
top:42px;left:237px;,"3rd quarter, 6:10.0 remaining<br>Khaman Maluach missed 2-pointer from 1 ft<br>Phoenix leads 91-62"
top:279px;left:398px;,"3rd quarter, 5:17.0 remaining<br>Devin Booker made 3-pointer from 29 ft<br>Phoenix now leads 96-68"
top:310px;left:236px;,"3rd quarter, 4:51.0 remaining<br>Devin Booker missed 3-pointer from 28 ft<br>Phoenix leads 96-71"
top:34px;left:470px;,"3rd quarter, 4:34.0 remaining<br>Jordan Goodwin missed 3-pointer from 23 ft<br>Phoenix leads 96-71"
top:43px;left:259px;,"3rd quarter, 4:18.0 remaining<br>Grayson Allen missed 2-pointer from 2 ft<br>Phoenix leads 96-73"
top:17px;left:242px;,"3rd quarter, 3:47.0 remaining<br>Grayson Allen made 2-pointer from 1 ft<br>Phoenix now leads 98-74"
top:258px;left:83px;,"3rd quarter, 3:09.0 remaining<br>Grayson Allen missed 3-pointer from 28 ft<br>Phoenix leads 99-76"
top:28px;left:232px;,"3rd quarter, 2:19.0 remaining<br>Khaman Maluach made 2-pointer from 1 ft<br>Phoenix now leads 103-78"
top:47px;left:227px;,"3rd quarter, 1:54.0 remaining<br>Khaman Maluach made 2-pointer from 2 ft<br>Phoenix now leads 105-78"
top:216px;left:430px;,"3rd quarter, 1:23.0 remaining<br>Jordan Goodwin made 3-pointer from 27 ft<br>Phoenix now leads 108-79"
top:292px;left:64px;,"3rd quarter, 1:04.0 remaining<br>Grayson Allen missed 3-pointer from 32 ft<br>Phoenix leads 108-81"
top:315px;left:202px;,"3rd quarter, 0:35.0 remaining<br>Grayson Allen missed 3-pointer from 29 ft<br>Phoenix leads 108-83"
top:247px;left:97px;,"4th quarter, 11:48.0 remaining<br>Collin Gillespie missed 3-pointer from 26 ft<br>Phoenix leads 108-83"
top:52px;left:2px;,"4th quarter, 10:57.0 remaining<br>Ryan Dunn made 3-pointer from 24 ft<br>Phoenix now leads 111-88"
top:189px;left:32px;,"4th quarter, 10:25.0 remaining<br>Grayson Allen missed 3-pointer from 26 ft<br>Phoenix leads 111-88"
top:41px;left:247px;,"4th quarter, 10:20.0 remaining<br>Jordan Goodwin missed 2-pointer from 1 ft<br>Phoenix leads 111-88"
top:248px;left:409px;,"4th quarter, 10:18.0 remaining<br>Collin Gillespie missed 3-pointer from 28 ft<br>Phoenix leads 111-88"
top:148px;left:218px;,"4th quarter, 9:08.0 remaining<br>Grayson Allen missed 2-pointer from 12 ft<br>Phoenix leads 112-93"
top:24px;left:254px;,"4th quarter, 9:04.0 remaining<br>Oso Ighodaro made 2-pointer from 2 ft<br>Phoenix now leads 114-93"
