style,tip
top:26px;left:231px;,"2nd quarter, 4:22.0 remaining<br>Scoot Henderson made 2-pointer from 1 ft<br>Portland now leads 41-39"
top:47px;left:7px;,"2nd quarter, 3:55.0 remaining<br>Kris Murray made 3-pointer from 23 ft<br>Portland now leads 44-41"
top:234px;left:393px;,"2nd quarter, 3:27.0 remaining<br>Deni Avdija made 3-pointer from 25 ft<br>Portland now leads 48-43"
top:233px;left:395px;,"2nd quarter, 2:48.0 remaining<br>Toumani Camara made 3-pointer from 26 ft<br>Portland now leads 51-43"
top:42px;left:236px;,"2nd quarter, 2:22.0 remaining<br>Robert Williams made 2-pointer from 1 ft<br>Portland now leads 53-43"
top:232px;left:393px;,"2nd quarter, 2:01.0 remaining<br>Kris Murray missed 3-pointer from 25 ft<br>Portland leads 53-43"
top:45px;left:276px;,"2nd quarter, 2:00.0 remaining<br>Deni Avdija missed 2-pointer from 4 ft<br>Portland leads 53-43"
top:38px;left:263px;,"2nd quarter, 1:29.0 remaining<br>Toumani Camara missed 2-pointer from 2 ft<br>Portland leads 53-45"
top:215px;left:119px;,"2nd quarter, 1:00.0 remaining<br>Jrue Holiday missed 2-pointer from 22 ft<br>Portland leads 53-47"
top:30px;left:240px;,"2nd quarter, 0:55.0 remaining<br>Donovan Clingan missed 2-pointer from 0 ft<br>Portland leads 53-47"
top:29px;left:244px;,"2nd quarter, 0:42.0 remaining<br>Toumani Camara made 2-pointer from 0 ft<br>Portland now leads 55-47"
top:231px;left:398px;,"2nd quarter, 0:10.0 remaining<br>Toumani Camara made 3-pointer from 26 ft<br>Portland now leads 58-47"
top:38px;left:8px;,"3rd quarter, 11:23.0 remaining<br>Deni Avdija missed 3-pointer from 23 ft<br>Portland leads 58-47"
top:150px;left:464px;,"3rd quarter, 10:34.0 remaining<br>Toumani Camara missed 3-pointer from 25 ft<br>Portland leads 58-50"
top:157px;left:17px;,"3rd quarter, 9:59.0 remaining<br>Jrue Holiday missed 3-pointer from 26 ft<br>Portland leads 58-50"
top:33px;left:217px;,"3rd quarter, 9:19.0 remaining<br>Scoot Henderson made 2-pointer from 2 ft<br>Portland now leads 61-52"
top:290px;left:314px;,"3rd quarter, 8:48.0 remaining<br>Donovan Clingan missed 3-pointer from 27 ft<br>Portland leads 62-52"
top:242px;left:77px;,"3rd quarter, 8:36.0 remaining<br>Toumani Camara missed 3-pointer from 27 ft<br>Portland leads 62-52"
top:224px;left:418px;,"3rd quarter, 7:45.0 remaining<br>Toumani Camara made 3-pointer from 26 ft<br>Portland now leads 69-52"
top:29px;left:243px;,"3rd quarter, 6:31.0 remaining<br>Matisse Thybulle made 2-pointer from 0 ft<br>Portland now leads 71-52"
top:42px;left:225px;,"3rd quarter, 6:06.0 remaining<br>Matisse Thybulle missed 2-pointer from 2 ft<br>Portland leads 71-52"
top:41px;left:258px;,"3rd quarter, 5:36.0 remaining<br>Toumani Camara made 2-pointer from 2 ft<br>Portland now leads 73-52"
top:33px;left:235px;,"3rd quarter, 4:54.0 remaining<br>Toumani Camara made 2-pointer from 1 ft<br>Portland now leads 75-54"
top:65px;left:200px;,"3rd quarter, 4:35.0 remaining<br>Deni Avdija missed 2-pointer from 5 ft<br>Portland leads 75-54"
top:41px;left:249px;,"3rd quarter, 4:24.0 remaining<br>Deni Avdija made 2-pointer from 1 ft<br>Portland now leads 77-54"
top:44px;left:257px;,"3rd quarter, 4:07.0 remaining<br>Toumani Camara made 2-pointer from 2 ft<br>Portland now leads 79-54"
top:63px;left:263px;,"3rd quarter, 3:19.0 remaining<br>Deni Avdija made 2-pointer from 4 ft<br>Portland now leads 81-54"
top:188px;left:20px;,"3rd quarter, 2:27.0 remaining<br>Toumani Camara made 3-pointer from 27 ft<br>Portland now leads 84-56"
top:173px;left:165px;,"3rd quarter, 1:58.0 remaining<br>Scoot Henderson missed 2-pointer from 16 ft<br>Portland leads 84-58"
top:27px;left:219px;,"3rd quarter, 1:26.0 remaining<br>Kris Murray made 2-pointer from 2 ft<br>Portland now leads 86-61"
top:208px;left:62px;,"3rd quarter, 0:43.0 remaining<br>Jrue Holiday made 3-pointer from 25 ft<br>Portland now leads 89-64"
top:133px;left:473px;,"4th quarter, 11:43.0 remaining<br>Jrue Holiday made 3-pointer from 25 ft<br>Portland now leads 94-66"
top:133px;left:7px;,"4th quarter, 11:17.0 remaining<br>Matisse Thybulle made 3-pointer from 26 ft<br>Portland now leads 97-66"
top:246px;left:107px;,"4th quarter, 10:55.0 remaining<br>Jrue Holiday made 3-pointer from 25 ft<br>Portland now leads 100-66"
top:43px;left:225px;,"4th quarter, 10:22.0 remaining<br>Jayson Kent made 2-pointer from 2 ft<br>Portland now leads 102-66"
top:265px;left:332px;,"4th quarter, 9:46.0 remaining<br>Kris Murray missed 3-pointer from 25 ft<br>Portland leads 103-66"
top:43px;left:252px;,"4th quarter, 9:33.0 remaining<br>Jayson Kent made 2-pointer from 2 ft<br>Portland now leads 105-66"
top:224px;left:69px;,"4th quarter, 9:07.0 remaining<br>Jayson Kent missed 3-pointer from 26 ft<br>Portland leads 105-68"
top:38px;left:219px;,"4th quarter, 8:58.0 remaining<br>Yang Hansen missed 2-pointer from 2 ft<br>Portland leads 105-68"
top:34px;left:251px;,"4th quarter, 8:38.0 remaining<br>Yang Hansen made 2-pointer from 1 ft<br>Portland now leads 107-68"
top:267px;left:94px;,"4th quarter, 7:58.0 remaining<br>Yang Hansen missed 3-pointer from 28 ft<br>Portland leads 107-70"
top:223px;left:82px;,"4th quarter, 7:50.0 remaining<br>Blake Wesley missed 3-pointer from 25 ft<br>Portland leads 107-70"
top:31px;left:240px;,"4th quarter, 7:45.0 remaining<br>Kris Murray made 2-pointer from 0 ft<br>Portland now leads 109-70"
top:23px;left:231px;,"4th quarter, 7:03.0 remaining<br>Kris Murray made 2-pointer from 1 ft<br>Portland now leads 111-72"
top:229px;left:79px;,"4th quarter, 6:13.0 remaining<br>Blake Wesley missed 3-pointer from 26 ft<br>Portland leads 111-72"
top:154px;left:448px;,"4th quarter, 5:46.0 remaining<br>Kris Murray missed 3-pointer from 24 ft<br>Portland leads 111-72"
top:52px;left:244px;,"4th quarter, 5:17.0 remaining<br>Yang Hansen missed 2-pointer from 2 ft<br>Portland leads 111-74"
top:34px;left:231px;,"4th quarter, 4:29.0 remaining<br>Blake Wesley missed 2-pointer from 1 ft<br>Portland leads 111-78"
top:31px;left:240px;,"4th quarter, 4:23.0 remaining<br>Blake Wesley made 2-pointer from 0 ft<br>Portland now leads 113-78"
top:24px;left:252px;,"4th quarter, 3:11.0 remaining<br>Blake Wesley made 2-pointer from 1 ft<br>Portland now leads 117-82"
top:73px;left:230px;,"4th quarter, 2:13.0 remaining<br>Blake Wesley missed 2-pointer from 4 ft<br>Portland leads 119-84"
top:42px;left:253px;,"4th quarter, 1:47.0 remaining<br>Blake Wesley made 2-pointer from 2 ft<br>Portland now leads 121-84"
top:270px;left:350px;,"4th quarter, 0:43.0 remaining<br>Yang Hansen missed 3-pointer from 26 ft<br>Portland leads 122-86"
