1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
10:22.0,,,66-102,,Shooting foul by A. Gill (drawn by J. Kent)
10:22.0,,,66-103,+1,J. Kent makes free throw 1 of 1
9:59.0,W. Riley misses 3-pt jump shot from 26 ft,,66-103,,
9:57.0,,,66-103,,Defensive rebound by B. Wesley
9:46.0,,,66-103,,K. Murray misses 3-pt jump shot from 25 ft
9:43.0,Defensive rebound by A. Gill,,66-103,,
9:35.0,Turnover by S. Cooper (bad pass; steal by J. Kent),,66-103,,
9:33.0,,,66-105,+2,J. Kent makes 2-pt dunk from 2 ft
9:20.0,Shooting foul by J. Kent (drawn by W. Riley),,66-105,,
9:20.0,W. Riley makes free throw 1 of 2,+1,67-105,,
9:20.0,,,67-105,,S. Cissoko enters the game for M. Thybulle
9:20.0,W. Riley makes free throw 2 of 2,+1,68-105,,
9:07.0,,,68-105,,J. Kent misses 3-pt jump shot from 26 ft
9:03.0,,,68-105,,Offensive rebound by S. Cissoko
8:58.0,,,68-105,,Y. Hansen misses 2-pt layup from 2 ft
8:55.0,Defensive rebound by J. Champagnie,,68-105,,
8:43.0,J. Watkins misses 3-pt jump shot from 26 ft,,68-105,,
8:41.0,,,68-105,,Defensive rebound by S. Cissoko
8:38.0,,,68-107,+2,Y. Hansen makes 2-pt dunk from 1 ft (assist by S. Cissoko)
8:38.0,Washington full timeout,,68-107,,
8:25.0,Personal foul by K. Murray (drawn by W. Riley),,68-107,,
8:18.0,S. Cooper makes 2-pt jump shot from 10 ft,+2,70-107,,
7:58.0,,,70-107,,Y. Hansen misses 3-pt jump shot from 28 ft
7:55.0,,,70-107,,Offensive rebound by K. Murray
7:50.0,,,70-107,,B. Wesley misses 3-pt jump shot from 25 ft
7:45.0,,,70-107,,Offensive rebound by K. Murray
7:45.0,,,70-109,+2,K. Murray makes 2-pt layup at rim
7:36.0,A. Gill misses 2-pt dunk from 2 ft (block by Y. Hansen),,70-109,,
7:33.0,,,70-109,,Defensive rebound by Y. Hansen
7:32.0,,,70-109,,Turnover by Y. Hansen (bad pass; steal by W. Riley)
7:18.0,J. Champagnie makes 2-pt layup from 2 ft (assist by W. Riley),+2,72-109,,
7:03.0,,,72-111,+2,K. Murray makes 2-pt layup from 1 ft
6:44.0,Offensive foul by J. Watkins (drawn by Y. Hansen),,72-111,,
6:44.0,Turnover by J. Watkins (offensive foul),,72-111,,
6:44.0,J. Reese enters the game for A. Gill,,72-111,,
6:35.0,,,72-111,,Turnover by B. Wesley (bad pass; steal by J. Watkins)
6:31.0,J. Watkins misses 2-pt layup from 1 ft (block by J. Kent),,72-111,,
6:31.0,Offensive rebound by Team,,72-111,,
6:23.0,Turnover by S. Cooper (bad pass; steal by S. Cissoko),,72-111,,
6:18.0,Jump ball: S. Cissoko vs. J. Watkins (B. Wesley gains possession),Jump ball: S. Cissoko vs. J. Watkins (B. Wesley gains possession),Jump ball: S. Cissoko vs. J. Watkins (B. Wesley gains possession),Jump ball: S. Cissoko vs. J. Watkins (B. Wesley gains possession),Jump ball: S. Cissoko vs. J. Watkins (B. Wesley gains possession)
6:13.0,,,72-111,,B. Wesley misses 3-pt jump shot from 26 ft
6:10.0,Defensive rebound by J. Reese,,72-111,,
6:04.0,Personal foul by K. Murray (drawn by W. Riley),,72-111,,
5:55.0,S. Cooper misses 2-pt jump shot from 6 ft,,72-111,,
5:53.0,,,72-111,,Defensive rebound by Y. Hansen
5:46.0,,,72-111,,K. Murray misses 3-pt jump shot from 24 ft
5:46.0,Defensive rebound by W. Riley,,72-111,,
5:31.0,W. Riley makes 2-pt jump shot from 17 ft,+2,74-111,,
5:17.0,,,74-111,,Y. Hansen misses 2-pt layup from 2 ft
5:14.0,Defensive rebound by J. Watkins,,74-111,,
5:10.0,J. Watkins makes 2-pt dunk from 1 ft,+2,76-111,,
4:51.0,,,76-111,,Offensive foul by Y. Hansen (drawn by J. Watkins)
4:51.0,,,76-111,,Turnover by Y. Hansen (offensive foul)
4:42.0,Shooting foul by Y. Hansen (drawn by W. Riley),,76-111,,
4:42.0,W. Riley makes free throw 1 of 2,+1,77-111,,
4:42.0,W. Riley makes free throw 2 of 2,+1,78-111,,
4:29.0,,,78-111,,B. Wesley misses 2-pt layup from 1 ft (block by J. Champagnie)
4:23.0,,,78-111,,Offensive rebound by B. Wesley
4:23.0,,,78-113,+2,B. Wesley makes 2-pt layup at rim
4:14.0,J. Champagnie makes 2-pt layup from 2 ft (assist by S. Cooper),+2,80-113,,
4:00.0,,,80-113,,Shooting foul by J. Champagnie (drawn by B. Wesley)
4:00.0,,,80-113,,B. Wesley misses free throw 1 of 2
4:00.0,,,80-113,,Offensive rebound by Team
4:00.0,,,80-113,,B. Wesley misses free throw 2 of 2
3:59.0,,,80-113,,Offensive rebound by Y. Hansen
3:59.0,,,80-113,,Personal foul by J. Reese (drawn by Y. Hansen)
3:52.0,,,80-113,,Shooting foul by J. Reese (drawn by Y. Hansen)
3:52.0,,,80-114,+1,Y. Hansen makes free throw 1 of 2
3:52.0,,,80-115,+1,Y. Hansen makes free throw 2 of 2
3:38.0,J. Champagnie misses 2-pt layup from 4 ft,,80-115,,
3:38.0,Offensive rebound by Team,,80-115,,
3:33.0,S. Cooper makes 2-pt jump shot from 13 ft (assist by J. Reese),+2,82-115,,
3:11.0,,,82-117,+2,B. Wesley makes 2-pt layup from 1 ft (assist by S. Cissoko)
2:54.0,S. Cooper misses 3-pt jump shot from 23 ft,,82-117,,
2:52.0,,,82-117,,Defensive rebound by S. Cissoko
2:45.0,,,82-117,,Personal foul by J. Watkins (drawn by Y. Hansen)
2:45.0,,,82-117,,Portland full timeout
2:45.0,,,82-118,+1,Y. Hansen makes free throw 1 of 2
2:45.0,,,82-119,+1,Y. Hansen makes free throw 2 of 2
2:34.0,Shooting foul by K. Murray (drawn by J. Watkins),,82-119,,
2:34.0,J. Watkins makes free throw 1 of 2,+1,83-119,,
2:34.0,J. Watkins makes free throw 2 of 2,+1,84-119,,
2:13.0,,,84-119,,B. Wesley misses 2-pt jump shot from 4 ft
2:11.0,Defensive rebound by J. Champagnie,,84-119,,
1:53.0,W. Riley misses 3-pt jump shot from 25 ft,,84-119,,
1:50.0,,,84-119,,Defensive rebound by J. Kent
1:47.0,,,84-121,+2,B. Wesley makes 2-pt layup from 2 ft (assist by K. Murray)
1:40.0,Personal foul by B. Wesley (drawn by S. Cooper),,84-121,,
1:40.0,S. Cooper makes free throw 1 of 2,+1,85-121,,
1:40.0,S. Cooper makes free throw 2 of 2,+1,86-121,,
1:20.0,,,86-121,,Shooting foul by J. Reese (drawn by B. Wesley)
1:20.0,,,86-121,,B. Wesley misses free throw 1 of 2
1:20.0,,,86-121,,Offensive rebound by Team
1:20.0,,,86-122,+1,B. Wesley makes free throw 2 of 2
1:06.0,S. Cooper misses 2-pt jump shot from 14 ft,,86-122,,
1:02.0,,,86-122,,Defensive rebound by B. Wesley
0:43.0,,,86-122,,Y. Hansen misses 3-pt jump shot from 26 ft
0:41.0,Defensive rebound by J. Watkins,,86-122,,
0:33.0,Shooting foul by Y. Hansen (drawn by J. Watkins),,86-122,,
0:33.0,J. Watkins makes free throw 1 of 2,+1,87-122,,
0:33.0,J. Watkins makes free throw 2 of 2,+1,88-122,,
0:33.0,Technical foul by J. Reese,,88-122,,
0:33.0,,,88-122,,Technical foul by Y. Hansen
0:20.0,,,88-122,,Personal foul by S. Cooper (drawn by S. Cissoko)
0:20.0,,,88-122,,S. Cissoko misses free throw 1 of 2
0:20.0,,,88-122,,Offensive rebound by Team
0:20.0,,,88-123,+1,S. Cissoko makes free throw 2 of 2
0:00.0,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter
