style,tip
top:9px;left:178px;,"2nd quarter, 7:06.0 remaining<br>Jalen Williams made 2-pointer from 7 ft<br>Oklahoma City now leads 37-31"
top:55px;left:272px;,"2nd quarter, 6:27.0 remaining<br>Alex Caruso missed 2-pointer from 4 ft<br>Oklahoma City leads 38-34"
top:280px;left:300px;,"2nd quarter, 5:42.0 remaining<br>Jaylin Williams missed 3-pointer from 26 ft<br>Oklahoma City leads 40-36"
top:77px;left:252px;,"2nd quarter, 5:13.0 remaining<br>Shai Gilgeous-Alexander made 2-pointer from 5 ft<br>Oklahoma City now leads 42-39"
top:205px;left:53px;,"2nd quarter, 4:17.0 remaining<br>Chet Holmgren missed 3-pointer from 26 ft<br>Oklahoma City tied 42-42"
top:63px;left:242px;,"2nd quarter, 3:17.0 remaining<br>Chet Holmgren made 2-pointer from 3 ft<br>Oklahoma City now leads 46-42"
top:33px;left:97px;,"2nd quarter, 2:49.0 remaining<br>Jalen Williams made 2-pointer from 14 ft<br>Oklahoma City now leads 49-42"
top:121px;left:463px;,"2nd quarter, 2:04.0 remaining<br>Luguentz Dort missed 3-pointer from 24 ft<br>Oklahoma City leads 49-42"
top:39px;left:238px;,"2nd quarter, 0:31.0 remaining<br>Luguentz Dort made 2-pointer from 1 ft<br>Oklahoma City now leads 53-49"
top:287px;left:197px;,"3rd quarter, 11:18.0 remaining<br>Shai Gilgeous-Alexander missed 3-pointer from 26 ft<br>Oklahoma City trails 53-54"
top:93px;left:252px;,"3rd quarter, 11:01.0 remaining<br>Shai Gilgeous-Alexander missed 2-pointer from 6 ft<br>Oklahoma City leads 55-54"
top:30px;left:240px;,"3rd quarter, 11:00.0 remaining<br>Chet Holmgren made 2-pointer from 0 ft<br>Oklahoma City now leads 57-54"
top:37px;left:252px;,"3rd quarter, 10:31.0 remaining<br>Jalen Williams made 2-pointer from 1 ft<br>Oklahoma City now leads 59-54"
top:256px;left:87px;,"3rd quarter, 9:53.0 remaining<br>Shai Gilgeous-Alexander missed 3-pointer from 27 ft<br>Oklahoma City leads 59-54"
top:67px;left:9px;,"3rd quarter, 8:43.0 remaining<br>Chet Holmgren missed 3-pointer from 23 ft<br>Oklahoma City leads 59-56"
top:46px;left:282px;,"3rd quarter, 8:12.0 remaining<br>Isaiah Hartenstein missed 2-pointer from 4 ft<br>Oklahoma City leads 59-56"
top:88px;left:291px;,"3rd quarter, 8:08.0 remaining<br>Isaiah Hartenstein missed 2-pointer from 8 ft<br>Oklahoma City leads 59-56"
top:213px;left:426px;,"3rd quarter, 8:05.0 remaining<br>Jalen Williams made 3-pointer from 26 ft<br>Oklahoma City now leads 62-56"
top:182px;left:174px;,"3rd quarter, 7:25.0 remaining<br>Shai Gilgeous-Alexander missed 2-pointer from 17 ft<br>Oklahoma City leads 62-58"
top:103px;left:112px;,"3rd quarter, 7:20.0 remaining<br>Jalen Williams made 2-pointer from 15 ft<br>Oklahoma City now leads 64-58"
top:72px;left:240px;,"3rd quarter, 6:43.0 remaining<br>Jalen Williams missed 2-pointer from 4 ft<br>Oklahoma City leads 64-61"
top:21px;left:132px;,"3rd quarter, 6:13.0 remaining<br>Shai Gilgeous-Alexander made 2-pointer from 11 ft<br>Oklahoma City now leads 66-63"
top:131px;left:247px;,"3rd quarter, 5:40.0 remaining<br>Chet Holmgren missed 2-pointer from 10 ft<br>Oklahoma City leads 66-63"
top:287px;left:159px;,"3rd quarter, 5:36.0 remaining<br>Luguentz Dort missed 3-pointer from 27 ft<br>Oklahoma City leads 66-63"
top:258px;left:369px;,"3rd quarter, 5:09.0 remaining<br>Jared McCain missed 3-pointer from 26 ft<br>Oklahoma City leads 68-63"
top:237px;left:398px;,"3rd quarter, 3:52.0 remaining<br>Ajay Mitchell made 3-pointer from 26 ft<br>Oklahoma City now leads 73-67"
top:41px;left:97px;,"3rd quarter, 3:14.0 remaining<br>Shai Gilgeous-Alexander missed 2-pointer from 14 ft<br>Oklahoma City leads 73-67"
top:258px;left:106px;,"3rd quarter, 2:03.0 remaining<br>Jaylin Williams made 3-pointer from 26 ft<br>Oklahoma City now leads 77-70"
top:42px;left:245px;,"3rd quarter, 1:24.0 remaining<br>Cason Wallace made 2-pointer from 1 ft<br>Oklahoma City now leads 79-73"
top:43px;left:223px;,"3rd quarter, 0:49.0 remaining<br>Shai Gilgeous-Alexander made 2-pointer from 2 ft<br>Oklahoma City now leads 81-75"
top:58px;left:242px;,"3rd quarter, 0:26.0 remaining<br>Cason Wallace missed 2-pointer from 3 ft<br>Oklahoma City leads 84-75"
top:23px;left:474px;,"4th quarter, 11:43.0 remaining<br>Alex Caruso made 3-pointer from 23 ft<br>Oklahoma City now leads 87-78"
top:72px;left:198px;,"4th quarter, 10:50.0 remaining<br>Ajay Mitchell missed 2-pointer from 6 ft<br>Oklahoma City leads 87-78"
top:30px;left:240px;,"4th quarter, 10:47.0 remaining<br>Isaiah Hartenstein made 2-pointer from 0 ft<br>Oklahoma City now leads 89-78"
top:215px;left:54px;,"4th quarter, 10:26.0 remaining<br>Isaiah Joe missed 3-pointer from 26 ft<br>Oklahoma City leads 89-79"
top:288px;left:304px;,"4th quarter, 9:43.0 remaining<br>Isaiah Joe made 3-pointer from 27 ft<br>Oklahoma City now leads 92-81"
top:68px;left:283px;,"4th quarter, 9:13.0 remaining<br>Ajay Mitchell missed 2-pointer from 6 ft<br>Oklahoma City leads 92-83"
top:182px;left:125px;,"4th quarter, 8:13.0 remaining<br>Jalen Williams missed 2-pointer from 19 ft<br>Oklahoma City leads 92-86"
top:251px;left:87px;,"4th quarter, 7:29.0 remaining<br>Isaiah Joe missed 3-pointer from 27 ft<br>Oklahoma City leads 92-88"
top:43px;left:227px;,"4th quarter, 6:58.0 remaining<br>Jalen Williams missed 2-pointer from 2 ft<br>Oklahoma City leads 92-88"
top:27px;left:468px;,"4th quarter, 6:55.0 remaining<br>Alex Caruso missed 3-pointer from 23 ft<br>Oklahoma City leads 92-88"
top:69px;left:474px;,"4th quarter, 6:20.0 remaining<br>Alex Caruso made 3-pointer from 24 ft<br>Oklahoma City now leads 95-91"
top:162px;left:310px;,"4th quarter, 4:33.0 remaining<br>Shai Gilgeous-Alexander made 2-pointer from 15 ft<br>Oklahoma City now leads 99-95"
top:22px;left:205px;,"4th quarter, 4:10.0 remaining<br>Shai Gilgeous-Alexander made 2-pointer from 4 ft<br>Oklahoma City now leads 101-95"
top:236px;left:73px;,"4th quarter, 3:37.0 remaining<br>Shai Gilgeous-Alexander made 3-pointer from 26 ft<br>Oklahoma City now leads 104-95"
top:17px;left:468px;,"4th quarter, 2:51.0 remaining<br>Alex Caruso missed 3-pointer from 23 ft<br>Oklahoma City leads 104-95"
top:72px;left:265px;,"4th quarter, 2:39.0 remaining<br>Chet Holmgren made 2-pointer from 5 ft<br>Oklahoma City now leads 106-95"
top:49px;left:198px;,"4th quarter, 2:02.0 remaining<br>Chet Holmgren missed 2-pointer from 5 ft<br>Oklahoma City leads 106-95"
top:38px;left:237px;,"4th quarter, 1:10.0 remaining<br>Chet Holmgren made 2-pointer from 1 ft<br>Oklahoma City now leads 109-96"
