1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
9:13.0,,,83-92,,A. Mitchell misses 2-pt layup from 6 ft
9:12.0,Defensive rebound by Team,,83-92,,
9:12.0,,,83-92,,Oklahoma City full timeout
9:12.0,,,83-92,,Instant Replay (Challenge: Stands)
9:12.0,,,83-92,,J. Williams enters the game for C. Holmgren
9:05.0,Personal foul by I. Joe (drawn by J. Alvarado),,83-92,,
8:56.0,O. Anunoby makes 3-pt jump shot from 25 ft (assist by J. Alvarado),+3,86-92,,
8:33.0,,,86-92,,Turnover by A. Caruso (bad pass; steal by M. Bridges)
8:27.0,K. Towns misses 2-pt layup from 1 ft,,86-92,,
8:27.0,,,86-92,,Defensive rebound by Team
8:13.0,,,86-92,,J. Williams misses 2-pt jump shot from 19 ft
8:10.0,Defensive rebound by K. Towns,,86-92,,
7:58.0,J. Alvarado misses 2-pt jump shot from 7 ft,,86-92,,
7:57.0,Offensive rebound by K. Towns,,86-92,,
7:57.0,K. Towns misses 2-pt layup from 3 ft,,86-92,,
7:56.0,Offensive rebound by K. Towns,,86-92,,
7:56.0,K. Towns misses 2-pt layup from 2 ft,,86-92,,
7:52.0,Offensive rebound by K. Towns,,86-92,,
7:51.0,K. Towns makes 2-pt layup at rim,+2,88-92,,
7:29.0,,,88-92,,I. Joe misses 3-pt jump shot from 27 ft
7:26.0,Defensive rebound by J. Alvarado,,88-92,,
7:11.0,Turnover by J. Alvarado (bad pass; steal by I. Joe),,88-92,,
6:58.0,,,88-92,,J. Williams misses 2-pt layup from 2 ft
6:56.0,,,88-92,,Offensive rebound by I. Hartenstein
6:55.0,,,88-92,,A. Caruso misses 3-pt jump shot from 23 ft
6:52.0,Defensive rebound by K. Towns,,88-92,,
6:33.0,K. Towns makes 2-pt jump shot from 4 ft (assist by J. Alvarado),+2,90-92,,
6:33.0,Shooting foul by A. Mitchell (drawn by K. Towns),,90-92,,
6:33.0,J. Brunson enters the game for J. Alvarado,,90-92,,
6:33.0,J. Hart enters the game for J. Clarkson,,90-92,,
6:33.0,,,90-92,,S. Gilgeous-Alexander enters the game for I. Hartenstein
6:33.0,,,90-92,,C. Holmgren enters the game for I. Joe
6:33.0,K. Towns makes free throw 1 of 1,+1,91-92,,
6:20.0,,,91-95,+3,A. Caruso makes 3-pt jump shot from 24 ft (assist by A. Mitchell)
5:58.0,K. Towns makes 2-pt layup from 3 ft (assist by O. Anunoby),+2,93-95,,
5:41.0,,,93-95,,Turnover by S. Gilgeous-Alexander (back court)
5:41.0,M. Robinson enters the game for K. Towns,,93-95,,
5:41.0,,,93-95,,I. Hartenstein enters the game for J. Williams
5:19.0,J. Brunson misses 2-pt layup from 4 ft,,93-95,,
5:17.0,,,93-95,,Defensive rebound by A. Caruso
5:12.0,,,93-95,,Shooting foul by M. Bridges (drawn by S. Gilgeous-Alexander)
5:12.0,,,93-96,+1,S. Gilgeous-Alexander makes free throw 1 of 2
5:12.0,K. Towns enters the game for M. Bridges,,93-96,,
5:12.0,,,93-96,,L. Dort enters the game for A. Mitchell
5:12.0,,,93-97,+1,S. Gilgeous-Alexander makes free throw 2 of 2
4:47.0,J. Brunson makes 2-pt layup from 2 ft,+2,95-97,,
4:33.0,,,95-99,+2,S. Gilgeous-Alexander makes 2-pt jump shot from 15 ft
4:20.0,Turnover by M. Robinson (bad pass; steal by A. Caruso),,95-99,,
4:17.0,New York full timeout,,95-99,,
4:17.0,Instant Replay (Challenge: Stands),,95-99,,
4:17.0,M. Bridges enters the game for M. Robinson,,95-99,,
4:17.0,,,95-99,,A. Mitchell enters the game for I. Hartenstein
4:10.0,,,95-101,+2,S. Gilgeous-Alexander makes 2-pt jump shot from 4 ft (assist by A. Caruso)
3:47.0,J. Brunson misses 2-pt jump shot from 16 ft,,95-101,,
3:44.0,,,95-101,,Defensive rebound by C. Holmgren
3:37.0,,,95-104,+3,S. Gilgeous-Alexander makes 3-pt jump shot from 26 ft
3:36.0,New York full timeout,,95-104,,
3:13.0,O. Anunoby misses 3-pt jump shot from 26 ft,,95-104,,
3:09.0,,,95-104,,Defensive rebound by A. Mitchell
2:51.0,,,95-104,,A. Caruso misses 3-pt jump shot from 23 ft
2:49.0,,,95-104,,Offensive rebound by Team
2:49.0,,,95-104,,J. Williams enters the game for A. Mitchell
2:49.0,Jump ball: L. Dort vs. J. Hart (A. Caruso gains possession),Jump ball: L. Dort vs. J. Hart (A. Caruso gains possession),Jump ball: L. Dort vs. J. Hart (A. Caruso gains possession),Jump ball: L. Dort vs. J. Hart (A. Caruso gains possession),Jump ball: L. Dort vs. J. Hart (A. Caruso gains possession)
2:39.0,,,95-106,+2,C. Holmgren makes 2-pt jump shot from 5 ft (assist by S. Gilgeous-Alexander)
2:22.0,M. Bridges misses 3-pt jump shot from 23 ft,,95-106,,
2:19.0,,,95-106,,Defensive rebound by A. Caruso
2:02.0,,,95-106,,C. Holmgren misses 2-pt layup from 5 ft
1:59.0,Defensive rebound by J. Hart,,95-106,,
1:53.0,K. Towns misses 3-pt jump shot from 26 ft,,95-106,,
1:49.0,,,95-106,,Defensive rebound by C. Holmgren
1:35.0,,,95-106,,Shooting foul by K. Towns (drawn by S. Gilgeous-Alexander)
1:35.0,,,95-106,,S. Gilgeous-Alexander misses free throw 1 of 2
1:35.0,,,95-106,,Offensive rebound by Team
1:35.0,,,95-107,+1,S. Gilgeous-Alexander makes free throw 2 of 2
1:26.0,Personal foul by L. Dort (drawn by J. Brunson),,95-107,,
1:26.0,J. Brunson misses free throw 1 of 2,,95-107,,
1:26.0,Offensive rebound by Team,,95-107,,
1:26.0,J. Brunson makes free throw 2 of 2,+1,96-107,,
1:10.0,,,96-109,+2,C. Holmgren makes 2-pt dunk from 1 ft (assist by S. Gilgeous-Alexander)
0:59.0,J. Brunson makes 2-pt jump shot from 5 ft (assist by J. Hart),+2,98-109,,
0:50.0,,,98-109,,Personal foul by M. Bridges (drawn by J. Williams)
0:50.0,J. Clarkson enters the game for M. Bridges,,98-109,,
0:50.0,,,98-110,+1,J. Williams makes free throw 1 of 2
0:50.0,,,98-111,+1,J. Williams makes free throw 2 of 2
0:41.0,J. Brunson makes 2-pt layup from 2 ft,+2,100-111,,
0:17.0,,,100-111,,Turnover by Team (shot clock)
0:00.0,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter
