style,tip
top:272px;left:167px;,"3rd quarter, 10:54.0 remaining<br>Luguentz Dort missed 3-pointer from 25 ft<br>Oklahoma City trails 65-69"
top:158px;left:307px;,"3rd quarter, 10:11.0 remaining<br>Shai Gilgeous-Alexander missed 2-pointer from 14 ft<br>Oklahoma City trails 65-69"
top:290px;left:187px;,"3rd quarter, 10:08.0 remaining<br>Cason Wallace made 3-pointer from 27 ft<br>Oklahoma City now trails 68-69"
top:223px;left:408px;,"3rd quarter, 9:37.0 remaining<br>Shai Gilgeous-Alexander missed 3-pointer from 26 ft<br>Oklahoma City trails 68-69"
top:62px;left:471px;,"3rd quarter, 9:14.0 remaining<br>Shai Gilgeous-Alexander missed 3-pointer from 23 ft<br>Oklahoma City trails 68-72"
top:39px;left:264px;,"3rd quarter, 8:42.0 remaining<br>Cason Wallace missed 2-pointer from 3 ft<br>Oklahoma City trails 68-74"
top:33px;left:223px;,"3rd quarter, 7:58.0 remaining<br>Jalen Williams made 2-pointer from 2 ft<br>Oklahoma City now trails 72-76"
top:28px;left:226px;,"3rd quarter, 7:54.0 remaining<br>Isaiah Hartenstein missed 2-pointer from 1 ft<br>Oklahoma City trails 72-76"
top:14px;left:377px;,"3rd quarter, 7:34.0 remaining<br>Shai Gilgeous-Alexander missed 2-pointer from 14 ft<br>Oklahoma City trails 72-76"
top:27px;left:220px;,"3rd quarter, 7:10.0 remaining<br>Shai Gilgeous-Alexander made 2-pointer from 2 ft<br>Oklahoma City now trails 74-79"
top:37px;left:238px;,"3rd quarter, 6:32.0 remaining<br>Jalen Williams missed 2-pointer from 1 ft<br>Oklahoma City trails 74-79"
top:185px;left:36px;,"3rd quarter, 6:27.0 remaining<br>Jalen Williams missed 3-pointer from 26 ft<br>Oklahoma City trails 74-79"
top:270px;left:162px;,"3rd quarter, 6:16.0 remaining<br>Cason Wallace missed 3-pointer from 25 ft<br>Oklahoma City trails 74-79"
top:47px;left:233px;,"3rd quarter, 5:28.0 remaining<br>Shai Gilgeous-Alexander missed 2-pointer from 2 ft<br>Oklahoma City trails 76-79"
top:33px;left:232px;,"3rd quarter, 5:08.0 remaining<br>Ajay Mitchell made 2-pointer from 1 ft<br>Oklahoma City now trails 78-79"
top:211px;left:64px;,"3rd quarter, 4:41.0 remaining<br>Shai Gilgeous-Alexander missed 3-pointer from 25 ft<br>Oklahoma City trails 78-82"
top:103px;left:365px;,"3rd quarter, 4:08.0 remaining<br>Shai Gilgeous-Alexander made 2-pointer from 14 ft<br>Oklahoma City now trails 80-85"
top:263px;left:142px;,"3rd quarter, 3:47.0 remaining<br>Ajay Mitchell missed 3-pointer from 25 ft<br>Oklahoma City trails 80-88"
top:26px;left:227px;,"3rd quarter, 2:50.0 remaining<br>Ajay Mitchell made 2-pointer from 1 ft<br>Oklahoma City now trails 84-88"
top:70px;left:242px;,"3rd quarter, 2:27.0 remaining<br>Ajay Mitchell missed 2-pointer from 4 ft<br>Oklahoma City trails 84-88"
top:34px;left:207px;,"3rd quarter, 1:55.0 remaining<br>Jared McCain missed 2-pointer from 3 ft<br>Oklahoma City trails 86-88"
top:269px;left:337px;,"3rd quarter, 1:35.0 remaining<br>Jaylin Williams made 3-pointer from 26 ft<br>Oklahoma City now leads 89-88"
top:21px;left:248px;,"3rd quarter, 1:18.0 remaining<br>Alex Caruso made 2-pointer from 1 ft<br>Oklahoma City now leads 91-88"
top:38px;left:243px;,"3rd quarter, 0:03.0 remaining<br>Shai Gilgeous-Alexander made 2-pointer from 1 ft<br>Oklahoma City now leads 95-88"
top:19px;left:204px;,"4th quarter, 11:12.0 remaining<br>Ajay Mitchell made 2-pointer from 4 ft<br>Oklahoma City now leads 97-88"
top:200px;left:63px;,"4th quarter, 10:13.0 remaining<br>Cason Wallace made 3-pointer from 25 ft<br>Oklahoma City now leads 100-88"
top:37px;left:238px;,"4th quarter, 9:47.0 remaining<br>Jalen Williams made 2-pointer from 1 ft<br>Oklahoma City now leads 102-88"
top:-9px;left:17px;,"4th quarter, 9:19.0 remaining<br>Isaiah Joe missed 3-pointer from 23 ft<br>Oklahoma City leads 102-88"
top:38px;left:202px;,"4th quarter, 9:15.0 remaining<br>Isaiah Hartenstein missed 2-pointer from 4 ft<br>Oklahoma City leads 102-88"
top:24px;left:254px;,"4th quarter, 9:12.0 remaining<br>Jalen Williams missed 2-pointer from 2 ft<br>Oklahoma City leads 102-88"
top:252px;left:98px;,"4th quarter, 8:55.0 remaining<br>Isaiah Joe made 3-pointer from 26 ft<br>Oklahoma City now leads 105-90"
top:36px;left:256px;,"4th quarter, 8:30.0 remaining<br>Cason Wallace made 2-pointer from 2 ft<br>Oklahoma City now leads 107-90"
top:231px;left:59px;,"4th quarter, 7:53.0 remaining<br>Isaiah Joe made 3-pointer from 27 ft<br>Oklahoma City now leads 112-92"
top:23px;left:228px;,"4th quarter, 7:33.0 remaining<br>Isaiah Joe made 2-pointer from 1 ft<br>Oklahoma City now leads 114-94"
top:36px;left:246px;,"4th quarter, 6:53.0 remaining<br>Jalen Williams made 2-pointer from 1 ft<br>Oklahoma City now leads 116-96"
top:0px;left:17px;,"4th quarter, 6:37.0 remaining<br>Ajay Mitchell missed 3-pointer from 23 ft<br>Oklahoma City leads 116-96"
top:48px;left:237px;,"4th quarter, 6:35.0 remaining<br>Isaiah Joe missed 2-pointer from 2 ft<br>Oklahoma City leads 116-96"
top:-4px;left:17px;,"4th quarter, 6:10.0 remaining<br>Cason Wallace made 3-pointer from 23 ft<br>Oklahoma City now leads 119-98"
top:272px;left:330px;,"4th quarter, 5:39.0 remaining<br>Jalen Williams missed 3-pointer from 26 ft<br>Oklahoma City leads 119-98"
top:39px;left:263px;,"4th quarter, 5:21.0 remaining<br>Ajay Mitchell missed 2-pointer from 2 ft<br>Oklahoma City leads 119-100"
top:229px;left:94px;,"4th quarter, 5:04.0 remaining<br>Aaron Wiggins made 3-pointer from 25 ft<br>Oklahoma City now leads 122-102"
top:31px;left:257px;,"4th quarter, 4:30.0 remaining<br>Jaylin Williams made 2-pointer from 2 ft<br>Oklahoma City now leads 124-102"
top:33px;left:274px;,"4th quarter, 3:52.0 remaining<br>Aaron Wiggins made 2-pointer from 3 ft<br>Oklahoma City now leads 126-102"
top:291px;left:329px;,"4th quarter, 3:09.0 remaining<br>Isaiah Joe missed 3-pointer from 28 ft<br>Oklahoma City leads 126-106"
top:17px;left:217px;,"4th quarter, 2:21.0 remaining<br>Kenrich Williams missed 2-pointer from 3 ft<br>Oklahoma City leads 128-108"
top:278px;left:162px;,"4th quarter, 1:55.0 remaining<br>Payton Sandfort missed 3-pointer from 26 ft<br>Oklahoma City leads 128-109"
top:48px;left:232px;,"4th quarter, 1:48.0 remaining<br>Aaron Wiggins made 2-pointer from 2 ft<br>Oklahoma City now leads 130-109"
top:213px;left:66px;,"4th quarter, 1:24.0 remaining<br>Aaron Wiggins missed 3-pointer from 25 ft<br>Oklahoma City leads 130-111"
top:88px;left:12px;,"4th quarter, 0:51.0 remaining<br>Payton Sandfort missed 3-pointer from 24 ft<br>Oklahoma City leads 130-112"
