1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
3:53.0,J. Miller misses 3-pt jump shot from 27 ft,,114-102,,
3:51.0,Offensive rebound by J. Miller,,114-102,,
3:45.0,B. Mathurin makes 3-pt jump shot from 27 ft,+3,117-102,,
3:25.0,,,117-105,+3,G. Trent makes 3-pt jump shot from 27 ft (assist by T. Prince)
3:11.0,Personal foul by A. Jackson (drawn by J. Collins),,117-105,,
3:11.0,J. Collins makes free throw 1 of 2,+1,118-105,,
3:11.0,J. Collins makes free throw 2 of 2,+1,119-105,,
2:58.0,,,119-105,,Turnover by T. Prince (lost ball; steal by K. Sanders)
2:56.0,Turnover by K. Sanders (lost ball; steal by A. Jackson),,119-105,,
2:48.0,,,119-108,+3,C. Ryan makes 3-pt jump shot from 25 ft (assist by T. Prince)
2:29.0,J. Miller makes 2-pt layup from 1 ft (assist by J. Collins),+2,121-108,,
2:10.0,,,121-108,,T. Prince misses 3-pt jump shot from 24 ft
2:06.0,Defensive rebound by B. Mathurin,,121-108,,
1:49.0,J. Collins makes 2-pt dunk from 1 ft (assist by K. Dunn),+2,123-108,,
1:37.0,,,123-111,+3,G. Trent makes 3-pt jump shot from 28 ft
1:28.0,Personal foul by C. Ryan (drawn by B. Mathurin),,123-111,,
1:28.0,B. Mathurin makes free throw 1 of 2,+1,124-111,,
1:28.0,B. Mathurin makes free throw 2 of 2,+1,125-111,,
1:14.0,,,125-111,,G. Trent misses 3-pt jump shot from 27 ft
1:11.0,Defensive rebound by K. Dunn,,125-111,,
1:05.0,Personal foul by A. Jackson (drawn by B. Mathurin),,125-111,,
1:05.0,B. Mathurin makes free throw 1 of 2,+1,126-111,,
1:05.0,B. Mathurin makes free throw 2 of 2,+1,127-111,,
0:55.0,,,127-113,+2,A. Jackson makes 2-pt hook shot from 8 ft
0:55.0,,,127-113,,Violation by Team (delay of game)
0:36.0,J. Miller misses 3-pt jump shot from 25 ft,,127-113,,
0:34.0,Offensive rebound by J. Collins,,127-113,,
0:32.0,Turnover by J. Collins (lost ball; steal by T. Prince),,127-113,,
0:25.0,,,127-113,,A. Jackson misses 3-pt jump shot from 25 ft
0:23.0,Defensive rebound by K. Dunn,,127-113,,
0:00.0,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter
