1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
9:05.0,Offensive foul by C. Capela (drawn by J. Small),,94-86,,
9:05.0,Turnover by C. Capela (offensive foul),,94-86,,
8:49.0,,,94-86,,G. Jackson misses 2-pt jump shot from 9 ft
8:47.0,Defensive rebound by J. Smith,,94-86,,
8:34.0,Turnover by J. Smith (lost ball; steal by C. Spencer),,94-86,,
8:28.0,,,94-89,+3,C. Spencer makes 3-pt jump shot from 25 ft (assist by T. Hendricks)
8:10.0,Shooting foul by C. Coward (drawn by J. Smith),,94-89,,
8:10.0,J. Smith makes free throw 1 of 2,+1,95-89,,
8:10.0,T. Eason enters the game for J. Tate,,95-89,,
8:10.0,,,95-89,,T. Burton enters the game for G. Jackson
8:10.0,,,95-89,,W. Clayton enters the game for J. Small
8:10.0,,,95-89,,D. Jarreau enters the game for C. Spencer
8:10.0,J. Smith makes free throw 2 of 2,+1,96-89,,
7:48.0,,,96-91,+2,C. Coward makes 2-pt jump shot from 13 ft (assist by T. Burton)
7:30.0,R. Sheppard misses 3-pt jump shot from 26 ft,,96-91,,
7:28.0,,,96-91,,Defensive rebound by D. Jarreau
7:21.0,,,96-93,+2,D. Jarreau makes 2-pt jump shot from 8 ft (assist by W. Clayton)
7:10.0,Personal foul by D. Jarreau (drawn by T. Eason),,96-93,,
7:10.0,K. Durant enters the game for C. Capela,,96-93,,
7:10.0,A. ÅengÃ¼n enters the game for A. Thompson,,96-93,,
7:10.0,,,96-93,,O. Prosper enters the game for C. Coward
7:03.0,K. Durant makes 3-pt jump shot from 25 ft (assist by A. ÅengÃ¼n),+3,99-93,,
6:52.0,,,99-93,,T. Burton misses 3-pt jump shot from 25 ft
6:48.0,,,99-93,,Offensive rebound by O. Prosper
6:46.0,,,99-93,,Personal foul by T. Eason (drawn by T. Burton)
6:46.0,,,99-93,,Memphis full timeout
6:46.0,A. Thompson enters the game for R. Sheppard,,99-93,,
6:33.0,,,99-93,,O. Prosper misses 2-pt jump shot from 8 ft
6:30.0,,,99-93,,Offensive rebound by D. Jarreau
6:25.0,,,99-93,,Turnover by D. Jarreau (bad pass; steal by A. ÅengÃ¼n)
6:22.0,T. Eason makes 2-pt dunk from 1 ft (assist by A. ÅengÃ¼n),+2,101-93,,
6:06.0,,,101-93,,T. Hendricks misses 2-pt layup from 2 ft
6:04.0,Defensive rebound by A. ÅengÃ¼n,,101-93,,
6:03.0,Personal foul by T. Burton (drawn by A. ÅengÃ¼n),,101-93,,
6:03.0,A. ÅengÃ¼n makes free throw 1 of 2,+1,102-93,,
6:03.0,A. ÅengÃ¼n makes free throw 2 of 2,+1,103-93,,
5:47.0,,,103-93,,D. Jarreau misses 2-pt layup from 2 ft
5:45.0,Defensive rebound by A. Thompson,,103-93,,
5:42.0,Turnover by K. Durant (lost ball; steal by T. Burton),,103-93,,
5:37.0,,,103-93,,W. Clayton misses 2-pt layup from 1 ft
5:32.0,Defensive rebound by T. Eason,,103-93,,
5:31.0,J. Smith makes 2-pt dunk from 1 ft (assist by A. Thompson),+2,105-93,,
5:17.0,,,105-93,,W. Clayton misses 3-pt jump shot from 25 ft
5:14.0,,,105-93,,Offensive rebound by D. Jarreau
5:13.0,,,105-96,+3,T. Burton makes 3-pt jump shot from 25 ft (assist by D. Jarreau)
4:49.0,Shooting foul by W. Clayton (drawn by J. Smith),,105-96,,
4:49.0,J. Smith misses free throw 1 of 2,,105-96,,
4:49.0,Offensive rebound by Team,,105-96,,
4:49.0,J. Smith makes free throw 2 of 2,+1,106-96,,
4:31.0,,,106-96,,T. Hendricks misses 3-pt jump shot from 27 ft
4:28.0,Defensive rebound by T. Eason,,106-96,,
4:25.0,Shooting foul by T. Burton (drawn by T. Eason),,106-96,,
4:25.0,T. Eason makes free throw 1 of 2,+1,107-96,,
4:25.0,,,107-96,,C. Spencer enters the game for D. Jarreau
4:25.0,T. Eason makes free throw 2 of 2,+1,108-96,,
4:22.0,,,108-96,,Turnover by T. Hendricks (bad pass; steal by T. Eason)
4:19.0,T. Eason makes 2-pt hook shot from 2 ft,+2,110-96,,
4:08.0,,,110-98,+2,O. Prosper makes 2-pt layup from 2 ft
3:54.0,Turnover by K. Durant (bad pass; steal by T. Hendricks),,110-98,,
3:49.0,,,110-100,+2,T. Hendricks makes 2-pt dunk at rim (assist by C. Spencer)
3:30.0,K. Durant makes 3-pt jump shot from 26 ft (assist by J. Smith),+3,113-100,,
3:20.0,,,113-102,+2,O. Prosper makes 2-pt layup from 2 ft (assist by C. Spencer)
3:00.0,A. Thompson misses 2-pt layup from 2 ft,,113-102,,
2:57.0,,,113-102,,Defensive rebound by T. Hendricks
2:41.0,,,113-102,,W. Clayton misses 2-pt layup from 1 ft
2:41.0,Defensive rebound by J. Smith,,113-102,,
2:19.0,J. Smith misses 3-pt jump shot from 23 ft,,113-102,,
2:17.0,,,113-102,,Defensive rebound by O. Prosper
2:08.0,,,113-104,+2,O. Prosper makes 2-pt dunk from 1 ft (assist by C. Spencer)
1:45.0,Houston full timeout,,113-104,,
1:45.0,,,113-104,,C. Coward enters the game for T. Burton
1:45.0,,,113-104,,G. Jackson enters the game for W. Clayton
1:45.0,,,113-104,,J. Small enters the game for T. Hendricks
1:43.0,Turnover by J. Smith (bad pass; steal by C. Spencer),,113-104,,
1:40.0,,,113-106,+2,O. Prosper makes 2-pt dunk from 1 ft (assist by C. Coward)
1:17.0,K. Durant misses 2-pt jump shot from 11 ft,,113-106,,
1:14.0,Offensive rebound by A. Thompson,,113-106,,
1:05.0,T. Eason misses 3-pt jump shot from 24 ft,,113-106,,
1:02.0,Offensive rebound by A. ÅengÃ¼n,,113-106,,
1:02.0,A. ÅengÃ¼n misses 2-pt layup from 2 ft,,113-106,,
1:02.0,Offensive rebound by A. ÅengÃ¼n,,113-106,,
1:01.0,A. ÅengÃ¼n misses 2-pt layup at rim,,113-106,,
1:01.0,Offensive rebound by J. Smith,,113-106,,
0:58.0,J. Smith makes 2-pt layup at rim,+2,115-106,,
0:53.0,,,115-109,+3,O. Prosper makes 3-pt jump shot from 25 ft (assist by C. Spencer)
0:39.0,J. Smith makes 2-pt dunk from 1 ft,+2,117-109,,
0:34.0,,,117-109,,J. Small misses 3-pt jump shot from 27 ft
0:32.0,Defensive rebound by A. Thompson,,117-109,,
0:29.0,T. Eason makes 2-pt dunk from 1 ft (assist by A. Thompson),+2,119-109,,
0:24.0,,,119-109,,G. Jackson misses 3-pt jump shot from 26 ft
0:22.0,Defensive rebound by A. Thompson,,119-109,,
0:00.0,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter
