style,tip
top:37px;left:479px;,"3rd quarter, 9:45.0 remaining<br>Jeremiah Fears missed 3-pointer from 24 ft<br>New Orleans trails 48-64"
top:206px;left:416px;,"3rd quarter, 9:40.0 remaining<br>Saddiq Bey made 3-pointer from 25 ft<br>New Orleans now trails 51-64"
top:42px;left:232px;,"3rd quarter, 9:07.0 remaining<br>Zion Williamson made 2-pointer from 1 ft<br>New Orleans now trails 53-66"
top:63px;left:198px;,"3rd quarter, 8:28.0 remaining<br>Yves Missi made 2-pointer from 5 ft<br>New Orleans now trails 56-69"
top:53px;left:286px;,"3rd quarter, 6:23.0 remaining<br>Zion Williamson made 2-pointer from 5 ft<br>New Orleans now trails 62-76"
top:41px;left:216px;,"3rd quarter, 5:46.0 remaining<br>Zion Williamson made 2-pointer from 3 ft<br>New Orleans now trails 65-76"
top:37px;left:93px;,"3rd quarter, 4:53.0 remaining<br>Jeremiah Fears missed 2-pointer from 15 ft<br>New Orleans trails 66-76"
top:48px;left:281px;,"3rd quarter, 4:21.0 remaining<br>Saddiq Bey missed 2-pointer from 4 ft<br>New Orleans trails 66-78"
top:67px;left:233px;,"3rd quarter, 3:48.0 remaining<br>Yves Missi missed 2-pointer from 4 ft<br>New Orleans trails 66-81"
top:242px;left:403px;,"3rd quarter, 3:32.0 remaining<br>Jordan Poole missed 3-pointer from 27 ft<br>New Orleans trails 66-81"
top:18px;left:7px;,"3rd quarter, 2:54.0 remaining<br>Jordan Poole missed 3-pointer from 23 ft<br>New Orleans trails 66-83"
top:63px;left:247px;,"3rd quarter, 2:45.0 remaining<br>Derik Queen made 2-pointer from 3 ft<br>New Orleans now trails 68-83"
top:110px;left:252px;,"3rd quarter, 2:22.0 remaining<br>Derik Queen missed 2-pointer from 8 ft<br>New Orleans trails 68-84"
top:33px;left:245px;,"3rd quarter, 1:09.0 remaining<br>Derik Queen missed 2-pointer from 1 ft<br>New Orleans trails 72-86"
top:51px;left:176px;,"3rd quarter, 0:51.0 remaining<br>Jordan Poole missed 2-pointer from 7 ft<br>New Orleans trails 72-88"
top:30px;left:240px;,"3rd quarter, 0:50.0 remaining<br>Derik Queen made 2-pointer from 0 ft<br>New Orleans now trails 74-88"
top:278px;left:309px;,"3rd quarter, 0:10.0 remaining<br>Jordan Hawkins missed 3-pointer from 26 ft<br>New Orleans trails 75-90"
top:193px;left:206px;,"4th quarter, 11:21.0 remaining<br>Jordan Hawkins missed 2-pointer from 17 ft<br>New Orleans trails 75-93"
top:34px;left:266px;,"4th quarter, 10:37.0 remaining<br>Derik Queen made 2-pointer from 3 ft<br>New Orleans now trails 77-96"
top:346px;left:224px;,"4th quarter, 10:05.0 remaining<br>Jordan Poole made 3-pointer from 32 ft<br>New Orleans now trails 80-98"
top:303px;left:363px;,"4th quarter, 9:43.0 remaining<br>Jordan Poole missed 3-pointer from 30 ft<br>New Orleans trails 80-98"
top:39px;left:233px;,"4th quarter, 9:25.0 remaining<br>Karlo MatkoviÄ made 2-pointer from 1 ft<br>New Orleans now trails 82-98"
top:38px;left:249px;,"4th quarter, 8:15.0 remaining<br>DeAndre Jordan made 2-pointer from 1 ft<br>New Orleans now trails 84-103"
top:108px;left:254px;,"4th quarter, 7:15.0 remaining<br>Zion Williamson made 2-pointer from 8 ft<br>New Orleans now trails 87-105"
top:185px;left:43px;,"4th quarter, 6:43.0 remaining<br>Saddiq Bey missed 3-pointer from 25 ft<br>New Orleans trails 87-107"
top:46px;left:281px;,"4th quarter, 6:16.0 remaining<br>Derik Queen made 2-pointer from 4 ft<br>New Orleans now trails 89-109"
top:47px;left:216px;,"4th quarter, 5:40.0 remaining<br>Jordan Poole missed 2-pointer from 3 ft<br>New Orleans trails 89-109"
top:33px;left:244px;,"4th quarter, 5:39.0 remaining<br>DeAndre Jordan missed 2-pointer from 1 ft<br>New Orleans trails 89-109"
top:196px;left:249px;,"4th quarter, 4:47.0 remaining<br>Jeremiah Fears made 2-pointer from 17 ft<br>New Orleans now trails 91-110"
top:47px;left:184px;,"4th quarter, 3:26.0 remaining<br>Karlo MatkoviÄ missed 2-pointer from 6 ft<br>New Orleans trails 93-113"
top:30px;left:240px;,"4th quarter, 3:22.0 remaining<br>Derik Queen missed 2-pointer from 0 ft<br>New Orleans trails 93-113"
top:33px;left:275px;,"4th quarter, 2:50.0 remaining<br>Saddiq Bey made 2-pointer from 4 ft<br>New Orleans now trails 95-115"
top:85px;left:261px;,"4th quarter, 2:16.0 remaining<br>Jeremiah Fears missed 2-pointer from 6 ft<br>New Orleans trails 95-117"
top:30px;left:240px;,"4th quarter, 2:13.0 remaining<br>Saddiq Bey made 2-pointer from 0 ft<br>New Orleans now trails 97-117"
top:32px;left:257px;,"4th quarter, 1:21.0 remaining<br>Jordan Hawkins made 2-pointer from 2 ft<br>New Orleans now trails 99-119"
top:37px;left:266px;,"4th quarter, 1:10.0 remaining<br>Micah Peavy made 2-pointer from 3 ft<br>New Orleans now trails 101-119"
top:216px;left:44px;,"4th quarter, 0:28.0 remaining<br>Jeremiah Fears made 3-pointer from 27 ft<br>New Orleans now trails 104-119"
top:47px;left:268px;,"4th quarter, 0:23.0 remaining<br>Micah Peavy missed 2-pointer from 3 ft<br>New Orleans trails 104-119"
top:30px;left:240px;,"4th quarter, 0:22.0 remaining<br>Micah Peavy made 2-pointer from 0 ft<br>New Orleans now trails 106-119"
